"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Östersund","Schweden",63.1764516209841,14.6360535585664,"Östersund, Schweden",7.2,4.48,6.27649388888889,3,9.4
"Trondheim","Norwegen",63.4305556561412,10.3946430432563,"Trondheim, Norwegen",6.84,7,4.33817666666667,1,2.98
"Cagliari","Italien",39.2171994,9.113311,"Cagliari, Italien",8.36,16.3,8.82060777777778,4,1.8
"Menorca","Spanien",40.0002915558116,3.83694913822369,"Menorca, Spanien",8.96,16.4,11.3725427777778,5,0
"Sofia","Bulgarien",42.6977028,23.3217359,"Sofia, Bulgarien",8.4,9.44,9.74690666666667,4,0.3
"Porvoo","Finnland",60.3943748,25.6619265,"Porvoo, Finnland",8.4,8,9.72443833333333,5,0
"Ohrid","Nordmazedonien",41.1170203,20.8017715,"Ohrid, Nordmazedonien",8.6,10.74,10.4868944444444,5,0
"Berat","Albanien",40.7018636,19.9580758,"Berat, Albanien",8.84,16.96,11.0375211111111,3,1
"Tampere","Finnland",61.497087739054,23.7521462279535,"Tampere, Finnland",8,7.94,7.31269,5,0
"Bukarest","Rumänien",44.4361414,26.1027202,"Bukarest, Rumänien",7.64,12.54,7.54100166666667,2,2
"Palma de Mallorca","Spanien",39.5695818,2.6500745,"Palma de Mallorca, Spanien",9,17.22,11.3739111111111,5,0
"Gijon","Spanien",43.5316584992062,-5.6609472423598,"Gijon, Spanien",8.88,15.34,11.1039516666667,5,0
"Tropea","Italien",38.6752674,15.8948507,"Tropea, Italien",7.2,15.14,10.1196694444444,1,3.6
"Saranda","Albanien",39.8752198,20.0065258,"Saranda, Albanien",8.76,15.88,11.0562133333333,5,0
"Palermo","Italien",38.1112268,13.3524434,"Palermo, Italien",7.72,15.18,8.57215611111111,2,4.2
"Plowdiw","Bulgarien",42.1418541,24.7499297,"Plowdiw, Bulgarien",8.2,13.04,7.37748333333333,4,0.2
"Korfu","Griechenland",39.6253347638355,19.9220104851372,"Korfu, Griechenland",8.44,15.52,10.7258511111111,3,0.5
"Umeå","Schweden",63.8251647076852,20.2626771929487,"Umeå, Schweden",7.2,6.34,5.75367,3,10.4
"Ibiza","Spanien",38.9743901,1.4197463,"Ibiza, Spanien",8.84,16.56,11.3188844444444,5,0
"Thessaloniki","Griechenland",40.6403167,22.9352716,"Thessaloniki, Griechenland",8.64,15.84,9.82833111111111,3,0.9
"Valencia","Spanien",39.4697065,-0.3763353,"Valencia, Spanien",9,18.58,11.3173355555556,5,0
"Catania","Italien",37.5023612,15.0873718,"Catania, Italien",7.52,15.96,10.1936383333333,1,11.5
"Warna","Bulgarien",43.2073873,27.9166653,"Warna, Bulgarien",7,11.8,3.69274166666667,3,2.3
"Lefkada","Griechenland",38.8333487088844,20.7064809271845,"Lefkada, Griechenland",8.64,15.2,11.2522033333333,4,0.6
"Madrid","Spanien",40.4167047,-3.7035825,"Madrid, Spanien",9.24,18.9,11.1283327777778,5,0
"Sonnenstrand","Bulgarien",42.6892559,27.7060843,"Sonnenstrand, Bulgarien",7.04,11.38,3.93295111111111,3,2.3
"Alicante","Spanien",38.346030026455,-0.491374159785667,"Alicante, Spanien",8.76,17.94,10.3931777777778,5,0
"Santiago de Compostela","Spanien",42.8788422152051,-8.53863309616042,"Santiago de Compostela, Spanien",9.48,21.36,11.3048205555556,5,0
"Luleå","Schweden",65.5846527615472,22.1563167850797,"Luleå, Schweden",7.2,4.84,5.46039555555556,3,7.6
"Valletta","Malta",35.8989979,14.5136607,"Valletta, Malta",7.52,15.52,8.85267888888889,2,5.56
"Oulu","Finnland",65.0119462747986,25.4647727219167,"Oulu, Finnland",7.12,5.66,5.69755333333333,2,5.3
"Athen","Griechenland",37.9755648,23.7348324,"Athen, Griechenland",8.68,14.6,10.6063372222222,5,0
"Porto","Portugal",41.1494512,-8.6107884,"Porto, Portugal",9.08,17.76,11.1331616666667,5,0
