"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"17.02.2026",1,6.2,0.387919444444444,5.7,13
"18.02.2026",1.4,9.9,0,11.5,9
"19.02.2026",1,6.6,0,7,15
"20.02.2026",8,6.8,8.97348888888889,0,0
"21.02.2026",7.8,10.7,9.69924444444444,0,0
"22.02.2026",7.6,14.3,7.42298611111111,0,0
"23.02.2026",8,15.8,9.24920833333333,0,0
"24.02.2026",8.2,11.1,9.81099444444444,0,0
"25.02.2026",6.8,13.9,9.98616666666667,0,2
"26.02.2026",1,6.2,0.368288888888889,3,15
"27.02.2026",5.8,9.4,9.94888888888889,0.1,5
