"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"22.02.2026",4.6,11.4,0.826186111111111,2,4
"23.02.2026",6.8,11.2,4.1279,0.81,0
"24.02.2026",4.8,10.4,0,2.8,3
"25.02.2026",8.8,14,9.76415833333333,0,0
"26.02.2026",8.8,16.4,9.82504444444445,0,0
"27.02.2026",7.6,14,5.22756666666667,0,0
"28.02.2026",6.2,10.2,2.14474166666667,1.6,0
"01.03.2026",8.6,14.3,10.0095944444444,0,0
"02.03.2026",8.8,14.3,10.0695111111111,0,0
"03.03.2026",8.6,14.6,10.1291666666667,0,0
"04.03.2026",8.6,14.5,10.1890111111111,0,0
