"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"05.05.2026",5.1,20.6,4.25059166666667,4,6
"06.05.2026",4.3,19,5.84624722222222,18,7
"07.05.2026",6.6,14.6,7.23546666666667,4.7,0
"08.05.2026",9.6,20.7,13.9584944444444,0,0
"09.05.2026",9.2,23.3,10.2956916666667,0,0
"10.05.2026",7.6,20.6,5.06616944444444,0.7,0
"11.05.2026",7.4,22.8,13.5569305555556,0.7,3
"12.05.2026",6.9,25.8,13.8824583333333,0,6
"13.05.2026",7,20.7,4.35596388888889,1.8,0
"14.05.2026",6.2,17.8,0,1.6,0
"15.05.2026",8.2,19.2,14.8846,1.2,0
