"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"11.12.2025",5.6,4.8,1.94319444444444,0.4,2
"12.12.2025",8.2,8.1,6.92935,0,0
"13.12.2025",8,5.2,6.92487222222222,0,0
"14.12.2025",7.8,4,6.91423611111111,0,0
"15.12.2025",8.2,5,7.01522222222222,0,0
"16.12.2025",7.8,4.8,6.99123611111111,0,0
"17.12.2025",7.8,5.9,5.16478611111111,0,0
"18.12.2025",6.6,2.7,1.14368333333333,0.6,0
"19.12.2025",7.8,4.2,7.03373055555556,0,0
"20.12.2025",7.6,3.8,7.01418333333333,0,0
"21.12.2025",7.6,3,7.04909722222222,0,0
