"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"09.05.2026",9.2,15.9,14,0,0
"10.05.2026",8.6,16.8,6.11350833333333,0,0
"11.05.2026",3,9.7,0,24.5,5
"12.05.2026",8,13.2,9.84085833333333,0,0
"13.05.2026",6.8,13.3,15.0624194444444,0,4
"14.05.2026",2,13.3,11.0288555555556,9.5,13
"15.05.2026",7.2,14.6,8.49788888888889,1,0
"16.05.2026",8.6,15.9,15.8271833333333,0,0
"17.05.2026",9,16.7,15.8543416666667,0,0
"18.05.2026",9.2,18.5,15.8808027777778,0,0
"19.05.2026",8.6,18.4,15.9725333333333,0.6,0
