"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",5.93333333333333,2,2.62097407407407,1,6.6
"München","Deutschland :de:",5.73333333333333,5.83333333333333,5.93003888888889,0,4.6
"Hamburg","Deutschland :de:",5.93333333333333,2.73333333333333,2.25124722222222,1,5.7
"Köln","Deutschland :de:",4.96666666666667,8.4,0.3727,0,5.4
"Dresden","Deutschland :de:",6.93333333333333,6.33333333333333,7.1221962962963,2,2
"Leipzig","Deutschland :de:",7.06666666666667,5.66666666666667,6.8207287037037,2,1.3
"Frankfurt am Main","Deutschland :de:",6.33333333333333,6.93333333333333,2.94977407407407,1,1.7
"Freiburg im Breisgau","Deutschland :de:",3.6,7.76666666666667,3.29535925925926,0,10.2
"Berchtesgaden","Deutschland :de:",3.5,5.26666666666667,4.87163425925926,0,5.3
"Garmisch-Partenkirchen","Deutschland :de:",4.13333333333333,5.53333333333333,7.91630092592593,0,6.1
"Binz (Rügen)","Deutschland :de:",6.66666666666667,0.666666666666667,6.51778888888889,1,2.1
"Heringsdorf (Usedom)","Deutschland :de:",6.4,0.433333333333333,5.37568796296296,0,2.6
"Westerland (Sylt)","Deutschland :de:",6.33333333333333,0.0666666666666667,6.08339814814815,1,0.5
"Wernigerode (Harz)","Deutschland :de:",6.26666666666667,3.96666666666667,5.18924907407407,1,6.1
"Cochem (Mosel)","Deutschland :de:",6.2,9.53333333333333,3.96325462962963,1,5.1
"Kempten (Allgäu)","Deutschland :de:",2.4,4.73333333333333,5.17968425925926,0,7.3
"Nürnberg","Deutschland :de:",6.33333333333333,6.03333333333333,4.13435092592593,1,1.1
"Münster","Deutschland :de:",5.86666666666667,5.83333333333333,2.31601481481481,1,5.8
"Stuttgart","Deutschland :de:",6.26666666666667,7.3,5.55098611111111,0,1.7
"Norderney","Deutschland :de:",6.26666666666667,0.8,5.56896759259259,2,2.2
"Erfurt","Deutschland :de:",7,5.86666666666667,7.22249351851852,2,0.5
"Bremen","Deutschland :de:",6.2,4.7,1.90366759259259,1,3.4
"Timmendorfer Strand","Deutschland :de:",6.2,1.16666666666667,2.68267592592593,1,5.2
"Karlsbad","Tschechien :cz:",6.46666666666667,4.13333333333333,5.77962685185185,1,1.9
"Enschede","Niederlande :nl:",5.93333333333333,5.83333333333333,2.30995740740741,1,4.6
"Pilsen","Tschechien :cz:",7,5.93333333333333,6.75665092592593,2,0.5
"Maastricht","Niederlande :nl:",6.06666666666667,8.7,1.90626481481481,1,5.9
"Giethoorn","Niederlande :nl:",6.53333333333333,4.73333333333333,5.1554462962963,1,4.3
"Groningen","Niederlande :nl:",5.93333333333333,2.23333333333333,5.5061462962963,0,6.1
"Eindhoven","Niederlande :nl:",5.93333333333333,7.9,1.93508611111111,1,5.9
"Prag","Tschechien :cz:",7.4,6.56666666666667,7.53535925925926,2,1.1
"Luxemburg","Luxemburg :lu:",5.8,8.46666666666667,2.97384351851852,0,7.4
"Straßburg","Frankreich :fr:",4.8,8.06666666666667,4.37992777777778,0,1.8
"Amsterdam","Niederlande :nl:",6.06666666666667,6.4,2.87205092592593,1,7
"Dinant","Belgien :be:",5.66666666666667,9.93333333333333,2.80181388888889,0,9.7
"Rotterdam","Niederlande :nl:",6.06666666666667,7.83333333333333,3.20064166666667,1,8.1
"Antwerpen","Belgien :be:",6,8.63333333333333,2.81110740740741,1,9.7
"Zandvoort","Niederlande :nl:",6,6.13333333333333,2.87478611111111,2,6.8
"Český Krumlov","Tschechien :cz:",6.73333333333333,4.23333333333333,6.0409212962963,1,1.1
"Terschelling","Niederlande :nl:",6.4,4.1,4.02371018518519,1,6.2
"Noordwijk","Niederlande :nl:",6.06666666666667,6.9,2.87751018518519,2,6.8
"Bergen aan Zee","Niederlande :nl:",6.06666666666667,5.93333333333333,2.86378148148148,1,5.8
"Nancy","Frankreich :fr:",4.8,7.76666666666667,3.74800092592593,0,1.5
"Brüssel","Belgien :be:",6.06666666666667,9.3,3.15823240740741,1,7.9
"Texel","Niederlande :nl:",6.2,5.1,2.84694722222222,2,7.4
"Scheveningen","Niederlande :nl:",6.4,7.36666666666667,4.43614722222222,2,7.4
"Fåborg","Dänemark :dk:",5.66666666666667,-0.933333333333333,2.78209259259259,2,2.9
"Salzburg","Österreich :at:",4,5.96666666666667,4.42114166666667,0,5.6
"Renesse","Niederlande :nl:",6.06666666666667,8.6,2.89893333333333,2,9
"Linz","Österreich :at:",6.26666666666667,5.8,3.45881759259259,1,2.4
"Zürich","Schweiz :ch:",3.03333333333333,6.76666666666667,4.34387037037037,0,8.8
"Basel","Schweiz :ch:",3.86666666666667,8,4.36469444444444,0,4.6
"Innsbruck","Österreich :at:",4.93333333333333,7.06666666666667,7.33496388888889,0,4.2
"Domburg","Niederlande :nl:",6.06666666666667,9,2.90418703703704,2,9.6
"Breslau","Polen :pl:",6.4,4.16666666666667,2.71127314814815,1,3.8
"Køge","Dänemark :dk:",5.86666666666667,-1.5,5.42764814814815,2,0.6
"Posen","Polen :pl:",6.73333333333333,1.26666666666667,5.64325925925926,1,4
"Zell am See","Österreich :at:",5.5,6.2,7.56833333333333,1,3.7
"Brügge","Belgien :be:",6.06666666666667,9.9,2.9171537037037,2,7.8
"Hallstatt","Österreich :at:",4.46666666666667,5.73333333333333,6.58866481481481,0,5.7
"Luzern","Schweiz :ch:",2.53333333333333,7.56666666666667,4.7279712962963,0,8.1
"De Haan","Belgien :be:",6,9.66666666666667,2.97272962962963,1,8.5
"Ostende","Belgien :be:",6,9.86666666666667,3.42015,1,10.3
"Kopenhagen","Dänemark :dk:",5.93333333333333,-0.966666666666667,5.47589259259259,2,0.2
"Malmö","Schweden :se:",5.93333333333333,-0.733333333333333,5.59437314814815,2,0.2
"Brünn","Tschechien :cz:",7.4,4.56666666666667,7.34704351851852,2,2.9
"Meran","Italien :it:",8.13333333333333,8.9,9.1141712962963,3,0
"Bern","Schweiz :ch:",3,6.33333333333333,4.17663888888889,0,6.7
"Bornholm","Dänemark :dk:",6.26666666666667,-2.93333333333333,6.89157314814815,3,0
"Aarhus","Dänemark :dk:",6.2,-1.56666666666667,5.33716111111111,2,0.9
"St. Moritz","Schweiz :ch:",6.4,-0.166666666666667,9.09941296296296,2,1.4
"Hvide Sande","Dänemark :dk:",6.2,-0.466666666666667,5.55214351851852,1,0.9
"Interlaken","Schweiz :ch:",2.03333333333333,7.33333333333333,3.73631018518519,0,13.1
"Bozen","Italien :it:",8.13333333333333,8.33333333333333,9.14273611111111,3,0
"Wien","Österreich :at:",7.73333333333333,7.03333333333333,7.48863518518518,1,0.8
"Dijon","Frankreich :fr:",4.53333333333333,8.76666666666667,4.11059907407407,0,2.3
"Ostrava","Tschechien :cz:",6.93333333333333,3.83333333333333,6.88523796296296,2,1.2
"Klagenfurt am Wörthersee","Österreich :at:",7.53333333333333,5.2,7.70913703703704,2,0.8
"Riva del Garda","Italien :it:",8.2,10.5333333333333,9.19503333333333,3,0
"Graz","Österreich :at:",8,6,8.52928333333333,3,0
"Le Touquet-Paris-Plage","Frankreich :fr:",6.2,9.36666666666667,5.81471759259259,1,3.3
"Bratislava","Slowakei :sk:",7.8,6.06666666666667,7.87504537037037,1,1
"Zermatt","Schweiz :ch:",4.8,3.43333333333333,8.27387592592593,1,8.8
"Bled","Slowenien :si:",7.06666666666667,4.63333333333333,6.07787962962963,2,1.4
"Paris","Frankreich :fr:",6.13333333333333,11.6666666666667,4.51107592592593,1,3.3
"Norwich","England :gb-eng:",6.46666666666667,9.53333333333333,3.64556111111111,1,4.2
"Ipswich","England :gb-eng:",6.66666666666667,9.7,4.24200462962963,1,3
"Katowice","Polen :pl:",6,0.533333333333333,3.06991759259259,0,6
"Torri del Benaco","Italien :it:",8.13333333333333,9.56666666666667,9.231225,3,0
"Genf","Schweiz :ch:",2.8,6.1,3.68360277777778,0,4.8
"Sirmione","Italien :it:",8.2,10.1,9.24964814814815,3,0
"Mailand","Italien :it:",8.33333333333333,9.93333333333333,9.22576203703704,3,0
"Danzig","Polen :pl:",7.06666666666667,-0.366666666666667,7.93183518518518,2,0.3
"Maribor","Slowenien :si:",7.73333333333333,6.8,8.8866287037037,2,1.6
"Ljubljana","Slowenien :si:",7.4,6.56666666666667,6.39788981481481,2,0.6
"Annecy","Frankreich :fr:",2.66666666666667,6.4,2.98504537037037,0,9.1
"Venedig","Italien :it:",8,9.16666666666667,9.08297777777778,3,0
"Triest","Italien :it:",7.4,9.86666666666667,6.1671212962963,2,0.5
"Cambridge","England :gb-eng:",6.8,9.3,5.308075,1,1.8
"Krakau","Polen :pl:",5.53333333333333,-0.633333333333333,0.872759259259259,1,5.1
"Skagen","Dänemark :dk:",6.06666666666667,-2.2,5.17171851851852,2,2
"London","England :gb-eng:",6.66666666666667,9.73333333333333,5.05904907407407,2,4.2
"Göteborg","Schweden :se:",5.46666666666667,-3.33333333333333,5.17171944444444,2,0.8
"Brighton","England :gb-eng:",6.73333333333333,8.93333333333333,5.62353888888889,2,3
"Zakopane","Polen :pl:",5.6,-0.766666666666667,5.60018055555556,1,4
"Lyon","Frankreich :fr:",4.53333333333333,9.33333333333333,4.94615462962963,0,2.2
"Bourges","Frankreich :fr:",4.6,10.4666666666667,3.82132685185185,1,2.7
"Rovinj","Kroatien :hr:",7.66666666666667,9.43333333333333,6.73193611111111,3,0
"Balaton","Ungarn :hu:",7.8,5.46666666666667,8.16521018518518,2,0.5
"Zagreb","Kroatien :hr:",7.66666666666667,7.5,7.90219074074074,2,1.9
"Deauville","Frankreich :fr:",5.83333333333333,11.1666666666667,5.95404074074074,1,2.6
"Warschau","Polen :pl:",4.26666666666667,-6.96666666666667,2.83120925925926,2,0.6
"Hohe Tatra (Tatranská Lomnica)","Slowakei :sk:",5.2,-0.533333333333333,5.31400185185185,1,3.8
"Pula","Kroatien :hr:",7.53333333333333,9.93333333333333,6.20516296296296,3,0
"Budapest","Ungarn :hu:",7.06666666666667,4.56666666666667,6.39027685185185,1,1.8
"Kristiansand","Norwegen :no:",4.53333333333333,-2.73333333333333,0.023575,0,3.5
"Oxford","England :gb-eng:",6.66666666666667,9.06666666666667,5.11156851851852,1,1.5
"Cinque Terre","Italien :it:",8,10.9,9.19804259259259,3,0
"Isle of Wight","England :gb-eng:",6.86666666666667,9.36666666666667,6.95599814814815,1,3.9
"Le Mans","Frankreich :fr:",6.6,11.1333333333333,4.45667592592593,2,1.3
