"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"03.02.2026",1,12.6,0,14.4,13
"04.02.2026",1,13.8,0,5.97,15
"05.02.2026",6.8,11,3.82746666666667,0.5,0
"06.02.2026",1,11.1,0,7.1,14
"07.02.2026",7.4,12.3,8.05298333333333,1.06,0
"08.02.2026",7.8,13.8,5.42610555555556,0,0
"09.02.2026",4.8,11.8,0,8.3,0
"10.02.2026",7,8.3,7.83375555555556,0.2,0
"11.02.2026",7.6,10.7,9.29941388888889,0,0
"12.02.2026",8,9.4,9.30735277777778,0,0
"13.02.2026",7,9.7,0.00872222222222222,0,0
