"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"08.12.2025",8,13.3,5,0.3,0
"09.12.2025",4.6,13.2,0,2.26,5
"10.12.2025",7,13,0,0.3,0
"11.12.2025",8.2,11,6.29672777777778,0,0
"12.12.2025",7.8,7.1,5.53192777777778,0,0
"13.12.2025",8,8.7,6.21838333333333,0,0
"14.12.2025",7.4,8.5,6.02118333333333,0,0
"15.12.2025",8,7.8,6.26388333333333,0,0
"16.12.2025",7.6,9.1,3.81699722222222,0,0
"17.12.2025",8,7.3,6.261175,0,0
"18.12.2025",6.6,6.6,1.98349722222222,0.3,0
