"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"22.01.2026",8,4.7,7.6647,0,0
"23.01.2026",6,3.7,1.91045833333333,1.71,0
"24.01.2026",4.7,4.7,4.78789444444444,0.2,7
"25.01.2026",6.4,5.3,5.346425,0,2
"26.01.2026",8,9.1,6.77569722222222,0,0
"27.01.2026",8,5.9,8.33564166666667,0,0
"28.01.2026",6.2,5.5,5.29911944444444,0.5,0
"29.01.2026",8,5.7,8.54379166666667,0,0
"30.01.2026",8.4,9.2,8.62526388888889,0,0
"31.01.2026",8,6.7,8.55391666666667,0,0
"01.02.2026",6.8,5.8,8.59923055555556,0.7,0
