"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"01.03.2026",9,17.9,9.81975555555556,0,0
"02.03.2026",9,19,9.27583888888889,0,0
"03.03.2026",9,18,9.97417222222222,0,0
"04.03.2026",9.2,18.9,10.0033722222222,0,0
"05.03.2026",5.6,14.1,5.35183888888889,1.7,5
"06.03.2026",3.2,11.9,10.5410083333333,0,15
"07.03.2026",7.8,12.6,10.5694666666667,0,0
"08.03.2026",9,16.5,10.6197861111111,0,0
"09.03.2026",9,18.4,10.6707722222222,0,0
"10.03.2026",8.8,16.6,10.7218305555556,0,0
"11.03.2026",8.8,17.9,10.7729333333333,0,0
