"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"07.05.2026",9,11.5,12.2289361111111,0,0
"08.05.2026",9.2,13.9,15,0,0
"09.05.2026",9.4,16,13.6969583333333,0,0
"10.05.2026",8.8,11.7,12.4412305555556,0,0
"11.05.2026",7.6,10.7,13.0359944444444,0.6,0
"12.05.2026",8,12.4,9.79774166666667,0.6,0
"13.05.2026",8,11.6,12.3194944444444,0.2,0
"14.05.2026",5,11.4,4.9594,5.9,2
"15.05.2026",7.4,13.6,8.16673611111111,1.5,0
"16.05.2026",7.4,12.4,10.739175,1,0
"17.05.2026",7.8,11.7,14.5506194444444,0.2,0
