"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",3.9,9,2.95605,0,4.4
"München","Deutschland :de:",4.3,5.6,5.11969722222222,0,0.5
"Hamburg","Deutschland :de:",7.8,9.5,8.46921944444444,1,0
"Köln","Deutschland :de:",6.4,10,6.18813888888889,0,1.5
"Dresden","Deutschland :de:",3.9,8.2,2.83743333333333,0,2.17
"Leipzig","Deutschland :de:",4.5,9.8,5.4882,0,1.3
"Frankfurt am Main","Deutschland :de:",8.2,10.5,10.5378888888889,0,0.05
"Freiburg im Breisgau","Deutschland :de:",5.4,8.4,6.34701944444444,0,1.6
"Berchtesgaden","Deutschland :de:",1,3.4,5.62723055555556,0,5.27
"Garmisch-Partenkirchen","Deutschland :de:",1,1.4,2.70836666666667,0,9.58
"Binz (Rügen)","Deutschland :de:",6.2,8.9,5.28135277777778,0,0.5
"Heringsdorf (Usedom)","Deutschland :de:",6.2,8,5.42681111111111,0,0.9
"Westerland (Sylt)","Deutschland :de:",8,7.4,11.7618527777778,1,0
"Wernigerode (Harz)","Deutschland :de:",2.9,7.5,8.67630277777778,0,1.9
"Cochem (Mosel)","Deutschland :de:",5.5,10.2,10.6688166666667,0,0.6
"Kempten (Allgäu)","Deutschland :de:",1.6,3.6,5.65471944444444,0,1.15
"Nürnberg","Deutschland :de:",6.2,8.3,5.02851111111111,0,0.1
"Münster","Deutschland :de:",7,10.3,7.69702222222222,0,0.7
"Stuttgart","Deutschland :de:",6.2,8.9,8.290375,0,0
"Norderney","Deutschland :de:",6,7.8,8.50441388888889,0,0.2
"Erfurt","Deutschland :de:",4,9.6,6.74765833333333,0,1.16
"Bremen","Deutschland :de:",8.6,9.8,10.6087222222222,1,0
"Timmendorfer Strand","Deutschland :de:",8.4,9.8,11.5365055555556,1,0
"Karlsbad","Tschechien :cz:",7.2,7.2,9.32186388888889,0,1.17
"Enschede","Niederlande :nl:",7,9.8,7.69531388888889,0,0.1
"Pilsen","Tschechien :cz:",7.6,8.7,9.68735,0,0.1
"Maastricht","Niederlande :nl:",6.2,11,8.37374722222222,0,0.5
"Giethoorn","Niederlande :nl:",8.4,9.3,8.24925833333333,1,0
"Groningen","Niederlande :nl:",7.8,9.8,7.75026666666667,0,0.2
"Eindhoven","Niederlande :nl:",8,10.7,6.75191666666667,0,0.3
"Prag","Tschechien :cz:",8,9.4,9.22959166666667,1,0
"Luxemburg","Luxemburg :lu:",8,9.3,11.0444166666667,0,0.1
"Straßburg","Frankreich :fr:",6.2,9.6,7.63671111111111,0,1
"Amsterdam","Niederlande :nl:",8.4,10.7,8.93255833333333,1,0
"Dinant","Belgien :be:",6.2,9.5,6.56915277777778,0,1.6
"Rotterdam","Niederlande :nl:",8,10.8,6.54256944444444,0,0.4
"Antwerpen","Belgien :be:",7.8,10.1,6.07092222222222,0,0.6
"Zandvoort","Niederlande :nl:",8,9.7,7.53874166666667,1,0
"Český Krumlov","Tschechien :cz:",7.2,6.6,8.02005555555556,0,1.01
"Terschelling","Niederlande :nl:",8.6,9,11.8717777777778,1,0
"Noordwijk","Niederlande :nl:",7.8,9.4,6.52523888888889,0,0.2
"Bergen aan Zee","Niederlande :nl:",8.4,9.4,8,1,0
"Nancy","Frankreich :fr:",7.4,10,8.41559166666667,0,1.43
"Brüssel","Belgien :be:",7.6,10,5.60555,0,0.6
"Texel","Niederlande :nl:",8.4,9.8,9,1,0
"Scheveningen","Niederlande :nl:",8.2,9.5,6.35935,1,0
"Fåborg","Dänemark :dk:",8.2,10.4,9.076625,0,0.1
"Salzburg","Österreich :at:",1,4.5,1.54014722222222,0,5.45
"Renesse","Niederlande :nl:",7.6,9.2,2.05727777777778,1,0
"Linz","Österreich :at:",5.8,8.7,7.73154166666667,0,0.5
"Zürich","Schweiz :ch:",2.9,6.8,8.51866111111111,0,1.23
"Basel","Schweiz :ch:",6.4,8.4,7.69713055555555,0,0.13
"Innsbruck","Österreich :at:",1.5,3.2,3.84486111111111,0,5.56
"Domburg","Niederlande :nl:",7.6,9.1,2.25108333333333,1,0
"Breslau","Polen :pl:",8.2,9.7,6,1,0
"Køge","Dänemark :dk:",8,10.2,8.16425555555556,0,0.3
"Posen","Polen :pl:",8,9.8,7.08975277777778,0,0.1
"Zell am See","Österreich :at:",1.6,3.1,9.26980555555556,0,3.05
"Brügge","Belgien :be:",8,10.4,4.77902222222222,1,0
"Hallstatt","Österreich :at:",1,3.2,1.50961111111111,0,4.9
"Luzern","Schweiz :ch:",1.8,6,4.88599166666667,0,1.23
"De Haan","Belgien :be:",8,9.9,4.05929722222222,1,0
"Ostende","Belgien :be:",7.8,9.8,3.23892222222222,1,0
