"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",8.6,19.2333333333333,10.53755,1,1.1
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",7.2,17.0333333333333,8.31077777777778,0,21.7
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",7.53333333333333,15.6333333333333,11.4245546296296,0,11.7
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",7.2,15.8666666666667,11.0888009259259,0,11.1
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",8.66666666666667,19.9666666666667,11.5785851851852,2,0.2
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",8.4,18.0333333333333,10.7288259259259,2,1
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",7.6,16.4,9.89863796296296,1,3
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",7.33333333333333,16.9666666666667,6.99382407407407,2,9.5
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",7,16.7666666666667,10.5685453703704,1,21.1
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",5.26666666666667,16.2666666666667,6.99273796296296,0,18.9
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",7.8,14.4666666666667,9.82954537037037,1,4
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",8.53333333333333,16.6666666666667,12.259537037037,2,1.6
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",7.26666666666667,9.16666666666667,10.1165435185185,1,4.5
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",6.96666666666667,15.2666666666667,9.94716296296296,1,2.6
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",7.8,16.6,13.527737037037,1,6
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",6.93333333333333,15.3,8.13954259259259,1,22.8
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",7.66666666666667,17.4666666666667,6.15355277777778,2,3.8
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",7.8,16.5333333333333,12.5562324074074,1,7.8
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",7.46666666666667,16.6333333333333,6.67805462962963,1,2.3
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",7.2,10.4333333333333,9.54792037037037,0,2.9
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",8.53333333333333,17.5666666666667,9.54463240740741,3,0
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",7.6,16.3,11.5373777777778,0,7.8
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",7.2,14.5,9.34958148148148,0,15.5
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",8.06666666666667,17.6333333333333,9.9321037037037,2,2.6
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",7.86666666666667,16.6,13.5577861111111,0,4.2
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",7.93333333333333,19.2333333333333,7.94099814814815,1,4.4
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",6.83333333333333,16.0666666666667,10.928512037037,1,11
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",7.4,14.6666666666667,11.1263361111111,0,9
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",7.33333333333333,13.4666666666667,11.8485574074074,0,6.2
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",7.2,16.4,11.1788398148148,0,15
"Prag","Tschechien",50.0874654,14.4212535,"Prag, Tschechien",8.53333333333333,20.4666666666667,10.8551166666667,2,4.3
"Luxemburg","Luxemburg",49.6121816191827,6.12761269146448,"Luxemburg",7.06666666666667,14.2,9.13939537037037,1,14.7
"Straßburg","Frankreich",48.584614,7.7507127,"Straßburg, Frankreich",7.4,17.2,7.06601111111111,2,3
"Amsterdam","Niederlande",52.3730796,4.8924534,"Amsterdam, Niederlande",7.93333333333333,14.3666666666667,13.0959675925926,0,2.2
"Dinant","Belgien",50.2591813,4.9130588,"Dinant, Belgien",6.26666666666667,15.0333333333333,12.2425666666667,1,16
"Rotterdam","Niederlande",51.9244424,4.47775,"Rotterdam, Niederlande",8.2,15.5333333333333,13.6027138888889,1,1
