"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"05.03.2026",9,16.2,9.67277777777778,0,0
"06.03.2026",9,16.2,9.03694444444444,0,0
"07.03.2026",9,17.5,8.20008055555556,0,0
"08.03.2026",9.2,17.8,10.3472833333333,0,0
"09.03.2026",9,17.2,9.32845277777778,0,0
"10.03.2026",9,16.7,10.4923444444444,0,0
"11.03.2026",7.8,14.1,7.62189444444444,1.3,0
"12.03.2026",8.8,14.7,10.6258861111111,0,0
"13.03.2026",8.6,15.4,10.7301111111111,0.2,0
"14.03.2026",5.8,12,0,3,0
"15.03.2026",6.2,11.5,0,1.9,0
