"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Stade","Niedersachsen","Stade, Niedersachsen","(NI)",6.91428571428571,2.5,4.76037261904762,4,0.8
"Dangast","Niedersachsen","Dangast, Niedersachsen","(NI)",6.85714285714286,3.52857142857143,3.80390119047619,5,1.3
"Oberhausen","Nordrhein-Westfalen","Oberhausen, Nordrhein-Westfalen","(NW)",6.07142857142857,4.97142857142857,3.42836865079365,3,8.5
"Gießen","Hessen","Gießen, Hessen","(HE)",6.35714285714286,2.77142857142857,4.86469325396825,5,8.3
"Siegen","Nordrhein-Westfalen","Siegen, Nordrhein-Westfalen","(NW)",5.87142857142857,2.68571428571429,4.52815833333333,4,14.9
"Hüde (Dümmer)","Niedersachsen","Hüde (Dümmer), Niedersachsen","(NI)",6.88571428571429,2.87142857142857,4.84081111111111,4,3.9
"Tübingen","Baden-Württemberg","Tübingen, Baden-Württemberg","(BW)",6.71428571428571,3.1,5.61302023809524,3,4
"Schneverdingen (Lüneburger Heide)","Niedersachsen","Schneverdingen (Lüneburger Heide), Niedersachsen","(NI)",6.88571428571429,1.72857142857143,4.73480476190476,5,0.8
"Landshut","Bayern","Landshut, Bayern","(BY)",6.14285714285714,1.77142857142857,4.84411825396825,3,13.8
"Beilngries (Altmühltal)","Bayern","Beilngries (Altmühltal), Bayern","(BY)",6.25714285714286,1.32857142857143,5.64978650793651,3,21.7
"Oberwiesenthal","Sachsen","Oberwiesenthal, Sachsen","(SN)",5.6,-1.37142857142857,5.13603174603175,5,10.5
"Baltrum","Niedersachsen","Baltrum, Niedersachsen","(NI)",6.85714285714286,5.71428571428571,5.01517420634921,1,12.5
"Langeoog","Niedersachsen","Langeoog, Niedersachsen","(NI)",6.82857142857143,5.57142857142857,4.83781746031746,1,12.1
"Spiekeroog","Niedersachsen","Spiekeroog, Niedersachsen","(NI)",6.71428571428571,4.37142857142857,3.36807380952381,4,3.8
"Amrum","Schleswig-Holstein","Amrum, Schleswig-Holstein","(SH)",6.48571428571429,6.38571428571429,3.27175238095238,2,4.7
"Pellworm","Schleswig-Holstein","Pellworm, Schleswig-Holstein","(SH)",6.6,5.67142857142857,3.28627380952381,2,4
"Tangermünde","Sachsen-Anhalt","Tangermünde, Sachsen-Anhalt","(ST)",7.02857142857143,1.78571428571429,5.04944682539683,6,2.1
"Kaiserslautern","Rheinland-Pfalz","Kaiserslautern, Rheinland-Pfalz","(RP)",6.11428571428571,3.61428571428571,3.47887063492063,4,4.4
"Neustadt an der Weinstraße","Rheinland-Pfalz","Neustadt an der Weinstraße, Rheinland-Pfalz","(RP)",5.87142857142857,3.3,4.21194563492064,3,3.6
"Meppen","Niedersachsen","Meppen, Niedersachsen","(NI)",6.71428571428571,4.64285714285714,3.99556547619048,1,7.3
"Wittenberge","Brandenburg","Wittenberge, Brandenburg","(BB)",7,1.68571428571429,4.94258571428571,6,1.2
"Frankfurt (Oder)","Brandenburg","Frankfurt (Oder), Brandenburg","(BB)",7.05714285714286,1.82857142857143,4.55907142857143,5,1.6
"Daun (Eifel)","Rheinland-Pfalz","Daun (Eifel), Rheinland-Pfalz","(RP)",5.54285714285714,2.35714285714286,2.5013253968254,3,5.1
"Fehmarn","Schleswig-Holstein","Fehmarn, Schleswig-Holstein","(SH)",7.14285714285714,4.08571428571429,4.75490396825397,4,1.3
"Hooksiel","Niedersachsen","Hooksiel, Niedersachsen","(NI)",6.85714285714286,3.81428571428571,3.68416746031746,5,1.6
"Tossens","Niedersachsen","Tossens, Niedersachsen","(NI)",6.94285714285714,3.6,4.08795714285714,5,1.3
"Dorum-Neufeld","Niedersachsen","Dorum-Neufeld, Niedersachsen","(NI)",6.74285714285714,3.64285714285714,3.96439563492063,4,2.4
"Nordstrand","Schleswig-Holstein","Nordstrand, Schleswig-Holstein","(SH)",6.85714285714286,5.25714285714286,3.72195555555556,3,1.9
"Glowe","Mecklenburg-Vorpommern","Glowe, Mecklenburg-Vorpommern","(MV)",7.22857142857143,3.64285714285714,4.36289880952381,6,1.5
"Baabe","Mecklenburg-Vorpommern","Baabe, Mecklenburg-Vorpommern","(MV)",7.17142857142857,3.94285714285714,4.40286785714286,5,1.9
"Thiessow","Mecklenburg-Vorpommern","Thiessow, Mecklenburg-Vorpommern","(MV)",7.37142857142857,3.01428571428571,5.04799563492064,6,1.2
"Lubmin","Mecklenburg-Vorpommern","Lubmin, Mecklenburg-Vorpommern","(MV)",7.4,3.07142857142857,5.25625952380952,6,0.9
"Reit im Winkl","Bayern","Reit im Winkl, Bayern","(BY)",4.65714285714286,0.242857142857143,3.86837142857143,3,9.9
"Oberammergau","Bayern","Oberammergau, Bayern","(BY)",4.37142857142857,-0.585714285714286,3.26643373015873,2,39.3
"Bad Wiessee","Bayern","Bad Wiessee, Bayern","(BY)",4.64285714285714,0.4,3.46935357142857,2,26.9
"Lenggries","Bayern","Lenggries, Bayern","(BY)",4.47142857142857,0.271428571428571,3.37393888888889,2,27.8
"Dinkelsbühl","Bayern","Dinkelsbühl, Bayern","(BY)",5.78571428571429,1.27142857142857,6.04678492063492,3,6.1
"Schwäbisch Hall","Baden-Württemberg","Schwäbisch Hall, Baden-Württemberg","(BW)",6.54285714285714,2.84285714285714,6.03572738095238,4,1.6
"Plön","Schleswig-Holstein","Plön, Schleswig-Holstein","(SH)",7.08571428571429,2.25714285714286,4.5408253968254,6,0.3
"Malchow","Mecklenburg-Vorpommern","Malchow, Mecklenburg-Vorpommern","(MV)",7.05714285714286,1.32857142857143,4.72399404761905,5,1.4
"Mirow","Mecklenburg-Vorpommern","Mirow, Mecklenburg-Vorpommern","(MV)",7.08571428571429,1.44285714285714,4.74095079365079,5,0.7
"Neustrelitz","Mecklenburg-Vorpommern","Neustrelitz, Mecklenburg-Vorpommern","(MV)",6.85714285714286,1.41428571428571,4.70580436507937,5,1.3
"Neubrandenburg","Mecklenburg-Vorpommern","Neubrandenburg, Mecklenburg-Vorpommern","(MV)",7.02857142857143,1.71428571428571,4.86669642857143,5,1.6
"Bad Mergentheim","Baden-Württemberg","Bad Mergentheim, Baden-Württemberg","(BW)",6.65714285714286,2.91428571428571,5.49683055555556,4,0.6
"Bad Wimpfen","Baden-Württemberg","Bad Wimpfen, Baden-Württemberg","(BW)",6.42857142857143,3.31428571428571,4.95707261904762,4,1.5
"Saalfeld","Thüringen","Saalfeld, Thüringen","(TH)",7,2.6,4.80162857142857,5,3.3
"Wandlitz","Brandenburg","Wandlitz, Brandenburg","(BB)",6.88571428571429,1.54285714285714,4.32955714285714,5,2.1
"Ramsau","Bayern","Ramsau, Bayern","(BY)",4.51428571428571,0.528571428571429,4.73767142857143,4,6.7
"Born a. Darß","Mecklenburg-Vorpommern","Born a. Darß, Mecklenburg-Vorpommern","(MV)",7.22857142857143,3.98571428571429,5.21622738095238,5,2.2
"Putgarten","Mecklenburg-Vorpommern","Putgarten, Mecklenburg-Vorpommern","(MV)",7.14285714285714,4.04285714285714,4.38250476190476,6,0.8
