"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"09.02.2026",7.2,3.2,1.01769166666667,0,0
"10.02.2026",6,3.3,0.893616666666667,1.08,0
"11.02.2026",4.8,3.2,1.01205833333333,0,5
"12.02.2026",4.4,4,0,3,0
"13.02.2026",4.4,6.6,0,2.2,2
"14.02.2026",6.6,2.2,7.88709444444445,0.8,0
"15.02.2026",7.4,2,8.62319722222222,0,0
"16.02.2026",5.4,2.4,3.02803333333333,1.8,1
"17.02.2026",6.4,6.3,0.472480555555556,0,0
"18.02.2026",5.2,9,0.0224611111111111,3,0
"19.02.2026",5.4,6.7,0,0.5,0
