"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",7,2.075,2.20810138888889,3,0.2
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",3.35,2.75,1.76488888888889,1,21.8
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",6.95,4.45,1.54909722222222,4,0
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",5.775,5.725,2.06631666666667,2,3.7
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",6.7,2.975,2.47207152777778,3,0.3
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",6.85,3.125,1.98317430555556,4,0
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",6.55,4.975,1.36961041666667,3,2.7
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",4.125,5.375,1.97488125,1,19
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",4.15,1.075,3.03492708333333,1,19.5
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",4.05,2.55,2.01365,2,16
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",6.55,3.925,2.30983680555556,2,2.1
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",6.55,2.975,2.29340833333333,2,1.3
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",4.2,6.45,1.04653055555556,0,7.3
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",6.95,2.95,3.04738541666667,4,0
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",4.95,4.775,0.681622916666667,2,3
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",2.9,1.85,1.92077361111111,1,15
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",5.575,3.1,1.54903611111111,2,3.1
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",6.55,4.975,3.69077708333333,2,2.7
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",4.875,5.575,2.69740555555556,1,7.8
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",6.45,6.525,1.57016458333333,1,1.8
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",6.75,3.875,2.26337569444444,3,0.2
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",6.5,4.625,0.828950694444444,1,1.4
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",7.1,4.3,2.72270347222222,3,0.9
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",5.8,0.9,1.53640277777778,2,1.5
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",6.7,5.125,2.78300763888889,2,2.3
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",5.15,1.275,1.41256736111111,2,5.7
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",5.45,6.3,1.90593125,1,5.9
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",6.45,5.5,1.86975763888889,1,1.8
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",6.5,6.025,1.78019861111111,1,2.1
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",6.25,6.525,2.29506319444444,3,3.4
"Prag","Tschechien",50.0874654,14.4212535,"Prag, Tschechien",4.925,1.875,1.82624305555556,1,8.6
"Luxemburg","Luxemburg",49.6121816191827,6.12761269146448,"Luxemburg",4.9,4.55,1.76735416666667,1,5.4
"Straßburg","Frankreich",48.584614,7.7507127,"Straßburg, Frankreich",5,6.25,1.79172430555556,1,10.9
"Amsterdam","Niederlande",52.3730796,4.8924534,"Amsterdam, Niederlande",6.3,6.8,3.07944861111111,1,9
"Dinant","Belgien",50.2591813,4.9130588,"Dinant, Belgien",5.2,5.3,0.797920833333333,0,2.3
"Rotterdam","Niederlande",51.9244424,4.47775,"Rotterdam, Niederlande",6.05,7.55,2.55822222222222,1,1.2
"Antwerpen","Belgien",51.2211097,4.3997081,"Antwerpen, Belgien",5.475,7.475,2.82005763888889,1,13.8
"Zandvoort","Niederlande",52.3719838,4.5302209,"Zandvoort, Niederlande",5.45,8.3,3.02916597222222,1,11.8
"Český Krumlov","Tschechien",48.8106526,14.3150586,"Český Krumlov, Tschechien",4.625,1.65,1.88263611111111,1,11.1
"Terschelling","Niederlande",53.3643463061866,5.21443497127834,"Terschelling, Niederlande",6.325,8.325,3.98381875,1,2.8
"Noordwijk","Niederlande",52.2410856,4.4461969,"Noordwijk, Niederlande",5.3,8.275,2.60429375,1,13.9
"Bergen aan Zee","Niederlande",52.6607662,4.6316645,"Bergen aan Zee, Niederlande",6.05,8.125,4.08885069444444,1,3.9
"Nancy","Frankreich",48.6896465492961,6.18236505173213,"Nancy, Frankreich",5.85,6.375,1.72335486111111,1,5.9
"Brüssel","Belgien",50.8465573,4.351697,"Brüssel, Belgien",5.25,6.825,2.34663055555556,2,8.1
"Texel","Niederlande",53.0543143461686,4.79876535287512,"Texel, Niederlande",6.35,8.275,4.50259930555556,1,1.1
"Scheveningen","Niederlande",52.1067449,4.2736937,"Scheveningen, Niederlande",4.5,8.525,2.82554027777778,1,6.3
"Fåborg","Dänemark",55.097087,10.2428246,"Fåborg, Dänemark",5.05,4.875,1.50732361111111,1,17.1
"Salzburg","Österreich",47.7981346,13.0464806,"Salzburg, Österreich",3.9,2.225,2.53998888888889,1,22.2
"Renesse","Niederlande",51.7311823,3.7719799,"Renesse, Niederlande",4.35,8.125,2.86514166666667,0,7.9
"Linz","Österreich",48.3059078,14.286198,"Linz, Österreich",5.1,1.425,1.83856041666667,1,9.2
"Zürich","Schweiz",47.3744489,8.5410422,"Zürich, Schweiz",4.25,4.525,1.900025,1,43.1
"Basel","Schweiz",47.5589680548118,7.58875075727046,"Basel, Schweiz",4.225,5.625,1.88109513888889,1,26.7
"Innsbruck","Österreich",47.2654296,11.3927685,"Innsbruck, Österreich",4.4,3.425,3.4314375,2,8.1
"Domburg","Niederlande",51.5632141,3.4967277,"Domburg, Niederlande",4.1,7.975,2.52367777777778,0,6.3
"Breslau","Polen",51.1082644352883,17.0337679840311,"Breslau, Polen",3.9,1.225,0.327256944444444,1,9.8
"Køge","Dänemark",55.4565009,12.1818964,"Køge, Dänemark",5.6,4.1,2.61305347222222,2,6.6
"Posen","Polen",52.4082663,16.9335199,"Posen, Polen",5.9,1.1,0,2,1.3
"Zell am See","Österreich",47.3239636,12.7963165,"Zell am See, Österreich",4,1.575,3.15996458333333,2,21.5
"Brügge","Belgien",51.2085526,3.226772,"Brügge, Belgien",3.85,7.8,2.07006666666667,0,9.9
"Hallstatt","Österreich",47.5621698,13.6486697,"Hallstatt, Österreich",3.775,3.95,3.19456319444444,1,15.5
"Luzern","Schweiz",47.0505452,8.3054682,"Luzern, Schweiz",3.05,4.275,2.12550138888889,1,31.5
"De Haan","Belgien",51.2671194,3.0408427,"De Haan, Belgien",3.775,8.225,1.98471944444444,0,9.1
"Ostende","Belgien",51.2258565,2.919496,"Ostende, Belgien",3.925,8.75,2.25399444444444,0,8.7
"Kopenhagen","Dänemark",55.6867243,12.5700724,"Kopenhagen, Dänemark",5.45,4.175,2.58606666666667,2,12.1
"Malmö","Schweden",55.6052931,13.0001566,"Malmö, Schweden",5.5,3.675,2.44990833333333,2,6.8
"Brünn","Tschechien",49.1944262292563,16.6077238664507,"Brünn, Tschechien",5.4,1.75,2.84852569444444,1,4.7
"Meran","Italien",46.6695547,11.1594185,"Meran, Italien",5.725,4.95,4.94381111111111,2,3.6
"Bern","Schweiz",46.9484742,7.4521749,"Bern, Schweiz",3.825,4.5,2.67696319444444,1,28.6
"Bornholm","Dänemark",55.1431224,14.9226297,"Bornholm, Dänemark",5.8,3.8,3.34510902777778,1,3.5
"Aarhus","Dänemark",56.1496278,10.2134046,"Aarhus, Dänemark",4.15,5.05,0.278423611111111,1,9.4
"St. Moritz","Schweiz",46.4978958,9.8392428,"St. Moritz, Schweiz",3.85,-3.625,3.54544097222222,1,6.2
"Hvide Sande","Dänemark",56.0057884,8.1288435,"Hvide Sande, Dänemark",4.3,5.425,0.190609027777778,0,4.9
"Interlaken","Schweiz",46.6855231,7.8585139,"Interlaken, Schweiz",3.425,3.725,2.33027361111111,1,16.3
"Bozen","Italien",46.4984781,11.3547399,"Bozen, Italien",6.5,4.425,4.48517430555556,2,5.1
"Wien","Österreich",48.2083537,16.3725042,"Wien, Österreich",6.025,2.925,3.57582916666667,2,2.1
"Dijon","Frankreich",47.3306482417266,5.04637916570386,"Dijon, Frankreich",4.325,5.85,1.55286180555556,0,11.7
"Ostrava","Tschechien",49.8357051466446,18.2847749462072,"Ostrava, Tschechien",3.825,1.725,0.485167361111111,1,11.5
"Klagenfurt am Wörthersee","Österreich",46.623943,14.3075976,"Klagenfurt am Wörthersee, Österreich",6.05,4.55,5.48904583333333,2,4.3
"Riva del Garda","Italien",45.8847708,10.8396942,"Riva del Garda, Italien",6.25,7.75,5.06154305555556,2,4.1
"Graz","Österreich",47.0708678,15.4382786,"Graz, Österreich",6.925,5.85,4.79979791666667,3,0.3
"Le Touquet-Paris-Plage","Frankreich",50.519693648444,1.5869973052921,"Le Touquet-Paris-Plage, Frankreich",4.95,9.925,3.52136041666667,2,20.1
"Bratislava","Slowakei",48.1516988,17.1093063,"Bratislava, Slowakei",6.45,3,3.77637986111111,3,2.9
"Zermatt","Schweiz",46.0212076,7.749254,"Zermatt, Schweiz",3.65,-1.9,7.47972291666667,1,3.2
