"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"12.12.2025",8.4,12.3,6.34066111111111,0,0
"13.12.2025",6.4,8.6,0,0.7,0
"14.12.2025",8.2,8.1,6.58325833333333,0,0
"15.12.2025",8.4,9.9,6.66251111111111,0,0
"16.12.2025",8.2,11.8,6.67353333333333,0,0
"17.12.2025",8.2,9.4,6.60580555555556,0,0
"18.12.2025",7.8,10.6,5.17807777777778,0,0
"19.12.2025",6.4,11,0,0.1,0
"20.12.2025",6.8,8.6,0.0325166666666667,0,0
"21.12.2025",7.2,7.9,4.04084166666667,0,0
"22.12.2025",5.6,5.8,0,2.4,0
