"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"07.03.2026",7.2,5.9,3.11758055555556,0,0
"08.03.2026",8.4,10.9,9,0,0
"09.03.2026",8.6,13,8.16427222222222,0,0
"10.03.2026",8.6,12,10.0886416666667,0,0
"11.03.2026",6.8,6.3,0,0,0
"12.03.2026",6.8,10.1,3.36234722222222,1.1,0
"13.03.2026",5.6,9,0,2.2,0
"14.03.2026",7.2,8.2,7.36789166666667,0.1,0
"15.03.2026",7.6,8.5,6.86008888888889,0.1,0
"16.03.2026",5.4,4.7,0,1.2,0
"17.03.2026",5.8,3.8,0,1.2,0
