"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Ipswich","England :gb-eng:",7.8,9.4,7.36376944444444,1,0
"Katowice","Polen :pl:",6,3.8,0,1,0
"Torri del Benaco","Italien :it:",7,15.8,8.17641666666667,0,0
"Genf","Schweiz :ch:",7,10.9,7.47487777777778,1,0
"Sirmione","Italien :it:",6.6,13.5,8.15359722222222,0,0.5
"Mailand","Italien :it:",7.2,13.1,8.04377777777778,0,0.2
"Danzig","Polen :pl:",7.4,8.9,6.9779,1,0
"Maribor","Slowenien :si:",7.8,13.9,8.2119,1,0
"Ljubljana","Slowenien :si:",4,13.6,3.81399444444444,0,0
"Annecy","Frankreich :fr:",6.8,10.7,7.96382777777778,0,0.3
"Venedig","Italien :it:",7,13.4,5.27360833333333,0,0.2
"Triest","Italien :it:",3.2,17.6,8.28333611111111,0,0.3
"Cambridge","England :gb-eng:",7.8,7.3,6.79058888888889,1,0
"Krakau","Polen :pl:",6,4.6,1.28609722222222,0,0.6
"Skagen","Dänemark :dk:",7.8,7.7,6.12020277777778,1,0
"London","England :gb-eng:",8.2,9.4,7.48272777777778,1,0
"Göteborg","Schweden :se:",7.2,6.7,4.3517,0,0.2
"Brighton","England :gb-eng:",8.2,11,7.55950833333333,1,0
"Zakopane","Polen :pl:",7,1.8,7.81478055555556,0,0.1
"Lyon","Frankreich :fr:",7.4,13.1,7.961375,1,0
"Bourges","Frankreich :fr:",7.2,12.4,3.39254166666667,0,0.3
"Rovinj","Kroatien :hr:",2.8,17.1,6.77965833333333,0,0.5
"Balaton","Ungarn :hu:",8,13.9,8.14969166666667,1,0
"Zagreb","Kroatien :hr:",7.4,15.4,7.57696944444444,1,0
"Deauville","Frankreich :fr:",7.8,12.3,7.70532777777778,1,0
"Warschau","Polen :pl:",7.2,4,7.34850277777778,1,0
"Hohe Tatra (Tatranská Lomnica)","Slowakei :sk:",7,2.2,7.84597777777778,0,0.1
"Pula","Kroatien :hr:",2.6,17.6,7.94644166666667,0,1.7
"Budapest","Ungarn :hu:",7.6,7.2,8.07391944444444,1,0
"Kristiansand","Norwegen :no:",7.8,4.7,6.22089444444445,1,0
"Oxford","England :gb-eng:",8,7.5,7.489,1,0
"Cinque Terre","Italien :it:",2.2,18.5,6.76756111111111,0,5.3
"Isle of Wight","England :gb-eng:",8.2,10.7,7.62306944444444,1,0
"Le Mans","Frankreich :fr:",7.8,11.2,7.91841666666667,1,0
"Clermont-Ferrand","Frankreich :fr:",7,11.3,5.57463055555556,1,0
"York","England :gb-eng:",8,7,7.01762222222222,1,0
"Plitvicer Seen","Kroatien :hr:",6.8,10.9,6.31707222222222,0,0.2
"Rimini","Italien :it:",8.2,18.9,8.45874722222222,1,0
"Viareggio","Italien :it:",2.6,18.8,6.90620277777778,0,2.3
"Birmingham","England :gb-eng:",8,7.1,7.38004444444444,1,0
"Florenz","Italien :it:",3.2,17.4,7.58343888888889,0,0
"Bournemouth","England :gb-eng:",8.2,9.8,7.64420833333333,1,0
"Sanremo","Italien :it:",7.6,17.1,4.51995555555556,1,0
"Monaco","Monaco :mc:",6.6,16,2.82531111111111,0,0.6
"Bath","England :gb-eng:",6.6,7.8,0,1,0
"Klaipėda","Litauen :lt:",6.4,6.4,6.69574722222222,0,1
"Visby (Gotland)","Schweden :se:",7.2,4.6,6.29681388888889,1,0
"Nizza","Frankreich :fr:",6.6,16,2.82531111111111,0,0.6
"Manchester","England :gb-eng:",8,7.5,7.10896111111111,1,0
"Newcastle upon Tyne","England :gb-eng:",7.8,6.9,6.80071944444444,1,0
"Zadar","Kroatien :hr:",2.8,17.7,8.49455,0,1.3
"Cannes","Frankreich :fr:",6.2,15.3,1.50840277777778,0,1.2
"Saint Helier","Jersey :je:",7.8,12.3,6.79768611111111,1,0
"Avignon","Frankreich :fr:",7.4,14.5,3.17552777777778,1,0
"Saint-Malo","Frankreich :fr:",8,11.3,6.33712222222222,1,0
"Liverpool","England :gb-eng:",7.6,7.6,7.12633055555556,0,0.3
"Cardiff","Wales :gb-wls:",5.6,6.5,0,0,4.5
"Debrecen","Ungarn :hu:",7.6,7.5,8.18751944444444,1,0
"Windermere (Lake District)","England :gb-eng:",7.8,6.5,6.94713611111111,1,0
"Portoferraio (Elba)","Italien :it:",8,19.5,8.30994444444444,0,0.2
"Oslo","Norwegen :no:",7.6,2.9,5.75944444444444,1,0
"Marseille","Frankreich :fr:",6.8,17.4,0.0988861111111111,0,0.3
"Montpellier","Frankreich :fr:",8.2,15.6,6.99002777777778,1,0
"Calvi","Frankreich :fr:",8,20.3,8.27108611111111,0,0.7
"Novi Sad","Serbien :rs:",7.8,7.4,8.50721666666667,1,0
"Split","Kroatien :hr:",8,18.8,8.57834166666667,1,0
"Saint-Nazaire","Frankreich :fr:",8,13,6.21029444444445,1,0
"La Rochelle","Frankreich :fr:",6,13.8,0,0,2.5
"Plymouth","England :gb-eng:",8.2,10.5,7.83094722222222,1,0
"Stockholm","Schweden :se:",7.4,2.9,5.70383333333333,1,0
"Edinburgh","Schottland :gb-sct:",8,7.5,6.55483055555556,1,0
"Sarajevo","Bosnien-Herzegowina :ba:",8,15.7,8.60814166666667,1,0
"Douglas","Isle of Man :im:",7.6,8.4,6.97412222222222,1,0
"Belgrad","Serbien :rs:",7.8,6.7,8.58948888888889,1,0
"Ajaccio","Frankreich :fr:",6.4,21.3,8.354875,0,1.1
"Bergen","Norwegen :no:",6,2.7,0.0245,1,0
"Mostar","Bosnien-Herzegowina :ba:",8,17.5,8.719625,1,0
"Uppsala","Schweden :se:",7.6,2.9,5.52374444444444,1,0
"Rom","Italien :it:",8.2,19.9,8.68449166666667,1,0
"Vilnius","Litauen :lt:",6.6,3.3,6.87897777777778,0,1.2
"Bordeaux","Frankreich :fr:",7.6,16.7,7.02356666666667,0,0.9
"Glasgow","Schottland :gb-sct:",7.6,3.4,6.61291388888889,1,0
"Saaremaa","Estland :ee:",6.8,3.9,6.00218333333333,0,0.7
"Riga","Lettland :lv:",5.6,3.9,6.18511388888889,0,4.5
"Brest","Frankreich :fr:",8,11.7,7.94457222222222,1,0
"St Ives","England :gb-eng:",8,12.9,7.72484166666667,1,0
"Collioure","Frankreich :fr:",8.6,16.5,8.70896388888889,1,0
"Cadaqués","Spanien :es:",8.6,16.5,8.70896388888889,1,0
"Dubrovnik","Kroatien :hr:",7.8,19.4,8.5217,0,0.9
"Belfast","Nordirland :gb-nir:",7.4,8.7,3.90515,1,0
"Dublin","Irland :ie:",6,8.1,0,0,1.8
"Inverness","Schottland :gb-sct:",7.6,2.5,6.15250555555556,1,0
"Olbia","Italien :it:",9.2,22.2,8.78303055555556,1,0
"Andorra la Vella","Andorra :ad:",7.2,11.1,3.96190555555556,0,0.3
"Kotor","Montenegro :me:",7.6,19.8,8.76656111111111,0,0
"Sibiu","Rumänien :ro:",6.6,10.9,0.777755555555556,0,0.5
"Budva","Montenegro :me:",7.2,16.9,8.73170833333333,0,0.1
"Neapel","Italien :it:",8.4,19.7,8.78025833333333,1,0
"Lloret de Mar","Spanien :es:",8.8,19.8,7.88206388888889,1,0
"Geiranger","Norwegen :no:",1,2.5,0,0,1.3
"Capri","Italien :it:",8.4,18.2,8.87221944444445,1,0
"Biarritz","Frankreich :fr:",8,18.1,8.54687777777778,0,0.3
"Bari","Italien :it:",9.4,23.4,8.73247777777778,1,0
"Turku","Finnland :fi:",5.8,-2,5.40102222222222,1,0
"Barcelona","Spanien :es:",8.4,19.7,8.79021111111111,0,0.5
"San Sebastián","Spanien :es:",8,19,8.58635,0,0.1
"Tallinn","Estland :ee:",6.4,1.1,5.92324444444444,0,0.2
"Cork","Irland :ie:",7,9.5,0,1,0
"Prizren","Kosovo :xk:",8.6,17.5,8.69101666666667,1,0
"Brașov","Rumänien :ro:",6.2,9.1,0,0,1.5
"Galway","Irland :ie:",6.4,7.5,0,0,0.9
"Helsinki","Finnland :fi:",7.2,0.8,5.78163333333333,1,0
"Östersund","Schweden :se:",4.4,-0.3,0,0,1.8
"Trondheim","Norwegen :no:",3.4,3.3,0.0940777777777778,0,5.2
"Cagliari","Italien :it:",9.2,20.1,8.252125,1,0
"Menorca","Spanien :es:",7.6,20.9,7.52743333333333,0,1.1
"Sofia","Bulgarien :bg:",8.6,15.9,8.53372777777778,1,0
"Porvoo","Finnland :fi:",6.2,-0.1,5.60675555555556,1,0
"Ohrid","Nordmazedonien :mk:",8.6,16.2,7.94153611111111,1,0
"Berat","Albanien :al:",9.2,21.1,8.96093055555555,1,0
"Tampere","Finnland :fi:",6.2,-1,5.11799444444444,1,0
"Bukarest","Rumänien :ro:",8.4,16.5,7.68236666666667,0,0.2
"Palma de Mallorca","Spanien :es:",7.8,19.7,8.253675,0,1.3
"Gijon","Spanien :es:",6.2,14.7,5.25658333333333,0,3.5
"Tropea","Italien :it:",9.4,20.6,8.99406111111111,1,0
"Saranda","Albanien :al:",8.8,19.7,6.75993611111111,1,0
"Palermo","Italien :it:",9.4,22.9,9.02391388888889,1,0
"Plowdiw","Bulgarien :bg:",8.8,16.8,8.53444444444444,1,0
"Korfu","Griechenland :gr:",8.8,19.7,6.75993611111111,1,0
"Umeå","Schweden :se:",6.4,-2.4,4.04676944444445,1,0
"Ibiza","Spanien :es:",7.4,20,5.01579166666667,0,2.6
"Thessaloniki","Griechenland :gr:",9.2,19,8.73017222222222,1,0
"Valencia","Spanien :es:",8.2,20.2,2.47566111111111,1,0
"Catania","Italien :it:",9.4,22.7,9.13412777777778,1,0
"Warna","Bulgarien :bg:",8.6,16.6,7.27542777777778,1,0
"Lefkada","Griechenland :gr:",9.2,20.7,9.02496944444444,1,0
"Madrid","Spanien :es:",7.8,13.2,8.327525,1,0
"Sonnenstrand","Bulgarien :bg:",8.6,17.2,7.83716111111111,1,0
"Alicante","Spanien :es:",8.6,19.9,8.48233333333333,0,0.2
"Santiago de Compostela","Spanien :es:",6.8,13,5.20635833333333,0,0.1
"Luleå","Schweden :se:",6,-4.8,2.83942777777778,1,0
"Valletta","Malta :mt:",9.4,23,9.30324444444445,1,0
"Oulu","Finnland :fi:",5.6,-3.1,1.89125833333333,1,0
"Athen","Griechenland :gr:",9.2,19.6,9.08138055555556,1,0
"Porto","Portugal :pt:",7.2,15.6,8.40585555555556,0,0.9
"Istanbul","Türkei :tr:",8.8,17.8,8.66396388888889,1,0
"Lofoten","Norwegen :no:",1.8,1.9,3,0,0.3
"Almeria","Spanien :es:",8.4,19.6,4.23876944444444,1,0
"Rovaniemi","Finnland :fi:",5.6,-3.9,0.0574444444444445,1,0
"Granada","Spanien :es:",5.8,14.6,8.24542777777778,0,5.2
"Kiruna","Schweden :se:",4.6,-6.3,2.17176666666667,1,0
"Izmir","Türkei :tr:",9,18.9,9.076325,1,0
"Nazaré","Portugal :pt:",4.4,16.1,8.90860555555556,0,1.2
"Málaga","Spanien :es:",6.4,20.6,9.24168611111111,0,3.7
"Sevilla","Spanien :es:",5.2,19.7,8.80260555555556,0,0
"Santorini","Griechenland :gr:",9,18.6,9.08718333333333,1,0
"Ericeira","Portugal :pt:",2.2,17,8.99381388888889,0,5.1
"Lissabon","Portugal :pt:",2.6,17.9,8.66831111111111,0,2.1
"Chania","Griechenland :gr:",8.8,21.4,9.33408611111111,1,0
"Tromsø","Norwegen :no:",1,-5.3,0,0,5.1
"Bodrum","Türkei :tr:",8.4,19.3,4.143275,1,0
"Cádiz","Spanien :es:",2.6,18.6,8.92644722222222,0,3
"Tarifa","Spanien :es:",2.8,18.9,9.19306388888889,0,2.9
"Faro","Portugal :pt:",3,18,9.21980833333333,0,1.2
"Heraklion","Griechenland :gr:",9.6,23,9.35365555555556,1,0
"Lagos","Portugal :pt:",2.8,18.2,9.25855833333333,0,2.4
"Rhodos","Griechenland :gr:",9.2,20.5,9.26442222222222,1,0
"Fethiye","Türkei :tr:",9.2,20,9.23399444444444,1,0
"Antalya","Türkei :tr:",9,19.1,9.25562222222222,1,0
"Side","Türkei :tr:",9,19.7,9.24743611111111,1,0
"Reykjavik","Island :is:",5.4,1.9,0,0,0.6
"Kappadokien","Türkei :tr:",8.6,15.3,9.100025,1,0
"Paphos","Zypern :cy:",9.2,22,9.40267777777778,1,0
"Nikosia","Zypern :cy:",9,20.7,9.36411666666667,1,0
"Ayia Napa","Zypern :cy:",9.2,21,9.37381111111111,1,0
"Jönköping","Schweden :se:",7.4,4.3,6.19713611111111,1,0
"Örebro","Schweden :se:",7.4,3.9,5.82081666666667,1,0
"Mora","Schweden :se:",7.6,2.3,5.15671388888889,1,0
