"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",6.6,16.3,8.99235833333333,0,3
"München","Deutschland :de:",3.4,13.3,5.59531388888889,0,4.7
"Hamburg","Deutschland :de:",5.5,14.4,12.3246527777778,0,0.6
"Köln","Deutschland :de:",2.9,11.9,14.3979333333333,0,6.4
"Dresden","Deutschland :de:",7.4,16.4,4.05441388888889,0,0.3
"Leipzig","Deutschland :de:",7.2,14.6,8.15534444444445,0,1.8
"Frankfurt am Main","Deutschland :de:",2.2,14.8,7.14071111111111,0,2.7
"Freiburg im Breisgau","Deutschland :de:",2.1,13,3.60075833333333,0,5.3
"Berchtesgaden","Deutschland :de:",2.4,15.2,7.89173333333333,0,1.3
"Garmisch-Partenkirchen","Deutschland :de:",1.2,12.4,5.35341944444444,0,8.5
"Binz (Rügen)","Deutschland :de:",6.4,14.7,9.43845277777778,0,6
"Heringsdorf (Usedom)","Deutschland :de:",6.6,14.8,10.9699694444444,0,5.7
"Westerland (Sylt)","Deutschland :de:",5.7,10.2,15.8439611111111,0,0.3
"Wernigerode (Harz)","Deutschland :de:",2.4,11.8,9.88289166666667,0,1.2
"Cochem (Mosel)","Deutschland :de:",5,13.4,13.1278166666667,0,0.3
"Kempten (Allgäu)","Deutschland :de:",1.2,11.3,1.67072777777778,0,2.5
"Nürnberg","Deutschland :de:",3.9,13.6,1.58207777777778,0,1.4
"Münster","Deutschland :de:",4,12.9,15.07735,0,4.2
"Stuttgart","Deutschland :de:",2.3,11.4,2.12007222222222,0,1.8
"Norderney","Deutschland :de:",3.7,10,15.4251194444444,0,0.6
"Erfurt","Deutschland :de:",6.6,12.6,6.72064722222222,0,2.7
"Bremen","Deutschland :de:",3,14.1,14.7052277777778,0,1.5
"Timmendorfer Strand","Deutschland :de:",7.6,14.4,12.3504194444444,0,0.8
"Karlsbad","Tschechien :cz:",4.4,14.4,5.65403333333333,0,0
"Enschede","Niederlande :nl:",3.5,12.6,14.8248444444444,0,1.9
"Pilsen","Tschechien :cz:",8.4,15.8,10.4230916666667,1,0
"Maastricht","Niederlande :nl:",3.5,12.8,14.6120722222222,0,1.5
"Giethoorn","Niederlande :nl:",2.5,12.1,14.9591222222222,0,10.8
"Groningen","Niederlande :nl:",2.7,12,13.4605055555556,0,7.7
"Eindhoven","Niederlande :nl:",4.6,13.8,15,0,1.2
"Prag","Tschechien :cz:",8.8,17.8,11.1262944444444,1,0
"Luxemburg","Luxemburg :lu:",3.5,10.7,14.2525916666667,0,1.2
"Straßburg","Frankreich :fr:",2,13.1,4.3248,0,2.9
"Amsterdam","Niederlande :nl:",2.7,11.6,15.3645027777778,0,8.4
"Dinant","Belgien :be:",2.7,11.3,13.7885027777778,0,7.6
"Rotterdam","Niederlande :nl:",2.4,12.7,15.2983638888889,0,3.3
"Antwerpen","Belgien :be:",2.9,12.6,14.95755,0,5.4
"Zandvoort","Niederlande :nl:",3,10.5,15.3825583333333,0,0.8
"Český Krumlov","Tschechien :cz:",8,16.1,9.85018055555556,1,0
"Terschelling","Niederlande :nl:",6,10.2,15.4377222222222,0,2
"Noordwijk","Niederlande :nl:",2.8,11.4,15.3783666666667,0,1.1
"Bergen aan Zee","Niederlande :nl:",2.2,11.8,15.3882944444444,0,5
"Nancy","Frankreich :fr:",2.8,14.5,11.7635583333333,0,1.7
"Brüssel","Belgien :be:",2.9,12.4,14.9807833333333,0,5.1
"Texel","Niederlande :nl:",5.1,10.6,15.4140583333333,0,1.7
"Scheveningen","Niederlande :nl:",2.6,10.9,15.3810777777778,0,2.3
"Fåborg","Dänemark :dk:",3.7,12.2,15.704925,0,1.8
"Salzburg","Österreich :at:",2.6,16.2,7.89173333333333,0,1.3
"Renesse","Niederlande :nl:",2.8,10.8,15.3859166666667,0,1.4
"Linz","Österreich :at:",8.2,17.8,8.41656388888889,1,0
"Zürich","Schweiz :ch:",1,11.8,0,0,6.7
"Basel","Schweiz :ch:",1,12.1,1.798825,0,4
"Innsbruck","Österreich :at:",2.2,14.2,10.5091222222222,0,5.9
"Domburg","Niederlande :nl:",2.4,10.8,15.3676861111111,0,4.1
"Breslau","Polen :pl:",9.2,18.7,13.6282055555556,1,0
"Køge","Dänemark :dk:",6.8,12.6,12.6217805555556,0,3.1
"Posen","Polen :pl:",8.8,18.2,11.8254305555556,1,0
"Zell am See","Österreich :at:",2,12.4,9.06780833333333,0,4.5
"Brügge","Belgien :be:",2.8,11.4,14.8760194444444,0,1.8
"Hallstatt","Österreich :at:",2.6,14.6,8.36609166666667,0,1.8
"Luzern","Schweiz :ch:",1,12.2,0,0,7.1
"De Haan","Belgien :be:",2.6,10.6,14.4910138888889,0,2.8
"Ostende","Belgien :be:",2.2,10.6,14.0143944444444,0,5.8
"Kopenhagen","Dänemark :dk:",5.6,12.4,8.60899722222222,0,1.4
"Malmö","Schweden :se:",7.2,12.1,8.10893888888889,0,1.3
"Brünn","Tschechien :cz:",9,18.9,14.5075138888889,1,0
"Meran","Italien :it:",1.6,10.9,3.71686111111111,0,2.8
"Bern","Schweiz :ch:",5,12,0.225858333333333,0,3.9
"Bornholm","Dänemark :dk:",8.6,14.1,15.8772194444444,1,0
"Aarhus","Dänemark :dk:",4.8,12.5,15.7485416666667,0,0.9
"St. Moritz","Schweiz :ch:",1.2,2.5,2.28666111111111,0,1.9
"Hvide Sande","Dänemark :dk:",5.5,11.6,15.9107166666667,0,0.3
"Interlaken","Schweiz :ch:",1,12.5,0,0,6.4
"Bozen","Italien :it:",3,14.8,7.20724722222222,0,0
"Wien","Österreich :at:",9.2,18.8,14.6307361111111,1,0
"Dijon","Frankreich :fr:",2.8,14.7,10.2405666666667,0,1.5
"Ostrava","Tschechien :cz:",9.2,18,14.4996111111111,1,0
"Klagenfurt am Wörthersee","Österreich :at:",7,16.9,14.11825,0,0
"Riva del Garda","Italien :it:",2.2,16.5,5.91655277777778,0,2.3
"Graz","Österreich :at:",8.2,17.3,10.8590916666667,1,0
"Le Touquet-Paris-Plage","Frankreich :fr:",6.6,12.5,15.0068444444444,0,4.3
"Bratislava","Slowakei :sk:",9.2,19.3,12.6801777777778,1,0
"Zermatt","Schweiz :ch:",1,6.9,0,0,10.5
"Bled","Slowenien :si:",3.6,13.1,14.0990666666667,0,0
"Paris","Frankreich :fr:",5.1,13.7,14.7978472222222,0,2.1
"Norwich","England :gb-eng:",3.1,10.5,12.1994638888889,0,3.6
"Ipswich","England :gb-eng:",3.8,11.3,10.9296583333333,0,2.7
"Katowice","Polen :pl:",9.2,17.5,13.1955444444444,1,0
"Torri del Benaco","Italien :it:",3.3,16.5,4.15653333333333,0,0.8
"Genf","Schweiz :ch:",1.2,9,3.31873333333333,0,7.3
"Sirmione","Italien :it:",1.8,17.2,1.50191388888889,0,1.6
"Mailand","Italien :it:",4.2,16,6.836525,0,0.5
"Danzig","Polen :pl:",8.4,16.8,12.2224111111111,1,0
"Maribor","Slowenien :si:",8.2,15,14.2297305555556,1,0
"Ljubljana","Slowenien :si:",7.8,18.1,14.2137472222222,0,0
"Annecy","Frankreich :fr:",1,13.8,0.677630555555556,0,5.2
"Venedig","Italien :it:",5.7,17.4,9.12941666666667,0,0
"Triest","Italien :it:",6.8,17.9,12.9177305555556,0,0
"Cambridge","England :gb-eng:",3.8,10.5,11.6947972222222,0,4.1
"Krakau","Polen :pl:",9,17.9,11.6471555555556,1,0
"Skagen","Dänemark :dk:",8.2,10.7,16.3132833333333,0,0.3
"London","England :gb-eng:",4.9,11.6,15.1022277777778,0,4.5
"Göteborg","Schweden :se:",6.6,11.9,16.2873083333333,0,0
