"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"28.12.2025",8,5.2,4.67863055555556,0,0
"29.12.2025",6.6,7.1,0,0.1,0
"30.12.2025",7.2,6.2,5.35646666666667,0.7,0
"31.12.2025",4.4,6.9,1.27446388888889,3.9,3
"01.01.2026",1,6,0,7.5,13
"02.01.2026",1,5.8,5.34967222222222,10.2,13
"03.01.2026",2.5,3.6,2.75328055555556,12.9,7
"04.01.2026",3.4,3.2,6.07912777777778,1.8,8
"05.01.2026",6.6,1.7,6.18316388888889,0,0
"06.01.2026",6.8,1.7,6.14979166666667,0,0
"07.01.2026",5.4,-1.4,5.93857777777778,0,0
