"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"30.04.2026",9.2,14,13.9016027777778,0,0
"01.05.2026",9.6,18.2,13.9290972222222,0,0
"02.05.2026",10,22,14,0,0
"03.05.2026",9.6,22.5,12.5385472222222,0.4,0
"04.05.2026",7.6,16.8,10.7259194444444,0.96,0
"05.05.2026",2.4,16.6,7.71814444444444,2.5,15
"06.05.2026",1.2,15.3,2.74845833333333,7,15
"07.05.2026",2,15.7,13.7432083333333,13.7,12
"08.05.2026",7,11.1,5.45384722222222,0.2,0
"09.05.2026",8,16.7,14.1779611111111,0.9,0
"10.05.2026",6.2,16,5.49216111111111,6.5,0
