"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"04.12.2025",8.6,20.3,5.21018055555556,0.1,0
"05.12.2025",3.6,17.7,0,12.6,5
"06.12.2025",1,16.7,0,20.5,15
"07.12.2025",1,15.4,0,7.2,15
"08.12.2025",4.2,16.6,0.526241666666667,9.3,3
"09.12.2025",6.8,18.4,0,0,0
"10.12.2025",9,20.9,8.69063888888889,0,0
"11.12.2025",9,18,8.71454722222222,0,0
"12.12.2025",9,18.3,8.70447222222222,0,0
"13.12.2025",8.4,17.6,7.64064444444444,0,0
"14.12.2025",8.2,17.9,8.15448611111111,0.6,0
