"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"20.02.2026",4.4,7.9,2.15300555555556,4.4,5
"21.02.2026",5.2,8.5,1.71601666666667,2.1,2
"22.02.2026",1.7,10.5,0.0268361111111111,2.62,10
"23.02.2026",6.8,9.1,5.30781111111111,0.8,0
"24.02.2026",7,11.8,2.15176111111111,0.9,0
"25.02.2026",8.6,16.6,9.61350555555556,0,0
"26.02.2026",4.5,11.3,9.39421111111111,4.4,6
"27.02.2026",1.8,8.9,9.60064722222222,3.4,15
"28.02.2026",4.2,6.2,0,8.4,0
"01.03.2026",6.6,7.9,6.56279722222222,1.2,0
"02.03.2026",4.8,8.1,0,6.7,0
