"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"15.04.2026",8.6,23,1.59645555555556,0,0
"16.04.2026",9.6,27.1,12.2338944444444,0,0
"17.04.2026",7,26.5,9.11901111111111,0.9,4
"18.04.2026",2.2,18.7,5.20493888888889,3.9,13
"19.04.2026",8.6,19.7,12.9580194444444,0.3,0
"20.04.2026",9,19.6,12.9296555555556,0,0
"21.04.2026",9.4,19.7,12.9440138888889,0,0
"22.04.2026",9.4,19.1,13.1550194444444,0,0
"23.04.2026",9.2,17.8,13.1881305555556,0,0
"24.04.2026",9.4,19.5,13.2209972222222,0,0
"25.04.2026",9.4,19.1,13.2535805555556,0,0
