"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"14.01.2026",1,7.9,0,17.4,11
"15.01.2026",6,7.9,1,0.2,0
"16.01.2026",7.4,6.3,6.00316111111111,0,0
"17.01.2026",7,7.2,1.76161666666667,0,0
"18.01.2026",1.4,7.6,0,0,15
"19.01.2026",6.2,7.9,6.84486944444444,1.5,0
"20.01.2026",5.2,6.7,6.88773888888889,1.8,5
"21.01.2026",6.6,8.5,6.95873333333333,0.9,0
"22.01.2026",6.6,9.1,7.09221388888889,1.5,0
"23.01.2026",6.2,7.3,3.17362222222222,0.9,0
"24.01.2026",4.1,7.5,6.52707222222222,3.9,6
