"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"01.04.2026",8.2,7.2,7.69346944444445,0,0
"02.04.2026",8.6,9.3,11.8938194444444,0,0
"03.04.2026",8.2,7.1,10.8273611111111,0.1,0
"04.04.2026",7.6,13,6.68179166666667,0.8,0
"05.04.2026",8.6,17.9,12.0532611111111,0.3,0
"06.04.2026",8.6,12.1,12.581875,0,0
"07.04.2026",9.4,18,12.9891194444444,0,0
"08.04.2026",8.8,16.9,13.0970583333333,0,0
"09.04.2026",8.8,16.2,13.2670472222222,0,0
"10.04.2026",7.2,16.6,13.3292194444444,0.1,3
"11.04.2026",6.6,8.1,3.29511388888889,0.3,0
