"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"20.03.2026",9.4,18.5,10.8018944444444,0,0
"21.03.2026",9.2,17.1,10.845775,0,0
"22.03.2026",9,15.1,10.8499555555556,0,0
"23.03.2026",9,15.7,10.8723388888889,0,0
"24.03.2026",8.8,15.1,11.4845833333333,0,0
"25.03.2026",7.4,13.6,9.74377222222222,3.4,0
"26.03.2026",7.8,12.3,11.5573722222222,0.8,0
"27.03.2026",8.4,12.7,11.11035,0,0
"28.03.2026",8.4,14.1,9.09542222222222,0,0
"29.03.2026",8,12.9,11.6804166666667,0,0
"30.03.2026",7.8,12.7,11.7194805555556,0,0
