"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"08.02.2026",5.6,15,7.91623611111111,4.8,4
"09.02.2026",1.1,12.5,0,5.6,11
"10.02.2026",6.6,13.1,0.571536111111111,0.4,0
"11.02.2026",3.5,13.4,1.97341666666667,3.1,7
"12.02.2026",1,16.1,1.38435833333333,16.74,15
"13.02.2026",1.2,15.2,5.39898333333333,12.5,15
"14.02.2026",1,15.5,0,17.3,15
"15.02.2026",2.2,13.8,9.79157777777778,3.7,15
"16.02.2026",6.6,13.4,9.825425,2.2,0
"17.02.2026",7.4,13.3,9.87715277777778,0.2,0
"18.02.2026",7.2,15.3,9.71134166666667,2.2,0
