"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"08.05.2026",9.6,21.3,12.3112555555556,0,0
"09.05.2026",9.8,22.4,12.3061027777778,0,0
"10.05.2026",1.4,18.5,0.0102444444444444,4.6,15
"11.05.2026",2.7,19,9.52350833333333,11,10
"12.05.2026",4.9,19.1,5.89133611111111,2.05,7
"13.05.2026",3.4,19.7,11.8391555555556,0.6,12
"14.05.2026",2.8,19.4,11.1087555555556,4.2,15
"15.05.2026",3.4,16.6,14.5489111111111,0.6,15
"16.05.2026",4,18,14.566875,0,15
"17.05.2026",7,18.2,14.5845833333333,0,5
"18.05.2026",8.4,21.1,14.6020194444444,0,0
