"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"05.02.2026",7.6,1.7,4.82328611111111,0,0
"06.02.2026",7.4,2.4,6.66420833333333,0.55,0
"07.02.2026",7,6.8,1.39011111111111,0,0
"08.02.2026",7.4,4.5,3.48753333333333,0,0
"09.02.2026",7.6,4.8,5.26828055555556,0,0
"10.02.2026",8.2,5.3,8.225275,0,0
"11.02.2026",5,5.2,0,2.9,0
"12.02.2026",4.2,2.7,0,1.7,2
"13.02.2026",4.2,-1.3,0.523163888888889,1.8,0
"14.02.2026",6.2,-3.2,8.71286111111111,0,0
"15.02.2026",5,6.2,0.119963888888889,4.1,0
