"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",8.225,12.6125,9.38681006944445,5,2.8
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",7.3,12.6625,8.23685520833333,4,9.6
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",7.825,12.4375,9.690021875,6,11.6
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",8.2,14.8375,9.24034097222222,4,5.7
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",7.675,12.1875,8.37412638888889,5,17.8
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",7.85,12.3375,9.00421284722222,5,14.1
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",8.525,15.575,10.1945340277778,6,2.2
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",8.475,17.025,9.7796625,5,3.8
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",7.2125,12.7375,9.10025173611111,3,18.3
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",6.5375,13.775,7.87126041666667,4,16.3
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",8.15,7.6,10.8382118055556,7,6.8
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",8.225,8.675,10.7140368055556,7,3.9
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",8.425,9.4625,11.4126552083333,7,0.1
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",7.25,11.525,8.99539895833333,6,11.3
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",8.15,14.2375,9.01446631944444,5,7.1
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",6.675,12.9375,7.22717395833333,4,17.6
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",7.95,13.9625,9.01292291666667,4,5.9
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",8.15,13.8,8.47084722222222,6,0.9
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",8.3,15.4375,8.80099652777778,5,2.4
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",7.85,9.8375,8.13964618055556,5,2.13
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",8.15,12.925,9.34620590277778,5,3.7
