"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"04.05.2026",9.2,16.5,10.3719805555556,0,0
"05.05.2026",6.6,10.8,1.12087777777778,0.3,0
"06.05.2026",4.8,10.1,0,9.6,0
"07.05.2026",8.6,12.2,15.1218166666667,0,0
"08.05.2026",9,13.9,15.3388083333333,0,0
"09.05.2026",9.2,17.2,15.394575,0,0
"10.05.2026",9,18.6,15.4537305555556,0,0
"11.05.2026",7.4,21.3,15.5232638888889,10.8,0
"12.05.2026",7.4,15.3,7.16955,1.3,0
"13.05.2026",8.4,15.1,15.6134777777778,0.2,0
"14.05.2026",8.2,14.3,15.4316833333333,0,0
