"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"23.04.2026",9.4,17.5,13.2403194444444,0,0
"24.04.2026",9.2,14.4,12.5240111111111,0,0
"25.04.2026",9.6,18.2,13.6101194444444,0,0
"26.04.2026",9.2,13.5,13.3515972222222,0,0
"27.04.2026",9,15.7,13.6876638888889,0,0
"28.04.2026",8.8,15.9,14.3310666666667,0,0
"29.04.2026",7.8,11.9,6.03040277777778,0.4,0
"30.04.2026",8.6,10.5,14.4798694444444,0,0
"01.05.2026",8.6,9.9,14.5658277777778,0,0
"02.05.2026",8.8,13.2,14.5772027777778,0,0
"03.05.2026",8.6,16.1,14.5888611111111,0,0
