"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",5.53333333333333,-1.01666666666667,3.71511481481481,3,8.5
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",6.8,2.4,4.69280601851852,3,5.6
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",5.83333333333333,-0.283333333333333,3.61446342592593,2,6.96
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",6.03333333333333,6.61666666666667,3.10658842592593,2,5.4
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",6.46666666666667,1.38333333333333,4.3053125,3,7.16
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",6.13333333333333,-0.0166666666666667,3.75362962962963,2,13.55
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",6.6,4.06666666666667,3.86833009259259,1,3.6
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",6.9,6.55,6.49523657407407,4,5.6
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",6.56666666666667,2.75,5.29091388888889,3,9.2
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",6.8,4.1,5.1218337962963,4,5.4
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",5.65,-0.333333333333333,3.77447268518519,4,7.1
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",5.9,-1.23333333333333,4.23392268518519,4,7.1
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",4.7,1.66666666666667,0,1,10.1
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",5.53333333333333,0.0166666666666666,3.73713842592593,2,12.75
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",6.23333333333333,6.43333333333333,2.1775625,3,4.4
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",6.5,2.3,4.78685555555556,3,8.5
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",6.36666666666667,1.63333333333333,2.40294675925926,2,7.5
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",6.33333333333333,5.4,2.66351111111111,3,2
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",7.16666666666667,5.8,5.91330787037037,4,2.1
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",5.6,1.66666666666667,0.173330092592593,3,9.4
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",5.7,0.15,2.35678657407407,2,12.25
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",5.73333333333333,-0.183333333333333,3.69401157407407,2,9.56
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",5.28333333333333,-0.4,3.41222592592593,3,11.06
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",6.26666666666667,1.18333333333333,2.55491342592593,3,8.9
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",6.2,5.06666666666667,1.58675462962963,4,2.5
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",6.5,1.78333333333333,3.16388981481481,3,6.8
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",6.3,7.13333333333333,2.88557731481481,2,6
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",5.83333333333333,3.56666666666667,0.306450925925926,3,4.3
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",5.8,2.48333333333333,1.22718564814815,2,6.8
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",6.16666666666667,6.41666666666667,1.85372083333333,4,3.1
"Prag","Tschechien",50.0874654,14.4212535,"Prag, Tschechien",6.8,2.51666666666667,4.21718240740741,3,4
"Luxemburg","Luxemburg",49.6121816191827,6.12761269146448,"Luxemburg",4.93333333333333,5.58333333333333,2.62910092592593,1,10.2
"Straßburg","Frankreich",48.584614,7.7507127,"Straßburg, Frankreich",6.83333333333333,6.91666666666667,6.51742824074074,2,3.5
"Amsterdam","Niederlande",52.3730796,4.8924534,"Amsterdam, Niederlande",6.23333333333333,5.53333333333333,3.48325185185185,2,6.4
"Dinant","Belgien",50.2591813,4.9130588,"Dinant, Belgien",5.61666666666667,7.28333333333333,2.41746527777778,2,6.5
"Rotterdam","Niederlande",51.9244424,4.47775,"Rotterdam, Niederlande",6.26666666666667,6.15,2.40638935185185,3,4.5
"Antwerpen","Belgien",51.2211097,4.3997081,"Antwerpen, Belgien",6.13333333333333,6.83333333333333,2.10536157407407,2,4.6
"Zandvoort","Niederlande",52.3719838,4.5302209,"Zandvoort, Niederlande",6.4,5.23333333333333,4.06627083333333,3,6.4
"Český Krumlov","Tschechien",48.8106526,14.3150586,"Český Krumlov, Tschechien",7.1,1.85,5.33360648148148,3,2.5
"Terschelling","Niederlande",53.3643463061866,5.21443497127834,"Terschelling, Niederlande",5.96666666666667,4.11666666666667,1.35846990740741,3,9.1
"Noordwijk","Niederlande",52.2410856,4.4461969,"Noordwijk, Niederlande",6.43333333333333,5.75,4.19611574074074,3,6.6
"Bergen aan Zee","Niederlande",52.6607662,4.6316645,"Bergen aan Zee, Niederlande",6.1,5.16666666666667,3.38586527777778,1,8.8
"Nancy","Frankreich",48.6896465492961,6.18236505173213,"Nancy, Frankreich",5.95,6.38333333333333,6.00510925925926,3,5.6
"Brüssel","Belgien",50.8465573,4.351697,"Brüssel, Belgien",6.33333333333333,7.15,3.39559537037037,3,6.2
"Texel","Niederlande",53.0543143461686,4.79876535287512,"Texel, Niederlande",5.96666666666667,4.55,3.169175,2,8.6
"Scheveningen","Niederlande",52.1067449,4.2736937,"Scheveningen, Niederlande",6.4,5.93333333333333,3.50989814814815,3,5.9
"Fåborg","Dänemark",55.097087,10.2428246,"Fåborg, Dänemark",4.46666666666667,1.36666666666667,0,0,13.3
"Salzburg","Österreich",47.7981346,13.0464806,"Salzburg, Österreich",6.7,3.58333333333333,5.36572407407407,4,8.3
"Renesse","Niederlande",51.7311823,3.7719799,"Renesse, Niederlande",6.43333333333333,6.78333333333333,3.36452361111111,2,5.7
