"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Cochem (Mosel)","Rheinland-Pfalz","Cochem (Mosel), Rheinland-Pfalz",50.1483916,7.1663195,6.125,10,6.52128090277778,3,9.9
"Trier","Rheinland-Pfalz","Trier, Rheinland-Pfalz",49.7596208,6.6441878,4.7125,9.6,6.64105347222222,2,20.7
"Ahrenshoop","Mecklenburg-Vorpommern","Ahrenshoop, Mecklenburg-Vorpommern",54.3789509,12.419192,7.4,7.05,10.23600625,5,4
"Nürnberg","Bayern","Nürnberg, Bayern",49.453872,11.077298,7.45,10.425,8.546925,4,12.4
"Wernigerode (Harz)","Sachsen-Anhalt","Wernigerode (Harz), Sachsen-Anhalt",51.8344172,10.7862526,6.525,8.95,8.13586145833333,5,27.1
"Bremerhaven","Bremen","Bremerhaven",53.5505392,8.5851945,7.775,9.6125,10.2531201388889,3,4.2
"Görlitz","Sachsen","Görlitz, Sachsen",51.1532076746077,14.9869867830968,7.175,9.35,7.13503125,3,13.5
"Zinnowitz","Mecklenburg-Vorpommern","Zinnowitz, Mecklenburg-Vorpommern",54.076647,13.9089471,7.525,8.25,7.96381736111111,3,4
"Meersburg","Baden-Württemberg","Meersburg, Baden-Württemberg",47.6955538,9.2719656,7.7,11.0875,8.84460659722222,5,5.66
"Weimar","Thüringen","Weimar, Thüringen",50.9793301,11.3297921,7.125,10.075,7.66920381944444,3,14.5
"Würzburg","Bayern","Würzburg, Bayern",49.7933506809822,9.93146899481068,7.65,11.375,9.39411805555556,4,10
"Schwerin","Mecklenburg-Vorpommern","Schwerin, Mecklenburg-Vorpommern",53.6288297,11.4148038,7.7125,10.0875,10.4621753472222,5,3.7
"Westerland (Sylt)","Schleswig-Holstein","Westerland (Sylt), Schleswig-Holstein",54.9064856,8.3071734,6.85,6.1,10.3816753472222,2,11.8
"Carolinensiel","Niedersachsen","Carolinensiel, Niedersachsen",53.6916344,7.8028095,7.575,9.025,10.0117142361111,2,7.1
"Graal-Müritz","Mecklenburg-Vorpommern","Graal-Müritz, Mecklenburg-Vorpommern",54.2552653,12.2517155,7.5375,8.075,10.2249784722222,5,4.6
"Ahlbeck","Mecklenburg-Vorpommern","Ahlbeck, Mecklenburg-Vorpommern",53.940567335526,14.1870203187083,7.45,8.4375,7.56145798611111,3,5.1
"Schönau am Königssee","Bayern","Schönau am Königssee, Bayern",47.6054955,12.9846526,5.15,6.2625,6.993315625,3,36.9
"Bad Schandau","Sachsen","Bad Schandau, Sachsen",50.918091,14.1534018,7.125,9.975,6.51713819444444,3,11.5
"Bad Zwischenahn","Niedersachsen","Bad Zwischenahn, Niedersachsen",53.1801364574887,8.00840837233071,7.75,10.8875,9.715996875,4,7.7
"Regensburg","Bayern","Regensburg, Bayern",49.0195333,12.0974869,7.425,10.3375,8.23401388888889,5,9.3
"Titisee-Neustadt","Baden-Württemberg","Titisee-Neustadt, Baden-Württemberg",47.9001945340631,8.15217052598511,6.975,6.9875,8.99370138888889,4,14.6
"Bernkastel-Kues","Rheinland-Pfalz","Bernkastel-Kues, Rheinland-Pfalz",49.9157398,7.0708181,6,9.925,7.33299965277778,2,16.3
"Wilhelmshaven","Niedersachsen","Wilhelmshaven, Niedersachsen",53.5278793,8.106301,7.75,9.9625,10.0799774305556,2,6.8
"Husum","Schleswig-Holstein","Husum, Schleswig-Holstein",54.4854137,9.0537941,7.625,8.475,9.77743645833333,3,5.6
"Dortmund","Nordrhein-Westfalen","Dortmund, Nordrhein-Westfalen",51.5142273,7.4652789,3.625,8.7875,5.86303472222222,1,23
"Neuharlingersiel","Niedersachsen","Neuharlingersiel, Niedersachsen",53.6992698,7.7035695,7.65,9.4,9.96399618055556,2,7.2
"Kassel","Hessen","Kassel, Hessen",51.3157833,9.4978479,7.05,10.475,8.55294513888889,4,12.2
"Friedrichshafen","Baden-Württemberg","Friedrichshafen, Baden-Württemberg",47.6500279,9.4800858,7.6,10.9625,8.46140833333333,5,7.2
"Mainz","Rheinland-Pfalz","Mainz, Rheinland-Pfalz",49.9995205,8.2736253,7.5125,12.675,9.93154652777778,5,7.5
"Helgoland","Schleswig-Holstein","Helgoland, Schleswig-Holstein",54.1820608,7.8876314,7.6,6.6,10.0122881944444,3,6
"Mannheim","Baden-Württemberg","Mannheim, Baden-Württemberg",49.4892913,8.4673098,7.7125,12.9625,9.51995069444444,4,1.4
"Überlingen","Baden-Württemberg","Überlingen, Baden-Württemberg",47.7664456,9.1605106,7.875,11.3,9.25350798611111,5,4
"Bansin","Mecklenburg-Vorpommern","Bansin, Mecklenburg-Vorpommern",53.9690358,14.1391435,7.475,8.5875,7.56356076388889,3,5.1
"Bensersiel","Niedersachsen","Bensersiel, Niedersachsen",53.6742688,7.574467,5.475,8.4,9.07970277777778,1,27.1
"Bonn","Nordrhein-Westfalen","Bonn, Nordrhein-Westfalen",50.7352621,7.1024635,4.025,9.2875,5.56161770833333,1,30.7
"Karlsruhe","Baden-Württemberg","Karlsruhe, Baden-Württemberg",49.0068705,8.4034195,7.825,12.85,9.81827430555555,4,5.4
"Aachen","Nordrhein-Westfalen","Aachen, Nordrhein-Westfalen",50.776351,6.083862,3.3625,8.675,6.16611701388889,0,30.2
"Passau","Bayern","Passau, Bayern",48.5748229,13.4609744,7.45,10.7,8.58105520833333,4,16.56
"Flensburg","Schleswig-Holstein","Flensburg, Schleswig-Holstein",54.7833021,9.4333264,7.45,8.5125,9.21624895833333,3,8.2
"Wiesbaden","Hessen","Wiesbaden, Hessen",50.0820384,8.2416556,7.3,11.7875,9.61090034722222,5,9.4
"Quedlinburg","Sachsen-Anhalt","Quedlinburg, Sachsen-Anhalt",51.7855428,11.1519933,7.375,10.4625,8.92724895833333,5,8.9
"Magdeburg","Sachsen-Anhalt","Magdeburg, Sachsen-Anhalt",52.1315889,11.6399609,7.2875,10.9625,8.08296805555556,5,7.4
"Bad Reichenhall","Bayern","Bad Reichenhall, Bayern",47.7222676,12.8760923,5.1375,8.2875,6.85229027777778,2,38.2
"Goslar","Niedersachsen","Goslar, Niedersachsen",51.9059936,10.4266284,6.575,9.3625,7.83711944444445,5,30.2
"Prerow","Mecklenburg-Vorpommern","Prerow, Mecklenburg-Vorpommern",54.445906,12.5660206,7.45,8.0875,10.2406913194444,5,3.7
"Baden-Baden","Baden-Württemberg","Baden-Baden, Baden-Württemberg",48.7610716,8.239959,7.55,12.6875,9.15067534722222,4,10.6
"Augsburg","Bayern","Augsburg, Bayern",48.3690341,10.8979522,7.225,9.575,8.13967222222222,5,15.5
"Eckernförde","Schleswig-Holstein","Eckernförde, Schleswig-Holstein",54.4716456,9.8374947,7.775,9.6,10.316053125,3,5.7
"Edersee","Hessen","Edersee, Hessen",51.1873377,8.9925823,7.2,10.2375,8.96148333333333,5,9.2
"Rust","Baden-Württemberg","Rust, Baden-Württemberg",48.2659347,7.7263213,7.8,12.8875,9.47937951388889,4,6.5
"Willingen","Hessen","Willingen, Hessen",51.294451454558,8.60517952010764,6.45,6.8375,7.41544861111111,3,23.5
"Emden","Niedersachsen","Emden, Niedersachsen",53.3670541,7.2058304,5.2375,8.45,8.55243159722222,1,30.4
"Göttingen","Niedersachsen","Göttingen, Niedersachsen",51.5328328,9.9351811,6.825,10.1875,8.26550347222222,4,14.6
"Plau am See","Mecklenburg-Vorpommern","Plau am See, Mecklenburg-Vorpommern",53.4600943,12.2631689,7.525,9.675,9.06517777777778,4,7.6
"Eisenach","Thüringen","Eisenach, Thüringen",50.9747134,10.3193565,7.025,10.3375,8.39927881944444,5,9.9
"Wangerooge","Niedersachsen","Wangerooge, Niedersachsen",53.7891528,7.9016018,7.575,8.4,9.89299305555556,2,8.7
"Winterberg","Nordrhein-Westfalen","Winterberg, Nordrhein-Westfalen",51.1930723,8.5338466,6.575,6.875,7.96858194444444,5,21.7
"Rothenburg ob der Tauber","Bayern","Rothenburg ob der Tauber, Bayern",49.3772526,10.1790017,7.15,8.975,8.70574270833333,4,18.9
"Ulm","Baden-Württemberg","Ulm, Baden-Württemberg",48.3984968,9.9912458,7.4,9.75,8.64506527777778,5,6.7
"Bielefeld","Nordrhein-Westfalen","Bielefeld, Nordrhein-Westfalen",52.0191005,8.531007,7.025,10.65,8.84371111111111,4,8.9
"Bad Neuenahr-Ahrweiler","Rheinland-Pfalz","Bad Neuenahr-Ahrweiler, Rheinland-Pfalz",50.5444551,7.1186671,3.8625,9.1875,5.51059201388889,1,34
"Schliersee","Bayern","Schliersee, Bayern",47.7345915,11.8620286,5.3375,6.4625,7.397328125,3,31.1
"Essen","Nordrhein-Westfalen","Essen, Nordrhein-Westfalen",51.4582235,7.0158171,4.525,9.125,6.85223819444444,2,19.9
"Monschau","Nordrhein-Westfalen","Monschau, Nordrhein-Westfalen",50.5544687,6.2407954,3.1625,6.25,5.166871875,0,28.8
"Fulda","Hessen","Fulda, Hessen",50.5542328,9.6770448,7.075,10,8.55209652777778,5,12.1
"Ostseebad Sellin","Mecklenburg-Vorpommern","Ostseebad Sellin, Mecklenburg-Vorpommern",54.3770567,13.6942765,7.675,7.8,9.30204444444444,4,4.1
"Osnabrück","Niedersachsen","Osnabrück, Niedersachsen",52.2770300033127,8.0448701283995,7.4,11.375,9.28911979166667,4,10.1
"Braunschweig","Niedersachsen","Braunschweig, Niedersachsen",52.2646577,10.5236066,6.85,10.55,7.80956527777778,4,11.2
"Mittenwald","Bayern","Mittenwald, Bayern",47.4429543,11.2655684,5.3625,4.3875,7.70842083333333,3,32.06
"Lübbenau","Brandenburg","Lübbenau, Brandenburg",51.8680114,13.9689477,7.45,10.8375,6.87729583333333,3,8.8
"Marburg an der Lahn","Hessen","Marburg an der Lahn, Hessen",50.80904,8.77069,7.275,10.5375,9.593590625,5,9.9
"Dierhagen","Mecklenburg-Vorpommern","Dierhagen, Mecklenburg-Vorpommern",54.2918991,12.351915,7.5625,8.4875,10.1643180555556,5,4.6
"Oberstaufen","Bayern","Oberstaufen, Bayern",47.5538255,10.0208307,6.8,7.525,8.48364861111111,4,18.8
"Bad Saarow","Brandenburg","Bad Saarow, Brandenburg",52.2922975,14.0552305,7.35,10.4875,6.94995763888889,2,10.5
"Burg (Spreewald)","Brandenburg","Burg (Spreewald), Brandenburg",51.8363445297827,14.1450314477017,7.425,10.675,6.84511111111111,3,9.4
"Oldenburg","Niedersachsen","Oldenburg, Niedersachsen",53.1389753,8.2146017,7.7,10.9125,9.51625173611111,4,7.1
"Duisburg","Nordrhein-Westfalen","Duisburg, Nordrhein-Westfalen",51.434999,6.759562,4.8625,9.325,6.88169270833333,1,31.6
"Sassnitz","Mecklenburg-Vorpommern","Sassnitz, Mecklenburg-Vorpommern",54.516728,13.644119,7.75,7.6,9.47981284722222,5,4.3
"Greifswald","Mecklenburg-Vorpommern","Greifswald, Mecklenburg-Vorpommern",54.095791,13.3815238,7.7,9.05,8.61828090277778,5,3.9
"Heiligendamm","Mecklenburg-Vorpommern","Heiligendamm, Mecklenburg-Vorpommern",54.1423664,11.842199,7.5,8,10.7282034722222,5,3.5
"Kappeln","Schleswig-Holstein","Kappeln, Schleswig-Holstein",54.6641769,9.9317595,7.675,8.975,9.61594097222222,3,5.1
"Norden","Niedersachsen","Norden, Niedersachsen",53.5942039,7.2067435,5.1625,8.2375,9.25795625,1,25
"Rüdesheim am Rhein","Hessen","Rüdesheim am Rhein, Hessen",49.9789358,7.92339,7.4,11.625,10.0707392361111,5,7.5
"Dießen am Ammersee","Bayern","Dießen am Ammersee, Bayern",47.9477942,11.1049697,6.55,9.1125,8.01484548611111,4,20.46
"Halle an der Saale","Sachsen-Anhalt","Halle an der Saale, Sachsen-Anhalt",51.4839373027827,11.9689004021725,7.425,11.1625,8.49025416666667,3,7.5
"Schluchsee","Baden-Württemberg","Schluchsee, Baden-Württemberg",47.8185928,8.177035,7.05,6.475,9.09405277777778,4,14.6
"Darmstadt","Hessen","Darmstadt, Hessen",49.872445054744,8.65136715754642,7.525,12.375,9.67400902777778,5,5.2
"Saarbrücken","Saarland","Saarbrücken, Saarland",49.234362,6.996379,7.4375,12.0625,9.56498368055555,6,5.4
"Rosenheim","Bayern","Rosenheim, Bayern",47.8546503027382,12.1237254893551,6.2,10.05,8.11778229166667,3,20.2
"Celle","Niedersachsen","Celle, Niedersachsen",52.624056,10.081052,7.0125,10.95,8.17892430555556,4,10.4
"Speyer","Rheinland-Pfalz","Speyer, Rheinland-Pfalz",49.3165553,8.433615,7.625,12.9125,9.64736111111111,4,1.9
"Traben-Trarbach","Rheinland-Pfalz","Traben-Trarbach, Rheinland-Pfalz",49.9530436,7.1233159,6,9.8875,7.33946180555556,2,16.3
"Horumersiel","Niedersachsen","Horumersiel, Niedersachsen",53.6858685,8.0098049,7.525,8.9125,10.1463114583333,2,7.4
"Bad Kissingen","Bayern","Bad Kissingen, Bayern",50.1999412,10.0767379,7.5,10.8875,8.78713368055556,5,8.1
"Bodenmais","Bayern","Bodenmais, Bayern",49.0668258,13.0996367,7.175,7.55,8.51227673611111,4,13.66
"Braunlage","Niedersachsen","Braunlage, Niedersachsen",51.7264388,10.6100516,6.425,7.125,7.63284583333333,4,19
"Herrsching am Ammersee","Bayern","Herrsching am Ammersee, Bayern",47.9992929,11.1748083,6.575,9.2125,8.03852465277778,4,20.76
"Kempten (Allgäu)","Bayern","Kempten (Allgäu), Bayern",47.7283301033609,10.3134956128828,6.575,8.3375,8.14474166666667,4,19.45
"Wyk auf Föhr","Schleswig-Holstein","Wyk auf Föhr, Schleswig-Holstein",54.6892888,8.5561518,7.4,7.2,9.71943993055556,4,11.5
"Wuppertal","Nordrhein-Westfalen","Wuppertal, Nordrhein-Westfalen",51.264018,7.1780374,3.55,7.6125,6.27314791666667,1,33.6
"Leiwen","Rheinland-Pfalz","Leiwen, Rheinland-Pfalz",49.8219222,6.8813375,4.15,9.7375,7.21777152777778,2,19.5
"Bayreuth","Bayern","Bayreuth, Bayern",49.9427202,11.5763079,7.275,9.575,8.36357222222222,4,14.2
"Rheinsberg","Brandenburg","Rheinsberg, Brandenburg",53.0983176,12.8910116,7.275,9.675,8.20717465277778,4,12
"Ingolstadt","Bayern","Ingolstadt, Bayern",48.7630165,11.4250395,7.5,10.1875,8.06873333333333,5,8.2
"Niendorf","Schleswig-Holstein","Niendorf, Schleswig-Holstein",53.9901689283528,10.8291281134518,7.825,10.3,10.7887673611111,6,1
"Paderborn","Nordrhein-Westfalen","Paderborn, Nordrhein-Westfalen",51.7177044,8.752653,6.9,10.5625,8.29011076388889,4,17.5
"Prien am Chiemsee","Bayern","Prien am Chiemsee, Bayern",47.8541669,12.3455493,5.6,9.025,7.25129201388889,3,28.26
"Bad Kreuznach","Rheinland-Pfalz","Bad Kreuznach, Rheinland-Pfalz",49.8490413,7.8626661,7.55,12.2625,10.0496760416667,5,5.3
"Jena","Thüringen","Jena, Thüringen",50.9281717,11.5879359,6.975,10.3625,7.35423125,3,15
"Zell (Mosel)","Rheinland-Pfalz","Zell (Mosel), Rheinland-Pfalz",50.0275681,7.1813233,4.95,10.0125,6.903921875,2,25.6
"Pirna","Sachsen","Pirna, Sachsen",50.9616923,13.9386643,7.125,10.425,5.82766388888889,3,9.1
"Bochum","Nordrhein-Westfalen","Bochum, Nordrhein-Westfalen",51.4818111,7.2196635,4.0625,8.9,6.56483333333333,1,19.5
"Laboe","Schleswig-Holstein","Laboe, Schleswig-Holstein",54.4022528,10.2256616,7.725,9.525,10.4276232638889,4,2.3
"Chemnitz","Sachsen","Chemnitz, Sachsen",50.8323531,12.918914,6.75,8.875,6.45545173611111,3,19.1
"Grainau","Bayern","Grainau, Bayern",47.4753212,11.0259498,5.5375,6.7875,7.63219861111111,3,38.1
"Limburg an der Lahn","Hessen","Limburg an der Lahn, Hessen",50.3884045153577,8.0629087965473,7.15,11.5625,8.74100277777778,5,12.9
"Leer","Niedersachsen","Leer, Niedersachsen",53.2308882349724,7.46001541088294,5.2375,8.825,8.58726805555555,1,21.7
"Bad Harzburg","Niedersachsen","Bad Harzburg, Niedersachsen",51.88286088265,10.5590793195608,6.525,8.6625,7.91212222222222,5,26.5
"Hopfen am See","Bayern","Hopfen am See, Bayern",47.6083038,10.6773587,5.85,6.5875,8.11373611111111,3,25.16
"Hohwacht (Ostsee)","Schleswig-Holstein","Hohwacht (Ostsee), Schleswig-Holstein",54.32078,10.67021,7.6625,9.2,10.7392840277778,6,2.4
"Heilbronn","Baden-Württemberg","Heilbronn, Baden-Württemberg",49.142291,9.218655,7.7,12.075,9.44989375,4,5.9
"Schwangau","Bayern","Schwangau, Bayern",47.576803,10.7373475,5.975,6.9375,8.11027951388889,3,21.66
"Tegernsee","Bayern","Tegernsee, Bayern",47.7099191,11.7543337,5.55,7.2375,7.36945451388889,3,27.2
"Wustrow","Mecklenburg-Vorpommern","Wustrow, Mecklenburg-Vorpommern",54.3485481,12.3947297,7.5625,7.7,10.2759736111111,5,4.6
"Hildesheim","Niedersachsen","Hildesheim, Niedersachsen",52.1527188,9.9518083,6.975,10.525,8.17347604166667,5,10.7
"Kurort Oybin","Sachsen","Kurort Oybin, Sachsen",50.8420861,14.74301,7.125,8.1125,6.94521909722222,3,14.7
"Murnau am Staffelsee","Bayern","Murnau am Staffelsee, Bayern",47.6778816,11.2011903,6.4,7.8125,8.15329930555555,3,22.65
"Senftenberg","Brandenburg","Senftenberg, Brandenburg",51.5191742,14.0046541,7.275,10.4,6.27662708333333,3,9.4
"Bad Salzuflen","Nordrhein-Westfalen","Bad Salzuflen, Nordrhein-Westfalen",52.0771518,8.7554739,7.075,10.775,8.93521388888889,5,8.3
"Hann. Münden","Niedersachsen","Hann. Münden, Niedersachsen",51.4161908,9.6550096,6.975,10.375,8.46098645833333,4,14.2
"Hagnau am Bodensee","Baden-Württemberg","Hagnau am Bodensee, Baden-Württemberg",47.6749642,9.3161678,7.4125,11.1125,8.69203298611111,5,8.2
"Langenargen","Baden-Württemberg","Langenargen, Baden-Württemberg",47.5994365,9.5381305,7.2625,10.7375,8.84132326388889,5,10.8
"Wolfsburg","Niedersachsen","Wolfsburg, Niedersachsen",52.4205588,10.7861682,6.9375,10.6125,7.99953402777778,4,14.1
"Rerik","Mecklenburg-Vorpommern","Rerik, Mecklenburg-Vorpommern",54.1067652,11.6171165,7.575,8.45,10.7620913194444,5,1.7
"Hameln","Niedersachsen","Hameln, Niedersachsen",52.1039941,9.3561569,7.05,10.5,8.62179375,5,6.9
"Möhnesee","Nordrhein-Westfalen","Möhnesee, Nordrhein-Westfalen",51.4972173527814,8.12935256996022,6.65,9.875,8.07923194444444,3,19.1
"Schillig","Niedersachsen","Schillig, Niedersachsen",53.7033668,8.0235529,7.525,8.9125,10.1463114583333,2,7.4
"Rathen","Sachsen","Rathen, Sachsen",50.958235,14.0824651,7.1,10.4125,5.98359652777778,3,12.6
"Meißen","Sachsen","Meißen, Sachsen",51.1630871,13.4704939,7.125,10.3875,5.919940625,3,10.1
"Rottach-Egern","Bayern","Rottach-Egern, Bayern",47.6909599,11.7707109,5.55,7.2375,7.36945451388889,3,27.2
"Eltville am Rhein","Hessen","Eltville am Rhein, Hessen",50.0275441,8.1189741,7.4875,12.375,9.90845451388889,5,5.3
"Bad Muskau","Sachsen","Bad Muskau, Sachsen",51.5470046,14.7215146,7.325,10.0875,6.795309375,3,12.2
"Boppard","Rheinland-Pfalz","Boppard, Rheinland-Pfalz",50.2312823,7.5885884,4.7625,9.5375,6.79079340277778,2,23.8
"Bad Tölz","Bayern","Bad Tölz, Bayern",47.7610013,11.559607,6.025,7.8125,7.61646041666667,3,26.76
"Xanten","Nordrhein-Westfalen","Xanten, Nordrhein-Westfalen",51.661519,6.4543203,5.5625,9.8875,7.72508784722222,3,9.7
"Dahme","Schleswig-Holstein","Dahme, Schleswig-Holstein",54.2241115621384,11.0833423613602,7.9,9.075,11.1700815972222,5,1
"Ruhpolding","Bayern","Ruhpolding, Bayern",47.7620099,12.6459934,5.475,7.3125,6.79831354166667,4,26.8
"Stade","Niedersachsen","Stade, Niedersachsen",53.599794,9.475438,7.725,10.2625,10.5554024305556,4,6.7
"Dangast","Niedersachsen","Dangast, Niedersachsen",53.446,8.11942,7.775,10.2,9.99116875,2,6.6
"Oberhausen","Nordrhein-Westfalen","Oberhausen, Nordrhein-Westfalen",51.4696137,6.8514435,5.0875,9.4125,7.2372,2,16.3
"Gießen","Hessen","Gießen, Hessen",50.5862066,8.6742306,7.375,11.325,9.60584236111111,5,7.7
"Siegen","Nordrhein-Westfalen","Siegen, Nordrhein-Westfalen",50.872468858478,8.01724006147392,7.025,10.35,8.05098125,5,11.6
"Hüde (Dümmer)","Niedersachsen","Hüde (Dümmer), Niedersachsen",52.4957057182991,8.35702257955932,7.4,11.225,9.07527951388889,5,6.8
