"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"05.05.2026",1.8,17.4,9.44688055555556,11.2,14
"06.05.2026",3.5,12.2,0,0.6,7
"07.05.2026",9.2,17.1,14,0,0
"08.05.2026",8.8,20.1,9.63527777777778,0.1,0
"09.05.2026",9,22.2,12.9065527777778,0.3,0
"10.05.2026",3,19.5,12.9403027777778,3.3,14
"11.05.2026",5.6,20.9,9.57331111111111,5.1,5
"12.05.2026",3.4,16.2,9.72289166666667,13.6,8
"13.05.2026",7.8,18.1,14.3154388888889,3.2,0
"14.05.2026",6.2,15.6,1.06800833333333,2,0
"15.05.2026",4.8,14.6,1.34705277777778,2,5
