"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"18.01.2026",7.8,4.6,4.94395555555556,0,0
"19.01.2026",7.8,5.8,5.60129722222222,0,0
"20.01.2026",7.2,1.8,1.31358888888889,0,0
"21.01.2026",7.8,7.1,4.05515,0,0
"22.01.2026",8,7,7.63668611111111,0,0
"23.01.2026",6.8,4.6,3.48124444444444,0.6,0
"24.01.2026",6.2,0.4,0,0,0
"25.01.2026",7.6,4.4,7.31511666666667,0,0
"26.01.2026",7,4.4,4.24809166666667,0,0
"27.01.2026",7.2,5.6,6.5616,0,0
"28.01.2026",7.2,5.3,8.17631388888889,0,0
