"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",5.83333333333333,1.71666666666667,1.57732175925926,5,10
"München","Deutschland :de:",6.16666666666667,2.36666666666667,3.0763587962963,3,7.4
"Hamburg","Deutschland :de:",5.83333333333333,1.76666666666667,1.48041157407407,1,10.3
"Köln","Deutschland :de:",5.75,4.86666666666667,3.77406898148148,1,12.5
"Dresden","Deutschland :de:",6.46666666666667,3.43333333333333,4.23281805555556,4,6.8
"Leipzig","Deutschland :de:",6.33333333333333,2.2,2.76333194444444,3,5.7
"Frankfurt am Main","Deutschland :de:",6.5,3.36666666666667,2.66264490740741,3,7.8
"Freiburg im Breisgau","Deutschland :de:",5.51666666666667,5.63333333333333,3.62188518518519,1,12.1
"Berchtesgaden","Deutschland :de:",6.6,3.78333333333333,4.91609212962963,2,2
"Garmisch-Partenkirchen","Deutschland :de:",6.23333333333333,5.35,3.70393240740741,3,15.1
"Binz (Rügen)","Deutschland :de:",5.66666666666667,1.08333333333333,0.424842592592593,5,7.1
"Heringsdorf (Usedom)","Deutschland :de:",5.05,0.4,0.631481018518518,3,11.4
"Westerland (Sylt)","Deutschland :de:",6.1,1.06666666666667,0,4,1.3
"Wernigerode (Harz)","Deutschland :de:",6.3,2.58333333333333,3.17042453703704,3,4.5
"Cochem (Mosel)","Deutschland :de:",6.26666666666667,5.43333333333333,3.83120185185185,1,3
"Kempten (Allgäu)","Deutschland :de:",6.06666666666667,2.51666666666667,3.31701574074074,1,8.86
"Nürnberg","Deutschland :de:",6.43333333333333,3.03333333333333,2.18137453703704,3,2.1
"Münster","Deutschland :de:",6.63333333333333,3.36666666666667,4.47254398148148,2,4.7
"Stuttgart","Deutschland :de:",6.76666666666667,5.26666666666667,3.9626287037037,3,4.75
"Norderney","Deutschland :de:",6.4,2.05,2.55829398148148,4,4.8
"Erfurt","Deutschland :de:",6.33333333333333,2.78333333333333,3.53265509259259,2,5
"Bremen","Deutschland :de:",6.13333333333333,2.61666666666667,1.90464351851852,2,11.8
"Timmendorfer Strand","Deutschland :de:",6.06666666666667,1.36666666666667,1.60085,2,1.8
"Karlsbad","Tschechien :cz:",6.1,1.15,2.37736111111111,3,4.4
"Enschede","Niederlande :nl:",6.6,3.51666666666667,3.78552777777778,3,5.1
"Pilsen","Tschechien :cz:",6.26666666666667,1.48333333333333,3.00687962962963,3,6.8
"Maastricht","Niederlande :nl:",5.91666666666667,5.8,3.35090972222222,2,8.3
"Giethoorn","Niederlande :nl:",6.43333333333333,2.85,2.72207962962963,3,3.6
"Groningen","Niederlande :nl:",6.3,1.63333333333333,1.42385555555556,4,3.7
"Eindhoven","Niederlande :nl:",6.43333333333333,5.06666666666667,3.2606037037037,2,5.5
"Prag","Tschechien :cz:",6.63333333333333,2.7,3.5885712962963,3,4.1
"Luxemburg","Luxemburg :lu:",5.26666666666667,3.95,4.0227587962963,3,10.8
"Straßburg","Frankreich :fr:",5.23333333333333,5.05,2.93727685185185,2,13.1
"Amsterdam","Niederlande :nl:",6.6,4.48333333333333,3.56699953703704,2,1.5
"Dinant","Belgien :be:",5.41666666666667,5.63333333333333,3.51430833333333,2,8.3
"Rotterdam","Niederlande :nl:",6.5,5.03333333333333,3.77742314814815,3,6.6
"Antwerpen","Belgien :be:",5.73333333333333,5.68333333333333,4.05555740740741,3,12.8
"Zandvoort","Niederlande :nl:",6.63333333333333,4.51666666666667,4.00557175925926,2,3.7
"Český Krumlov","Tschechien :cz:",6.53333333333333,2.2,3.6840662037037,5,1
"Terschelling","Niederlande :nl:",6.4,3.4,2.49911944444444,3,3.3
"Noordwijk","Niederlande :nl:",6.6,4.96666666666667,3.79457916666667,2,3.3
"Bergen aan Zee","Niederlande :nl:",6.6,4.21666666666667,3.52647222222222,2,2.3
"Nancy","Frankreich :fr:",5.75,6.01666666666667,2.7367125,2,16.16
"Brüssel","Belgien :be:",5.5,5.86666666666667,4.08506851851852,3,13.3
"Texel","Niederlande :nl:",6.46666666666667,3.46666666666667,2.77619305555556,3,2.5
"Scheveningen","Niederlande :nl:",6.46666666666667,5.1,3.88641296296296,2,5.7
"Fåborg","Dänemark :dk:",5.86666666666667,0.933333333333333,0.18329537037037,3,2.2
"Salzburg","Österreich :at:",6.66666666666667,4.26666666666667,4.80990138888889,3,2
"Renesse","Niederlande :nl:",6.33333333333333,5.61666666666667,4.39682175925926,3,7.2
"Linz","Österreich :at:",7.03333333333333,3.35,5.4841162037037,4,1.1
"Zürich","Schweiz :ch:",6.25,4.13333333333333,4.80322453703704,2,6.35
"Basel","Schweiz :ch:",5.08333333333333,6.06666666666667,3.85836388888889,1,12.7
"Innsbruck","Österreich :at:",6.36666666666667,4.78333333333333,4.38882546296296,3,10.5
"Domburg","Niederlande :nl:",6.33333333333333,5.78333333333333,4.02748935185185,3,8.2
"Breslau","Polen :pl:",6.7,4.61666666666667,3.08114027777778,5,0.4
"Køge","Dänemark :dk:",5.66666666666667,0.483333333333333,1.30010925925926,2,8.88
"Posen","Polen :pl:",5.73333333333333,1.85,1.04099722222222,5,2.7
"Zell am See","Österreich :at:",6.36666666666667,4.93333333333333,5.83801898148148,1,4.3
"Brügge","Belgien :be:",5.98333333333333,6.2,4.24129814814815,3,14.9
"Hallstatt","Österreich :at:",6.9,5.53333333333333,5.47370462962963,2,2.3
"Luzern","Schweiz :ch:",5.76666666666667,4.85,4.26471481481481,1,2.76
"De Haan","Belgien :be:",5.7,6.2,4.14182962962963,3,14.6
"Ostende","Belgien :be:",5.76666666666667,6.3,4.28553009259259,3,14.5
"Kopenhagen","Dänemark :dk:",5.86666666666667,0.5,1.12885740740741,4,8.8
"Malmö","Schweden :se:",6,0.5,1.11849351851852,4,6.9
"Brünn","Tschechien :cz:",6.6,4.88333333333333,5.29211342592593,4,4
"Meran","Italien :it:",5.23333333333333,4.58333333333333,3.63044722222222,2,18.4
"Bern","Schweiz :ch:",5.55,4.11666666666667,3.90981018518519,0,17
"Bornholm","Dänemark :dk:",4.76666666666667,0.65,0.035700462962963,1,11.68
"Aarhus","Dänemark :dk:",4.4,-0.216666666666667,0.219196759259259,2,6.08
"St. Moritz","Schweiz :ch:",3.93333333333333,-3.11666666666667,4.43040509259259,1,15.25
"Hvide Sande","Dänemark :dk:",6.06666666666667,0.45,0.561579166666667,3,1.18
"Interlaken","Schweiz :ch:",5.86666666666667,5.05,4.58922638888889,2,3.26
"Bozen","Italien :it:",5.36666666666667,4.31666666666667,4.12247037037037,2,15.15
"Wien","Österreich :at:",6.66666666666667,5.33333333333333,5.01739907407407,4,8.1
"Dijon","Frankreich :fr:",5.13333333333333,6.7,2.48450277777778,0,16.4
"Ostrava","Tschechien :cz:",6.9,5.48333333333333,6.26250972222222,3,2.2
"Klagenfurt am Wörthersee","Österreich :at:",3.98333333333333,1.86666666666667,1.7786287037037,2,13.7
"Riva del Garda","Italien :it:",5.1,6.21666666666667,4.6021037037037,2,29.5
"Graz","Österreich :at:",5.93333333333333,2.7,3.88702222222222,4,13.7
"Le Touquet-Paris-Plage","Frankreich :fr:",5.66666666666667,8.15,3.67547037037037,0,7.8
"Bratislava","Slowakei :sk:",6.16666666666667,4.95,3.93083194444444,3,14.4
"Zermatt","Schweiz :ch:",4.66666666666667,-1.06666666666667,5.3150662037037,2,10.66
"Bled","Slowenien :si:",4.06666666666667,3.53333333333333,4.1807875,1,34.56
"Paris","Frankreich :fr:",6.06666666666667,8.76666666666667,3.11478888888889,2,13.8
"Norwich","England :gb-eng:",6.3,6.11666666666667,2.62798888888889,0,7.7
"Ipswich","England :gb-eng:",6.6,6.68333333333333,3.31210925925926,1,5.3
"Katowice","Polen :pl:",6.86666666666667,3.83333333333333,4.86235138888889,4,6.18
"Torri del Benaco","Italien :it:",4.83333333333333,8.01666666666667,4.27798194444444,2,13.65
"Genf","Schweiz :ch:",3.93333333333333,4.15,3.49862037037037,0,48.26
"Sirmione","Italien :it:",4.78333333333333,6.75,3.06050416666667,1,10.45
"Mailand","Italien :it:",5.01666666666667,5.1,3.23972083333333,2,13.8
"Danzig","Polen :pl:",4.81666666666667,-0.15,0,3,18.9
"Maribor","Slowenien :si:",4.26666666666667,3.6,3.86344351851852,2,18.6
"Ljubljana","Slowenien :si:",4.16666666666667,4.31666666666667,3.2194625,2,17
"Annecy","Frankreich :fr:",3.9,6.63333333333333,3.76030416666667,0,47.3
"Venedig","Italien :it:",4.46666666666667,8.16666666666667,3.23870972222222,1,30.95
