"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"25.12.2025",6.6,-5,5.87313611111111,0,0
"26.12.2025",6,-2.1,2.76149444444444,0,0
"27.12.2025",6.4,0.4,0,0.3,0
"28.12.2025",7.8,0.3,5.0973,0,0
"29.12.2025",6.4,1.3,0,0,0
"30.12.2025",5.8,-0.4,3.11041388888889,0,0
"31.12.2025",6,-1.8,6.22336944444444,0,0
"01.01.2026",5.4,-1.8,5.14814166666667,1.5,0
"02.01.2026",7,0.5,6.07453611111111,0.8,0
"03.01.2026",6.2,-4.7,6.62533888888889,0,0
"04.01.2026",5,-6,6.65248888888889,0,0
