"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",5.05,9.275,4.06504583333333,3,16.5
"München","Deutschland :de:",5.1,10.2875,3.7686125,3,15.95
"Hamburg","Deutschland :de:",5.275,9.1,5.39816215277778,4,10.5
"Köln","Deutschland :de:",4.6125,11.575,3.95677083333333,1,17.2
"Dresden","Deutschland :de:",4.6625,11.2125,4.99254340277778,3,21.55
"Leipzig","Deutschland :de:",6.375,11.375,6.65388819444444,5,7.3
"Frankfurt am Main","Deutschland :de:",5.9625,11.6375,5.25162152777778,2,8.8
"Freiburg im Breisgau","Deutschland :de:",6.7875,12.7,5.34416493055556,4,4.5
"Berchtesgaden","Deutschland :de:",3.65,9.1,4.11925173611111,2,42.66
"Garmisch-Partenkirchen","Deutschland :de:",4.55,8.6,4.13919652777778,3,23.76
"Binz (Rügen)","Deutschland :de:",4.8,5.55,3.16143784722222,2,5.9
"Heringsdorf (Usedom)","Deutschland :de:",4.8125,5.8125,3.60425104166667,3,6
"Westerland (Sylt)","Deutschland :de:",5.05,4.125,2.693034375,0,21.5
"Wernigerode (Harz)","Deutschland :de:",5.1,10.075,7.85201388888889,3,14.6
"Cochem (Mosel)","Deutschland :de:",6.1625,11.125,3.92485069444444,0,14.6
"Kempten (Allgäu)","Deutschland :de:",4.675,9.5125,4.81102743055556,3,24.46
"Nürnberg","Deutschland :de:",5.4625,10.675,4.98584444444444,3,11.06
"Münster","Deutschland :de:",4.4625,10.5875,2.29789409722222,0,26.8
"Stuttgart","Deutschland :de:",6.5,12.3,5.63623298611111,3,3.7
"Norderney","Deutschland :de:",5.0125,5.5375,4.259884375,0,21.83
"Erfurt","Deutschland :de:",6.1375,11,5.52716701388889,5,9.6
"Bremen","Deutschland :de:",5.4375,10.0625,5.51926458333333,4,9.7
"Timmendorfer Strand","Deutschland :de:",5.725,8.2125,4.96261041666667,4,4.7
"Karlsbad","Tschechien :cz:",5,9.125,5.46083506944444,4,24.3
"Enschede","Niederlande :nl:",4.95,10.7875,3.74456423611111,1,24.2
"Pilsen","Tschechien :cz:",6.5,9.8875,5.69514097222222,4,3.8
"Maastricht","Niederlande :nl:",5.0375,11.2125,3.83760138888889,1,18.75
"Giethoorn","Niederlande :nl:",5.85,10.5125,4.69539409722222,0,22.5
"Groningen","Niederlande :nl:",5.3875,10.0125,3.96556388888889,0,24.08
"Eindhoven","Niederlande :nl:",5.2375,11.4875,3.63019513888889,1,34.7
"Prag","Tschechien :cz:",6.425,10.675,5.32521111111111,5,12.76
"Luxemburg","Luxemburg :lu:",5.4875,9.4625,3.09301180555556,1,16.7
"Straßburg","Frankreich :fr:",6.6,12.725,5.45492013888889,5,1.5
"Amsterdam","Niederlande :nl:",5.375,10.45,2.91567291666667,1,20.9
"Dinant","Belgien :be:",5,10.8375,3.16593958333333,1,16.3
"Rotterdam","Niederlande :nl:",5.475,10.7625,3.48360798611111,1,27.68
"Antwerpen","Belgien :be:",5.4,11.4,3.81018298611111,1,25.18
"Zandvoort","Niederlande :nl:",5.65,8.775,3.10627118055556,1,12.55
"Český Krumlov","Tschechien :cz:",6.4,8.925,6.18563819444444,5,4.7
"Terschelling","Niederlande :nl:",6.15,7.3875,4.37545208333333,0,13.88
"Noordwijk","Niederlande :nl:",5.525,10.175,3.24828472222222,0,18.65
"Bergen aan Zee","Niederlande :nl:",5.675,9.475,3.60448055555556,1,20.4
"Nancy","Frankreich :fr:",6.3875,11.6625,4.68191423611111,4,3.9
"Brüssel","Belgien :be:",5.5125,11,4.25816736111111,1,17.45
"Texel","Niederlande :nl:",5.7,9.15,4.23456979166667,0,17.28
"Scheveningen","Niederlande :nl:",5.4125,10.1625,4.00424548611111,0,26.78
"Fåborg","Dänemark :dk:",5.125,5.1125,0.500097916666667,0,18.3
"Salzburg","Österreich :at:",3.675,9.875,3.99672118055556,2,38.9
"Renesse","Niederlande :nl:",5.675,10.2875,3.91441770833333,1,21.2
"Linz","Österreich :at:",5.4,10.175,5.75922951388889,3,16.6
"Zürich","Schweiz :ch:",6.3,12.2375,4.63706944444445,5,6.4
"Basel","Schweiz :ch:",6.6125,13.1875,4.80454791666667,6,4.3
"Innsbruck","Österreich :at:",4.925,9,5.24898680555556,3,17.76
"Domburg","Niederlande :nl:",5.7,10.3125,3.84767152777778,1,20.1
"Breslau","Polen :pl:",4.9375,7.975,3.08344409722222,3,29.2
"Køge","Dänemark :dk:",5.4625,5.5625,2.00796284722222,0,11.3
"Posen","Polen :pl:",4.7875,7.125,3.32252951388889,3,13.4
"Zell am See","Österreich :at:",3.875,7.425,5.12983368055556,2,41.06
"Brügge","Belgien :be:",5.5875,11.375,3.87179618055556,1,17.1
"Hallstatt","Österreich :at:",3.4625,6.7625,4.750534375,3,56.9
"Luzern","Schweiz :ch:",6.2625,12.8,5.620878125,6,5.8
"De Haan","Belgien :be:",5.65,11,3.907296875,1,20.7
"Ostende","Belgien :be:",5.7,11.0875,3.95265590277778,1,17.1
"Kopenhagen","Dänemark :dk:",5.3625,4.6125,0.770924305555555,1,14.5
"Malmö","Schweden :se:",5.4,4.9125,1.27465416666667,0,12.4
"Brünn","Tschechien :cz:",6.85,9.1375,5.535884375,5,11.1
"Meran","Italien :it:",8.275,14.9375,9.62786875,7,0
"Bern","Schweiz :ch:",7.05,12.3,6.06962256944444,6,1.9
"Bornholm","Dänemark :dk:",5.275,4.0875,3.38288541666667,1,15.8
"Aarhus","Dänemark :dk:",5.425,5.0375,0.524952083333333,1,17.4
"St. Moritz","Schweiz :ch:",6.8875,2.625,9.48115798611111,6,2.2
"Hvide Sande","Dänemark :dk:",4.725,5.325,1.12097291666667,0,26.3
"Interlaken","Schweiz :ch:",6.1625,11.2625,7.24142708333333,5,7.1
"Bozen","Italien :it:",8.275,14.9125,9.54713298611111,7,0
"Wien","Österreich :at:",6.8,11.1875,5.94758506944444,4,15.3
"Dijon","Frankreich :fr:",7.75,13.125,7.20127083333333,6,0.3
"Ostrava","Tschechien :cz:",5.725,7.65,4.23188263888889,3,23.2
"Klagenfurt am Wörthersee","Österreich :at:",7.725,10.825,7.76084722222222,6,1.7
"Riva del Garda","Italien :it:",8.475,15.625,9.66597569444444,7,0
"Graz","Österreich :at:",7.575,11.55,6.80415625,6,12.9
"Le Touquet-Paris-Plage","Frankreich :fr:",6.6,10.7375,3.96192534722222,3,5.16
"Bratislava","Slowakei :sk:",6.3125,10.6375,6.07911840277778,4,24.9
"Zermatt","Schweiz :ch:",6.9625,6.2125,9.29845208333333,6,1.4
"Bled","Slowenien :si:",7.3875,11.375,8.58586423611111,5,6
"Paris","Frankreich :fr:",7.475,13.9875,5.77567361111111,5,2.7
"Norwich","England :gb-eng:",7.2,11.8,6.31493333333333,4,3.96
"Ipswich","England :gb-eng:",7.075,12,5.72440277777778,5,8.45
"Katowice","Polen :pl:",5.7,6.9375,5.88512638888889,3,13.1
"Torri del Benaco","Italien :it:",8.55,14.2875,9.62244548611111,8,0
"Genf","Schweiz :ch:",6.675,12.4,8.227209375,5,3.3
"Sirmione","Italien :it:",8.625,15.0625,9.53091736111111,8,0
"Mailand","Italien :it:",8.7,16.1625,9.72492916666667,8,0
"Danzig","Polen :pl:",5.4375,4.6375,3.46315520833333,4,5.36
"Maribor","Slowenien :si:",7.2375,11.5125,6.92376805555556,6,24.7
"Ljubljana","Slowenien :si:",7.675,12.15,6.86991805555556,7,4.2
"Annecy","Frankreich :fr:",7.2625,13.2625,8.34944166666667,5,2
"Venedig","Italien :it:",8.325,12.7375,8.52790277777778,8,0
