"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",7.35,9.625,3.07398958333333,2,1
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",7.35,8.45,4.52649236111111,3,1.2
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",7.35,9.325,4.05819583333333,2,1.6
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",7.6,11,5.02642638888889,3,0.2
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",7.65,11.15,4.43211388888889,3,0.6
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",7.55,9.55,3.50431666666667,3,0.6
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",7.45,8.4,4.59929861111111,4,0
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",7.7,10.6,6.88265138888889,3,1.6
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",7.75,8.95,6.14524513888889,3,1.6
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",7.75,8.9,6.61461736111111,3,1.8
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",7.2,8.925,3.42016111111111,3,1.1
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",7.25,9.1,3.01932291666667,3,0.2
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",7.45,9.5,5.47615,2,1.1
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",7.5,9.025,3.53893611111111,4,0
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",7.65,10.725,4.54097222222222,4,0
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",7.35,8.15,5.18093888888889,2,1.1
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",7.8,9.025,6.21033333333333,3,0.56
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",7.8,10.725,4.670725,4,0
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",7.85,9.2,6.60157916666667,3,0.5
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",7.7,9.525,5.77120763888889,3,0.2
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",7.75,9.55,4.65545347222222,4,0
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",7.45,9.85,4.10467291666667,3,0.3
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",7.4,9.6,3.90276736111111,3,1.4
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",7.9,8.625,6.46982361111111,3,0.8
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",7.8,10.6,4.93797916666667,4,0
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",7.9,8.6,6.69442222222222,3,0.7
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",7.6,11.5,4.55433541666667,3,0.3
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",7.65,10.75,4.66291597222222,2,0.6
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",7.75,10.65,5.31672361111111,3,0.2
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",7.85,11.025,5.67416111111111,3,0.2
"Prag","Tschechien",50.0874654,14.4212535,"Prag, Tschechien",8,9.4,6.72897152777778,3,0.56
"Luxemburg","Luxemburg",49.6121816191827,6.12761269146448,"Luxemburg",7,9.3,1.78616388888889,3,0.8
"Straßburg","Frankreich",48.584614,7.7507127,"Straßburg, Frankreich",7.65,9.2,6.95474513888889,3,0.7
"Amsterdam","Niederlande",52.3730796,4.8924534,"Amsterdam, Niederlande",7.9,10.825,5.7253,3,0.9
"Dinant","Belgien",50.2591813,4.9130588,"Dinant, Belgien",7.3,11.175,3.41385555555556,1,0.6
"Rotterdam","Niederlande",51.9244424,4.47775,"Rotterdam, Niederlande",7.9,11.125,6.04284097222222,3,0.9
"Antwerpen","Belgien",51.2211097,4.3997081,"Antwerpen, Belgien",7.7,11.15,5.76157916666667,2,1.2
"Zandvoort","Niederlande",52.3719838,4.5302209,"Zandvoort, Niederlande",7.55,10.85,6.03455069444444,2,2.2
"Český Krumlov","Tschechien",48.8106526,14.3150586,"Český Krumlov, Tschechien",8,8.625,6.94964027777778,3,0.3
"Terschelling","Niederlande",53.3643463061866,5.21443497127834,"Terschelling, Niederlande",7.65,10.675,5.81855763888889,2,1.3
"Noordwijk","Niederlande",52.2410856,4.4461969,"Noordwijk, Niederlande",7.7,11.1,5.98847222222222,2,1.4
"Bergen aan Zee","Niederlande",52.6607662,4.6316645,"Bergen aan Zee, Niederlande",7.75,10.85,6.05995833333333,3,0.3
"Nancy","Frankreich",48.6896465492961,6.18236505173213,"Nancy, Frankreich",7,9.5,3.75814791666667,3,1.2
"Brüssel","Belgien",50.8465573,4.351697,"Brüssel, Belgien",7.3,11.25,4.06926111111111,1,1.2
"Texel","Niederlande",53.0543143461686,4.79876535287512,"Texel, Niederlande",7.7,10.825,5.69118680555555,3,0.5
"Scheveningen","Niederlande",52.1067449,4.2736937,"Scheveningen, Niederlande",7.65,11.025,6.26402291666667,2,2.6
"Fåborg","Dänemark",55.097087,10.2428246,"Fåborg, Dänemark",7.1,9.65,3.47384097222222,1,1.4
"Salzburg","Österreich",47.7981346,13.0464806,"Salzburg, Österreich",7.6,9.2,4.91898958333333,3,1.4
"Renesse","Niederlande",51.7311823,3.7719799,"Renesse, Niederlande",7.8,11.275,6.34287083333333,2,1.6
