"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",7.68,11.26,6.77391944444445,2,1.1
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",6.92,9.04,7.01618722222222,2,9.4
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",7.6,11.46,8.50163611111111,4,0.9
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",4.82,9.72,4.70949944444444,2,21.3
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",7.16,10.28,6.11229944444444,2,3.9
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",7.6,11.2,6.58609944444444,3,1.3
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",8.04,12.9,8.90842277777778,3,1
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",7.56,11.34,7.50131888888889,2,5.8
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",5.74,8.16,7.00899888888889,2,12.9
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",6.6,7.7,8.28414166666667,2,23
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",7.84,9.5,8.24919722222222,3,0.6
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",7.52,9.72,7.11768222222222,1,1.4
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",7.04,6.38,8.32938888888889,2,6.2
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",7.32,9.98,8.21467388888889,2,2.9
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",5.88,9.74,5.20545111111111,1,19.1
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",6.84,7.84,8.33517333333333,3,13.7
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",7.16,10.36,6.18445222222222,2,4.4
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",5.64,9.68,6.19381444444444,2,12.6
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",7.44,11.08,7.05816944444444,3,2.2
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",5.46,7.34,7.44890777777778,1,6.5
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",7.48,10.96,7.45001444444444,1,2.8
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",7.72,11.66,8.71185944444444,4,0.9
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",7.8,11.48,8.62528833333333,3,1
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",7.16,8.7,7.01670777777778,2,3
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",5.16,9.4,6.95040611111111,2,17.9
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",7.52,9.7,7.49213722222222,3,4.8
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",5.14,10.68,7.55608888888889,1,13
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",4.9,8.74,6.348995,0,10.2
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",5.06,8.76,6.46532277777778,0,15.8
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",5.7,10.32,7.798445,1,11.3
"Prag","Tschechien",50.0874654,14.4212535,"Prag, Tschechien",7.6,10.3,7.66338833333333,3,1.9
"Luxemburg","Luxemburg",49.6121816191827,6.12761269146448,"Luxemburg",6.32,8.72,5.17713777777778,1,8
"Straßburg","Frankreich",48.584614,7.7507127,"Straßburg, Frankreich",7.76,11.96,7.39967777777778,3,1.1
"Amsterdam","Niederlande",52.3730796,4.8924534,"Amsterdam, Niederlande",4.84,9.16,8.44624833333333,0,13.6
"Dinant","Belgien",50.2591813,4.9130588,"Dinant, Belgien",5.86,10.3,9.34096,1,8.9
"Rotterdam","Niederlande",51.9244424,4.47775,"Rotterdam, Niederlande",5.34,9.36,8.74339944444444,1,6.5
"Antwerpen","Belgien",51.2211097,4.3997081,"Antwerpen, Belgien",6,9.82,9.89620666666667,0,7.7
"Zandvoort","Niederlande",52.3719838,4.5302209,"Zandvoort, Niederlande",4.88,8.22,9.07243388888889,1,20.4
"Český Krumlov","Tschechien",48.8106526,14.3150586,"Český Krumlov, Tschechien",7.44,9.06,8.15140333333333,3,3
"Terschelling","Niederlande",53.3643463061866,5.21443497127834,"Terschelling, Niederlande",6.26,7.74,7.84040666666667,2,8.6
"Noordwijk","Niederlande",52.2410856,4.4461969,"Noordwijk, Niederlande",4.96,8.58,9.19012388888889,1,13.6
"Bergen aan Zee","Niederlande",52.6607662,4.6316645,"Bergen aan Zee, Niederlande",4.84,8.78,8.52294055555556,0,18.4
"Nancy","Frankreich",48.6896465492961,6.18236505173213,"Nancy, Frankreich",7.64,11.5,8.47389055555556,3,1.2
"Brüssel","Belgien",50.8465573,4.351697,"Brüssel, Belgien",6.12,10.06,10.364885,1,8.5
"Texel","Niederlande",53.0543143461686,4.79876535287512,"Texel, Niederlande",5.12,8.22,8.37177777777778,0,17.3
"Scheveningen","Niederlande",52.1067449,4.2736937,"Scheveningen, Niederlande",4.9,8.7,9.17505722222222,0,17.8
"Fåborg","Dänemark",55.097087,10.2428246,"Fåborg, Dänemark",6.24,8.48,5.42567555555556,1,10.5
"Salzburg","Österreich",47.7981346,13.0464806,"Salzburg, Österreich",5.78,9.92,6.95766388888889,2,11.9
"Renesse","Niederlande",51.7311823,3.7719799,"Renesse, Niederlande",5.5,8.9,9.88872611111111,0,16.1
"Linz","Österreich",48.3059078,14.286198,"Linz, Österreich",7.32,10.16,8.03904166666667,3,4.5
"Zürich","Schweiz",47.3744489,8.5410422,"Zürich, Schweiz",7.12,11.14,8.01138388888889,2,8.8
"Basel","Schweiz",47.5589680548118,7.58875075727046,"Basel, Schweiz",7.48,12.48,8.39022111111111,1,6.8
"Innsbruck","Österreich",47.2654296,11.3927685,"Innsbruck, Österreich",6.6,8.7,8.52131666666667,2,12.8
"Domburg","Niederlande",51.5632141,3.4967277,"Domburg, Niederlande",5.34,8.96,9.87447277777778,0,19.1
"Breslau","Polen",51.1082644352883,17.0337679840311,"Breslau, Polen",7.8,10.72,7.71635222222222,3,0.9
"Køge","Dänemark",55.4565009,12.1818964,"Køge, Dänemark",6.52,9.74,6.17156,1,20.2
"Posen","Polen",52.4082663,16.9335199,"Posen, Polen",7.52,10.14,5.65810166666667,4,0.2
"Zell am See","Österreich",47.3239636,12.7963165,"Zell am See, Österreich",6.44,6.98,8.00968555555556,2,14.5
"Brügge","Belgien",51.2085526,3.226772,"Brügge, Belgien",5.82,9.34,9.66259555555555,0,7.7
"Hallstatt","Österreich",47.5621698,13.6486697,"Hallstatt, Österreich",5.42,8.08,7.673975,1,17.6
"Luzern","Schweiz",47.0505452,8.3054682,"Luzern, Schweiz",7.08,11.32,8.29171666666667,2,12.3
"De Haan","Belgien",51.2671194,3.0408427,"De Haan, Belgien",5.64,9.06,9.62208666666667,1,22.4
"Ostende","Belgien",51.2258565,2.919496,"Ostende, Belgien",5.72,9.24,9.52120166666667,0,13.1
"Kopenhagen","Dänemark",55.6867243,12.5700724,"Kopenhagen, Dänemark",6.92,8.38,7.54983166666667,2,7.2
"Malmö","Schweden",55.6052931,13.0001566,"Malmö, Schweden",7.32,8.26,7.78090055555556,3,8
"Brünn","Tschechien",49.1944262292563,16.6077238664507,"Brünn, Tschechien",8.04,11.66,8.58201222222222,4,0.7
"Meran","Italien",46.6695547,11.1594185,"Meran, Italien",7.68,12.26,8.88708166666667,2,22.9
