"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",5.22857142857143,-4.04285714285714,1.8683880952381,6,1.5
"München","Deutschland :de:",6.62857142857143,1.51428571428571,1.46610277777778,4,4.2
"Hamburg","Deutschland :de:",5.71428571428571,-2.71428571428571,2.46337103174603,7,0
"Köln","Deutschland :de:",6.4,6.97142857142857,2.96573095238095,1,12.2
"Dresden","Deutschland :de:",6.28571428571429,0.471428571428571,1.86403611111111,4,10.16
"Leipzig","Deutschland :de:",6.2,-1.28571428571429,3.59468015873016,7,0
"Frankfurt am Main","Deutschland :de:",6.94285714285714,3.97142857142857,3.02297857142857,7,0
"Freiburg im Breisgau","Deutschland :de:",7.31428571428571,6.3,5.84159166666667,5,1.5
"Berchtesgaden","Deutschland :de:",7.05714285714286,2.98571428571429,4.57789682539683,4,6.56
"Garmisch-Partenkirchen","Deutschland :de:",7.54285714285714,4.87142857142857,6.45070873015873,4,6.84
"Binz (Rügen)","Deutschland :de:",5.25714285714286,-3.51428571428571,3.22145555555556,6,7.6
"Heringsdorf (Usedom)","Deutschland :de:",5.25714285714286,-4.47142857142857,3.23759523809524,5,4.4
"Westerland (Sylt)","Deutschland :de:",5.45714285714286,-1.61428571428571,0.34965119047619,4,2.3
"Wernigerode (Harz)","Deutschland :de:",6.57142857142857,-0.385714285714286,3.32465317460317,6,0.6
"Cochem (Mosel)","Deutschland :de:",6.65714285714286,7.62857142857143,2.76107777777778,0,7.4
"Kempten (Allgäu)","Deutschland :de:",7.22857142857143,2.55714285714286,4.64895476190476,5,0.9
"Nürnberg","Deutschland :de:",6.74285714285714,1.88571428571429,1.83377222222222,6,1.6
"Münster","Deutschland :de:",6.71428571428571,4.3,2.97432380952381,1,4.1
"Stuttgart","Deutschland :de:",7.17142857142857,5.08571428571429,4.14070277777778,6,0.3
"Norderney","Deutschland :de:",5.71428571428571,-0.271428571428571,1.83479007936508,2,5
"Erfurt","Deutschland :de:",5.97142857142857,-0.628571428571429,2.1198246031746,6,0.6
"Bremen","Deutschland :de:",6.25714285714286,-0.928571428571429,3.4810876984127,6,1.1
"Timmendorfer Strand","Deutschland :de:",5.4,-3.22857142857143,1.92412817460317,6,0.5
"Karlsbad","Tschechien :cz:",6.11428571428571,-0.0285714285714285,1.85353968253968,5,7.95
"Enschede","Niederlande :nl:",6.71428571428571,4.07142857142857,3.35163095238095,1,4.48
"Pilsen","Tschechien :cz:",6.02857142857143,0.328571428571429,0.334769444444444,4,20.4
"Maastricht","Niederlande :nl:",6.37142857142857,8.61428571428571,2.60807341269841,1,15.3
"Giethoorn","Niederlande :nl:",5.91428571428571,1.82857142857143,2.73396468253968,2,5.8
"Groningen","Niederlande :nl:",6,0.228571428571429,3.11354126984127,2,4.83
"Eindhoven","Niederlande :nl:",5.94285714285714,6.81428571428571,1.96902103174603,0,16
"Prag","Tschechien :cz:",5.82857142857143,0.2,0.249899603174603,4,14.4
"Luxemburg","Luxemburg :lu:",5.48571428571429,6.48571428571429,2.55509444444444,1,16.82
"Straßburg","Frankreich :fr:",6.65714285714286,5.57142857142857,3.94051388888889,6,0.8
"Amsterdam","Niederlande :nl:",5.91428571428571,4.87142857142857,1.33471428571429,1,12.95
"Dinant","Belgien :be:",6.18571428571429,9.24285714285714,3.46984007936508,1,10.38
"Rotterdam","Niederlande :nl:",5.94285714285714,6.37142857142857,1.31495833333333,2,18.03
"Antwerpen","Belgien :be:",6.11428571428571,7.47142857142857,1.89132936507936,2,12.91
"Zandvoort","Niederlande :nl:",5.91428571428571,5.02857142857143,1.49435277777778,2,15.13
"Český Krumlov","Tschechien :cz:",5.82857142857143,-0.185714285714286,1.28158373015873,3,5.96
"Terschelling","Niederlande :nl:",5.84285714285714,2.15714285714286,2.95678888888889,2,5.08
"Noordwijk","Niederlande :nl:",5.85714285714286,5.61428571428571,1.50660357142857,1,16.83
"Bergen aan Zee","Niederlande :nl:",5.74285714285714,3.7,1.16868650793651,0,11.52
"Nancy","Frankreich :fr:",6.57142857142857,7.44285714285714,4.65475912698413,4,2.6
"Brüssel","Belgien :be:",6.2,8.61428571428571,2.32181031746032,2,17.95
"Texel","Niederlande :nl:",5.75714285714286,2.67142857142857,1.93705992063492,0,7.1
"Scheveningen","Niederlande :nl:",6.08571428571429,6.05714285714286,2.03839325396825,1,15.18
"Fåborg","Dänemark :dk:",5.4,-2.12857142857143,0.44473373015873,3,2.8
"Salzburg","Österreich :at:",6.97142857142857,3.24285714285714,3.72708095238095,4,6.56
"Renesse","Niederlande :nl:",6.14285714285714,6.64285714285714,2.16689007936508,3,14.42
"Linz","Österreich :at:",7.05714285714286,2.55714285714286,3.22971071428571,5,2.5
"Zürich","Schweiz :ch:",7.37142857142857,5.34285714285714,4.39742817460317,7,0
"Basel","Schweiz :ch:",7.54285714285714,6.92857142857143,6.97105595238095,6,0.5
"Innsbruck","Österreich :at:",7.65714285714286,5.22857142857143,7.24850238095238,6,4.15
"Domburg","Niederlande :nl:",6.28571428571429,7.14285714285714,2.37631904761905,3,10.15
