"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"24.01.2026",4.4,-1.4,0,1.3,0
"25.01.2026",5.6,-0.2,0,0,0
"26.01.2026",5.6,1.6,0,0,0
"27.01.2026",7.2,0.8,2.81568333333333,0,0
"28.01.2026",4.8,0.6,0,6.04,0
"29.01.2026",6,0.7,1.97611944444444,0,0
"30.01.2026",6.4,1,1.28546944444444,0,0
"31.01.2026",7.2,0.5,7.47029444444444,0,0
"01.02.2026",7.6,0.4,7.29873888888889,0,0
"02.02.2026",6.4,-0.5,7.61873611111111,0,0
"03.02.2026",6.8,1.7,1.66369722222222,0,0
