"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"31.12.2025",1,6.7,0,1.3,12
"01.01.2026",1,5.4,0.932,12.3,13
"02.01.2026",1,4.3,1.22738055555556,7.28,12
"03.01.2026",4.8,3,2.18669722222222,9.8,0
"04.01.2026",7.2,0.1,6.04313333333333,0,0
"05.01.2026",5.6,-0.4,4.93355277777778,0,0
"06.01.2026",6.8,0.6,6.30477222222222,0,0
"07.01.2026",4.4,0.6,0,5.3,0
"08.01.2026",5.6,-0.3,4.074075,0,0
"09.01.2026",4.2,-3.3,0,0.9,0
"10.01.2026",6,-3.8,6.52566111111111,0,0
