"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",8.8,11.4,10.6864027777778,1,0
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",7.8,8.8,8.79609722222222,1,0
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",6.8,8.5,0.395158333333333,1,0
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",6.6,10,0,0,0.8
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",8.8,11,10.6837833333333,1,0
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",8.6,11.3,10.7705166666667,1,0
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",7.4,11.1,2.33889444444444,1,0
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",9,13.4,10,1,0
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",3.5,6.7,9.692225,0,0
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",6.4,6.4,5.44389722222222,0,2
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",8.8,9,10.5125944444444,1,0
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",8.8,9.8,10.4891361111111,1,0
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",6.4,7,0,0,0.3
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",8,9.9,8.21197222222222,1,0
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",6.8,10.3,0.947483333333333,0,0.5
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",7.6,7.4,5.71859722222222,1,0
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",8.2,10.6,9.980625,1,0
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",6.2,8.5,0,0,1.2
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",8.6,11.5,10.0453055555556,1,0
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",6.6,8.5,0,0,0.4
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",8.2,10.2,8.05524722222222,1,0
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",5.6,8.3,0,0,0.1
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",7.8,9.8,3.01260833333333,1,0
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",8.4,8.9,10.0180083333333,1,0
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",6.6,9.6,0,0,0.7
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",8.6,9.4,10.0783055555556,1,0
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",7.8,13.6,2.03606388888889,1,0
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",7,10.2,0,1,0
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",7,11.5,0.932488888888889,0,0.1
