"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"31.03.2026",7.8,16,3.0997,0.3,0
"01.04.2026",7.8,12.7,3.55157222222222,0,0
"02.04.2026",8.8,11.8,12,0,0
"03.04.2026",5,11,0,1.4,2
"04.04.2026",8.4,13,12.2344972222222,0.6,0
"05.04.2026",8.4,11.7,11.4317916666667,0,0
"06.04.2026",8.2,12.1,13.0784638888889,0.6,0
"07.04.2026",7.6,11.9,13.1415527777778,0.6,0
"08.04.2026",7.4,10.1,13.204325,1.2,0
"09.04.2026",7,10.1,13.2667388888889,2.2,0
"10.04.2026",8.2,10.4,13.1180277777778,0,0
