"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"26.12.2025",7.2,1.8,2.02016111111111,0,0
"27.12.2025",6.4,-0.5,4.78671388888889,0,0
"28.12.2025",1,-0.9,1.21378888888889,2.2,15
"29.12.2025",4.8,-0.1,7.37653888888889,0.4,4
"30.12.2025",4,-1.7,2.9461,1.95,1
"31.12.2025",6,-3.6,7.48283611111111,0,0
"01.01.2026",5.8,-3,6.75941111111111,1.3,0
"02.01.2026",4.6,-5.9,7.604325,0,0
"03.01.2026",5.8,-2.9,7.62302222222222,0,0
"04.01.2026",6.8,0.6,7.59606666666667,0,0
"05.01.2026",5.6,-1.5,7.52226666666667,0.4,0
