"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"02.02.2026",6.6,2,0,0,0
"03.02.2026",4.3,4.5,3.536375,0.5,7
"04.02.2026",1.6,3.1,0,5.05,9
"05.02.2026",7.8,12.7,8.28713055555555,0,0
"06.02.2026",8.2,11.4,8.72818888888889,0,0
"07.02.2026",7.4,9.2,6.77210277777778,0,0
"08.02.2026",7.8,6.2,5.04301944444444,0,0
"09.02.2026",6.6,-1.9,8.89298888888889,0,0
"10.02.2026",6.6,4,8.94805277777778,0.2,0
"11.02.2026",5,3.8,0,2.1,0
"12.02.2026",7.2,1.5,5.24034722222222,0,0
