"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"14.02.2026",5.6,-0.5,1.44454444444444,0.2,0
"15.02.2026",7,-1.8,8.05436944444445,0,0
"16.02.2026",1.5,-1.3,0,2.3,6
"17.02.2026",5.2,1.2,0,1.6,0
"18.02.2026",5.6,-0.6,6.01113888888889,2.4,0
"19.02.2026",5.6,-1.6,8.92943333333333,0,0
"20.02.2026",7.4,0.4,8.94461388888889,0,0
"21.02.2026",6.4,0.5,6.18446666666667,0,1
"22.02.2026",5.2,2.5,0,1.8,0
"23.02.2026",6,3.5,4.59846666666667,1.3,0
"24.02.2026",7.4,7.6,6.91460833333333,0,0
