"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"16.01.2026",6.8,10.6,0,0,0
"17.01.2026",8.4,12.3,6.51678611111111,0,0
"18.01.2026",8.2,7.3,7.09189166666667,0,0
"19.01.2026",8,6.1,7.19735555555556,0,0
"20.01.2026",8.2,5.9,7.30895555555556,0,0
"21.01.2026",7.8,4.8,7.36443055555556,0,0
"22.01.2026",8,4.6,7.40658611111111,0,0
"23.01.2026",7.8,6.1,7.27342222222222,0.2,0
"24.01.2026",7,5.9,7.46969722222222,4.4,0
"25.01.2026",7.8,5.7,5.16495555555556,0,0
"26.01.2026",6,6.7,0,1.2,0
