"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"16.12.2025",8,6.8,4.96339166666667,0,0
"17.12.2025",7.6,7.3,3.50583611111111,0,0
"18.12.2025",7.2,8.1,1.92188055555556,0,0
"19.12.2025",7,8.7,1.52676388888889,0,0
"20.12.2025",6,7.7,0,1.65,0
"21.12.2025",6.4,5.8,0.115933333333333,0.8,0
"22.12.2025",5.2,4.5,0,5,0
"23.12.2025",7.8,5.5,5.69906388888889,0,0
"24.12.2025",7.2,4.1,5.69265555555556,0,0
"25.12.2025",7.4,3.7,3.45381666666667,0,0
"26.12.2025",7.6,3.1,5.71388333333333,0,0
