"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",4.6,12.6,0,0,2.2
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",9.2,19.8,8,1,0
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",1,12,0,0,17.3
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",7.6,17.1,0.260402777777778,1,0
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",8.2,12.7,5,1,0
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",8.2,18.1,2.44753888888889,1,0
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",8.4,15.7,5.01219722222222,1,0
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",8,18.9,0.583922222222222,1,0
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",8.8,16.1,7.99215555555556,1,0
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",9.2,18.5,8,1,0
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",1,11.9,0,0,6
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",1,11.5,0,0,12.7
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",1.4,10.3,0,0,0.2
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",7.6,16.6,1.41156111111111,1,0
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",8.4,17.5,5.53080277777778,1,0
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",9.4,20.1,8,1,0
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",8.4,14.7,4.10602222222222,1,0
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",6.8,14.9,0,0,0.2
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",9,18.4,6.69375833333333,1,0
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",1,10.8,0,0,22.5
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",8.2,17.1,2.91460555555556,1,0
