"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Rosenheim","Bayern","Rosenheim, Bayern",47.8546503027382,12.1237254893551,5.80909090909091,0.245454545454545,4.54473358585859,6,6
"Celle","Niedersachsen","Celle, Niedersachsen",52.624056,10.081052,6.58181818181818,0.109090909090909,3.94662222222222,9,3.4
"Speyer","Rheinland-Pfalz","Speyer, Rheinland-Pfalz",49.3165553,8.433615,7.29090909090909,2.19090909090909,6.17320707070707,7,1.9
"Traben-Trarbach","Rheinland-Pfalz","Traben-Trarbach, Rheinland-Pfalz",49.9530436,7.1233159,6.67272727272727,2.43636363636364,4.34230833333333,6,7
"Horumersiel","Niedersachsen","Horumersiel, Niedersachsen",53.6858685,8.0098049,6.72727272727273,3.67272727272727,4.86586818181818,6,5.9
"Bad Kissingen","Bayern","Bad Kissingen, Bayern",50.1999412,10.0767379,7.09090909090909,1.54545454545455,6.27136136363636,7,3
"Bodenmais","Bayern","Bodenmais, Bayern",49.0668258,13.0996367,5.85454545454545,0.290909090909091,5.67994166666667,6,7.3
"Braunlage","Niedersachsen","Braunlage, Niedersachsen",51.7264388,10.6100516,5.69090909090909,-1.28181818181818,5.10338737373737,6,9.9
"Herrsching am Ammersee","Bayern","Herrsching am Ammersee, Bayern",47.9992929,11.1748083,5.66363636363636,-0.227272727272727,4.28740328282828,7,8.7
"Kempten (Allgäu)","Bayern","Kempten (Allgäu), Bayern",47.7283301033609,10.3134956128828,5.6,-0.563636363636364,5.12282045454545,7,15.9
"Wyk auf Föhr","Schleswig-Holstein","Wyk auf Föhr, Schleswig-Holstein",54.6892888,8.5561518,7.29090909090909,4.86363636363636,4.82720126262626,8,2.5
"Wuppertal","Nordrhein-Westfalen","Wuppertal, Nordrhein-Westfalen",51.264018,7.1780374,6,0.754545454545455,4.61485025252525,7,3.6
"Leiwen","Rheinland-Pfalz","Leiwen, Rheinland-Pfalz",49.8219222,6.8813375,6.44545454545455,2.42727272727273,4.63262550505051,6,6.3
"Bayreuth","Bayern","Bayreuth, Bayern",49.9427202,11.5763079,6.37272727272727,0.409090909090909,5.84915782828283,5,2.2
"Rheinsberg","Brandenburg","Rheinsberg, Brandenburg",53.0983176,12.8910116,6.58181818181818,-0.390909090909091,4.79108383838384,9,0.96
"Ingolstadt","Bayern","Ingolstadt, Bayern",48.7630165,11.4250395,6.53636363636364,0.718181818181818,6.05723257575758,5,4.7
"Niendorf","Schleswig-Holstein","Niendorf, Schleswig-Holstein",53.9901689283528,10.8291281134518,6.94545454545455,1.7,4.54803712121212,10,0.2
"Paderborn","Nordrhein-Westfalen","Paderborn, Nordrhein-Westfalen",51.7177044,8.752653,6.42727272727273,0.990909090909091,4.83260984848485,6,4.66
"Prien am Chiemsee","Bayern","Prien am Chiemsee, Bayern",47.8541669,12.3455493,5.65454545454545,-0.254545454545455,4.83775858585859,6,13.7
"Bad Kreuznach","Rheinland-Pfalz","Bad Kreuznach, Rheinland-Pfalz",49.8490413,7.8626661,7.4,2.62727272727273,5.80870126262626,7,1.3
"Jena","Thüringen","Jena, Thüringen",50.9281717,11.5879359,6.70909090909091,-0.163636363636364,5.45658308080808,7,4.5
"Zell (Mosel)","Rheinland-Pfalz","Zell (Mosel), Rheinland-Pfalz",50.0275681,7.1813233,6.42727272727273,2.40909090909091,4.14029974747475,5,7.4
"Pirna","Sachsen","Pirna, Sachsen",50.9616923,13.9386643,6.10909090909091,-0.5,4.6243595959596,5,5.26
"Bochum","Nordrhein-Westfalen","Bochum, Nordrhein-Westfalen",51.4818111,7.2196635,6.07272727272727,1.00909090909091,4.52663308080808,7,4.9
"Laboe","Schleswig-Holstein","Laboe, Schleswig-Holstein",54.4022528,10.2256616,7.16363636363636,2.28181818181818,4.71090580808081,10,0.6
"Chemnitz","Sachsen","Chemnitz, Sachsen",50.8323531,12.918914,4.91818181818182,-1.17272727272727,5.09300378787879,4,6.5
"Grainau","Bayern","Grainau, Bayern",47.4753212,11.0259498,6.21818181818182,1.93636363636364,5.71849393939394,7,14.5
"Limburg an der Lahn","Hessen","Limburg an der Lahn, Hessen",50.3884045153577,8.0629087965473,6.94545454545455,1.70909090909091,5.19450833333333,8,2.2
"Leer","Niedersachsen","Leer, Niedersachsen",53.2308882349724,7.46001541088294,6.04545454545455,1.76363636363636,3.18828888888889,8,6
"Bad Harzburg","Niedersachsen","Bad Harzburg, Niedersachsen",51.88286088265,10.5590793195608,6.12727272727273,-0.281818181818182,4.71670126262626,6,10
"Hopfen am See","Bayern","Hopfen am See, Bayern",47.6083038,10.6773587,5.39090909090909,-1.3,4.74988560606061,7,13.4
"Hohwacht (Ostsee)","Schleswig-Holstein","Hohwacht (Ostsee), Schleswig-Holstein",54.32078,10.67021,7.07272727272727,2.5,4.57806338383838,9,1.2
"Heilbronn","Baden-Württemberg","Heilbronn, Baden-Württemberg",49.142291,9.218655,6.95454545454546,2.06363636363636,6.0200702020202,6,4.2
"Schwangau","Bayern","Schwangau, Bayern",47.576803,10.7373475,5.40909090909091,-0.654545454545455,4.69868787878788,7,12.4
"Tegernsee","Bayern","Tegernsee, Bayern",47.7099191,11.7543337,5.63636363636364,-0.163636363636364,5.31137803030303,6,18.5
