"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Hamburg","Hamburg","Hamburg",53.550341,10.000654,9,14.6,10.2535805555556,1,0
"Berlin","Berlin","Berlin",52.510885,13.3989367,8.6,15.2,9.84500833333333,1,0
"Warnemünde","Mecklenburg-Vorpommern","Warnemünde, Mecklenburg-Vorpommern",54.1779039,12.0812875,9,13.5,10.2554083333333,1,0
"Sankt Peter-Ording","Schleswig-Holstein","Sankt Peter-Ording, Schleswig-Holstein",54.3146777135231,8.60410826459091,8.8,10.6,10.2066083333333,1,0
"Timmendorfer Strand","Schleswig-Holstein","Timmendorfer Strand, Schleswig-Holstein",53.9981853,10.7799016,9,13.3,10.2270138888889,1,0
"Norderney","Niedersachsen","Norderney, Niedersachsen",53.7056126,7.1438175,8.2,7.6,10.2735666666667,1,0
"Kühlungsborn","Mecklenburg-Vorpommern","Kühlungsborn, Mecklenburg-Vorpommern",54.1483764,11.7441876,8.8,11.9,10.2202611111111,1,0
"Dresden","Sachsen","Dresden, Sachsen",51.0493286,13.7381437,9,16.3,9.94649166666667,1,0
"München","Bayern","München, Bayern",48.1371079,11.5753822,8.8,15.1,10.1661916666667,1,0
"Köln","Nordrhein-Westfalen","Köln, Nordrhein-Westfalen",50.938361,6.959974,8.2,16.8,10.4357777777778,0,0.3
"Binz (Rügen)","Mecklenburg-Vorpommern","Binz (Rügen), Mecklenburg-Vorpommern",54.4010291,13.6076477,8.2,8.7,9.70132777777778,1,0
"Cuxhaven","Niedersachsen","Cuxhaven, Niedersachsen",53.86878,8.698286,9,13,10.233725,1,0
"Leipzig","Sachsen","Leipzig, Sachsen",51.3406321,12.3747329,8.8,15.6,9.87696944444444,1,0
"Frankfurt am Main","Hessen","Frankfurt am Main, Hessen",50.1106444,8.6820917,9.2,16.3,10.5102083333333,1,0
"Grömitz","Schleswig-Holstein","Grömitz, Schleswig-Holstein",54.1441095,10.9588499,8.8,10.8,10.2202583333333,1,0
"Büsum","Schleswig-Holstein","Büsum, Schleswig-Holstein",54.1298489,8.8586989,8.8,10,10.2134555555556,1,0
"Borkum","Niedersachsen","Borkum, Niedersachsen",53.5862669,6.6917449,8.2,8.3,10.290925,1,0
"Konstanz","Baden-Württemberg","Konstanz, Baden-Württemberg",47.659216,9.1750718,8.8,13.5,10.5788638888889,1,0
"Boltenhagen","Mecklenburg-Vorpommern","Boltenhagen, Mecklenburg-Vorpommern",53.9864246,11.205923,9,14.5,10.233725,1,0
"Garmisch-Partenkirchen","Bayern","Garmisch-Partenkirchen, Bayern",47.4923741,11.0962815,8.8,13.4,10.2523527777778,1,0
"Lübeck","Schleswig-Holstein","Lübeck, Schleswig-Holstein",53.866444,10.684738,9,14.3,10.233725,1,0
"Waren (Müritz)","Mecklenburg-Vorpommern","Waren (Müritz), Mecklenburg-Vorpommern",53.5156249,12.6850606,8.6,13.7,9.77556666666667,1,0
"Berchtesgaden","Bayern","Berchtesgaden, Bayern",47.6330221,13.0020051,8.8,15,10.4437916666667,1,0
"Heringsdorf (Usedom)","Mecklenburg-Vorpommern","Heringsdorf (Usedom), Mecklenburg-Vorpommern",53.9583117845254,14.1556338711397,8.4,11.7,9.66751388888889,1,0
"Düsseldorf","Nordrhein-Westfalen","Düsseldorf, Nordrhein-Westfalen",51.2254018,6.7763137,8.4,16.5,10.4328805555556,1,0
"Rostock","Mecklenburg-Vorpommern","Rostock, Mecklenburg-Vorpommern",54.0886707,12.1400211,9,13.4,10.2554083333333,1,0
"Lüneburg","Niedersachsen","Lüneburg, Niedersachsen",53.248706,10.407855,8.8,14.6,10.2665916666667,1,0
"Scharbeutz","Schleswig-Holstein","Scharbeutz, Schleswig-Holstein",54.026634,10.7559481,9,13.3,10.2270138888889,1,0
"Travemünde","Schleswig-Holstein","Travemünde, Schleswig-Holstein",53.9563395480557,10.8660828563105,9,14.6,10.233725,1,0
"Hannover","Niedersachsen","Hannover, Niedersachsen",52.3744779,9.7385532,8.8,15.2,10.3107861111111,1,0
"Oberstdorf","Bayern","Oberstdorf, Bayern",47.4104347,10.2774409,8.6,12.6,10.6322083333333,1,0
"Stuttgart","Baden-Württemberg","Stuttgart, Baden-Württemberg",48.7784485,9.1800132,8.8,15.7,10.57385,1,0
"Münster","Nordrhein-Westfalen","Münster, Nordrhein-Westfalen",51.9625101,7.6251879,9,16.3,10.4255416666667,1,0
"Potsdam","Brandenburg","Potsdam, Brandenburg",52.4009309,13.0591397,8.6,14.8,9.82006944444444,1,0
"Wismar","Mecklenburg-Vorpommern","Wismar, Mecklenburg-Vorpommern",53.8909832,11.4647932,9,14.2,10.233775,1,0
"Norddeich","Niedersachsen","Norddeich, Niedersachsen",53.6209520645092,7.16051439568982,8.2,14.8,10.2587555555556,0,0.9
"Stralsund","Mecklenburg-Vorpommern","Stralsund, Mecklenburg-Vorpommern",54.3096314,13.0820846,8.4,12.4,9.67768333333333,1,0
"Koblenz","Rheinland-Pfalz","Koblenz, Rheinland-Pfalz",50.3533278,7.5943951,8.4,16.5,10.4731138888889,0,0.5
"Lindau","Bayern","Lindau, Bayern",47.550753,9.6926624,8.8,15.7,10.5464388888889,1,0
"Heidelberg","Baden-Württemberg","Heidelberg, Baden-Württemberg",49.4093582,8.694724,9.4,18.2,10.5374805555556,1,0
"Zingst","Mecklenburg-Vorpommern","Zingst, Mecklenburg-Vorpommern",54.4387302,12.6821366,8.6,12.7,9.70932222222222,1,0
"Erfurt","Thüringen","Erfurt, Thüringen",50.9777974,11.0287364,9,15.6,10.4148583333333,1,0
"Juist","Niedersachsen","Juist, Niedersachsen",53.6784483,6.9956079,8.4,14.7,10.2587555555556,0,0.9
"Greetsiel","Niedersachsen","Greetsiel, Niedersachsen",53.4999753,7.0906967,8.2,15.1,10.2633,0,0.9
"Heiligenhafen","Schleswig-Holstein","Heiligenhafen, Schleswig-Holstein",54.3717445,10.9809235,8.6,8.2,10.2066083333333,1,0
"Füssen","Bayern","Füssen, Bayern",47.5675998,10.6993217,8.8,14.9,10.2255638888889,1,0
"Bremen","Bremen","Bremen",53.0758196,8.8071646,9,15.7,10.3084888888889,1,0
"Kiel","Schleswig-Holstein","Kiel, Schleswig-Holstein",54.3227085,10.135555,8.8,12.4,10.2066083333333,1,0
"Bamberg","Bayern","Bamberg, Bayern",49.8916044,10.8868478,9.2,16.7,10.4989361111111,1,0
"Freiburg im Breisgau","Baden-Württemberg","Freiburg im Breisgau, Baden-Württemberg",47.9960901,7.8494005,8.8,15.5,10.5636416666667,1,0
"Cochem (Mosel)","Rheinland-Pfalz","Cochem (Mosel), Rheinland-Pfalz",50.1483916,7.1663195,8.6,16.3,10.439225,0,0.2
"Trier","Rheinland-Pfalz","Trier, Rheinland-Pfalz",49.7596208,6.6441878,8,15.3,10.4434694444444,0,0.9
"Ahrenshoop","Mecklenburg-Vorpommern","Ahrenshoop, Mecklenburg-Vorpommern",54.3789509,12.419192,8.8,10.8,10.27325,1,0
"Nürnberg","Bayern","Nürnberg, Bayern",49.453872,11.077298,9,16.8,10.5353916666667,1,0
"Wernigerode (Harz)","Sachsen-Anhalt","Wernigerode (Harz), Sachsen-Anhalt",51.8344172,10.7862526,9,13.5,10.3383305555556,1,0
"Bremerhaven","Bremen","Bremerhaven",53.5505392,8.5851945,9,15.3,10.2889194444444,1,0
"Görlitz","Sachsen","Görlitz, Sachsen",51.1532076746077,14.9869867830968,9,15,10.3674916666667,1,0
"Zinnowitz","Mecklenburg-Vorpommern","Zinnowitz, Mecklenburg-Vorpommern",54.076647,13.9089471,8.4,9.4,9.68046666666667,1,0
"Meersburg","Baden-Württemberg","Meersburg, Baden-Württemberg",47.6955538,9.2719656,8.8,15.3,10.5544777777778,1,0
"Weimar","Thüringen","Weimar, Thüringen",50.9793301,11.3297921,9.2,16.1,10.4423166666667,1,0
"Würzburg","Bayern","Würzburg, Bayern",49.7933506809822,9.93146899481068,9,16.8,10.4713333333333,1,0
"Schwerin","Mecklenburg-Vorpommern","Schwerin, Mecklenburg-Vorpommern",53.6288297,11.4148038,9,14.2,10.2478638888889,1,0
"Westerland (Sylt)","Schleswig-Holstein","Westerland (Sylt), Schleswig-Holstein",54.9064856,8.3071734,8.4,5.9,10.175125,1,0
"Carolinensiel","Niedersachsen","Carolinensiel, Niedersachsen",53.6916344,7.8028095,9,15.6,10.2956833333333,1,0
"Graal-Müritz","Mecklenburg-Vorpommern","Graal-Müritz, Mecklenburg-Vorpommern",54.2552653,12.2517155,8.8,12,10.2437277777778,1,0
"Ahlbeck","Mecklenburg-Vorpommern","Ahlbeck, Mecklenburg-Vorpommern",53.940567335526,14.1870203187083,8.4,11.7,9.66751388888889,1,0
"Schönau am Königssee","Bayern","Schönau am Königssee, Bayern",47.6054955,12.9846526,8.8,15,10.4437916666667,1,0
"Bad Schandau","Sachsen","Bad Schandau, Sachsen",50.918091,14.1534018,9,15.2,10.1385555555556,1,0
"Bad Zwischenahn","Niedersachsen","Bad Zwischenahn, Niedersachsen",53.1801364574887,8.00840837233071,9.2,16.2,10.3239638888889,1,0
"Regensburg","Bayern","Regensburg, Bayern",49.0195333,12.0974869,9,15.5,10.2248305555556,1,0
"Titisee-Neustadt","Baden-Württemberg","Titisee-Neustadt, Baden-Württemberg",47.9001945340631,8.15217052598511,8.2,11,10.5666111111111,0,0.6
"Bernkastel-Kues","Rheinland-Pfalz","Bernkastel-Kues, Rheinland-Pfalz",49.9157398,7.0708181,8.2,16.5,10.4425194444444,0,1
"Wilhelmshaven","Niedersachsen","Wilhelmshaven, Niedersachsen",53.5278793,8.106301,9,15.2,10.3125722222222,1,0
"Husum","Schleswig-Holstein","Husum, Schleswig-Holstein",54.4854137,9.0537941,9,13.5,10.1997083333333,1,0
"Dortmund","Nordrhein-Westfalen","Dortmund, Nordrhein-Westfalen",51.5142273,7.4652789,8.8,16,10.4159166666667,1,0
"Neuharlingersiel","Niedersachsen","Neuharlingersiel, Niedersachsen",53.6992698,7.7035695,9,15.5,10.2956833333333,1,0
"Kassel","Hessen","Kassel, Hessen",51.3157833,9.4978479,9,16.1,10.3588694444444,1,0
"Friedrichshafen","Baden-Württemberg","Friedrichshafen, Baden-Württemberg",47.6500279,9.4800858,8.8,15.8,10.5330277777778,1,0
"Mainz","Rheinland-Pfalz","Mainz, Rheinland-Pfalz",49.9995205,8.2736253,9.2,16.8,10.5172888888889,1,0
"Helgoland","Schleswig-Holstein","Helgoland, Schleswig-Holstein",54.1820608,7.8876314,8.6,7.5,10.2436305555556,1,0
"Mannheim","Baden-Württemberg","Mannheim, Baden-Württemberg",49.4892913,8.4673098,9.2,16.8,10.5216833333333,1,0
"Überlingen","Baden-Württemberg","Überlingen, Baden-Württemberg",47.7664456,9.1605106,8.8,15.1,10.5994472222222,1,0
"Bansin","Mecklenburg-Vorpommern","Bansin, Mecklenburg-Vorpommern",53.9690358,14.1391435,8.4,11.7,9.66751388888889,1,0
"Bensersiel","Niedersachsen","Bensersiel, Niedersachsen",53.6742688,7.574467,8,15.8,10.2603805555556,0,1.2
"Bonn","Nordrhein-Westfalen","Bonn, Nordrhein-Westfalen",50.7352621,7.1024635,8.2,16.7,10.4481138888889,0,0.5
"Karlsruhe","Baden-Württemberg","Karlsruhe, Baden-Württemberg",49.0068705,8.4034195,9,17.2,10.5303083333333,1,0
"Aachen","Nordrhein-Westfalen","Aachen, Nordrhein-Westfalen",50.776351,6.083862,8.6,15.4,10.4095,1,0
"Passau","Bayern","Passau, Bayern",48.5748229,13.4609744,9,15.3,10.3566972222222,1,0
"Flensburg","Schleswig-Holstein","Flensburg, Schleswig-Holstein",54.7833021,9.4333264,8.8,11.1,10.1857666666667,1,0
"Wiesbaden","Hessen","Wiesbaden, Hessen",50.0820384,8.2416556,9,14.6,10.5140194444444,1,0
"Quedlinburg","Sachsen-Anhalt","Quedlinburg, Sachsen-Anhalt",51.7855428,11.1519933,9,13.7,10.3824527777778,1,0
"Magdeburg","Sachsen-Anhalt","Magdeburg, Sachsen-Anhalt",52.1315889,11.6399609,8.8,15.1,10.3543361111111,1,0
"Bad Reichenhall","Bayern","Bad Reichenhall, Bayern",47.7222676,12.8760923,8.8,15.5,10.3989972222222,1,0
"Goslar","Niedersachsen","Goslar, Niedersachsen",51.9059936,10.4266284,9,17.1,10.3351388888889,1,0
"Prerow","Mecklenburg-Vorpommern","Prerow, Mecklenburg-Vorpommern",54.445906,12.5660206,8.6,12.7,9.70932222222222,1,0
"Baden-Baden","Baden-Württemberg","Baden-Baden, Baden-Württemberg",48.7610716,8.239959,9,17.7,10.5146666666667,1,0
"Augsburg","Bayern","Augsburg, Bayern",48.3690341,10.8979522,8.8,14.3,10.2084972222222,1,0
"Eckernförde","Schleswig-Holstein","Eckernförde, Schleswig-Holstein",54.4716456,9.8374947,9,13.6,10.1997083333333,1,0
"Edersee","Hessen","Edersee, Hessen",51.1873377,8.9925823,9,15.2,10.4331472222222,1,0
"Rust","Baden-Württemberg","Rust, Baden-Württemberg",48.2659347,7.7263213,9,16.8,10.5619777777778,1,0
"Willingen","Hessen","Willingen, Hessen",51.294451454558,8.60517952010764,8.8,11.4,10.4472444444444,1,0
"Emden","Niedersachsen","Emden, Niedersachsen",53.3670541,7.2058304,8.6,15.7,10.2915194444444,0,0.3
"Göttingen","Niedersachsen","Göttingen, Niedersachsen",51.5328328,9.9351811,9,15.4,10.3529972222222,1,0
"Plau am See","Mecklenburg-Vorpommern","Plau am See, Mecklenburg-Vorpommern",53.4600943,12.2631689,8.8,14,10.3178777777778,1,0
"Eisenach","Thüringen","Eisenach, Thüringen",50.9747134,10.3193565,9,15,10.3762777777778,1,0
"Wangerooge","Niedersachsen","Wangerooge, Niedersachsen",53.7891528,7.9016018,9,15.6,10.2994194444444,1,0
"Winterberg","Nordrhein-Westfalen","Winterberg, Nordrhein-Westfalen",51.1930723,8.5338466,8.8,12,10.4714111111111,1,0
"Rothenburg ob der Tauber","Bayern","Rothenburg ob der Tauber, Bayern",49.3772526,10.1790017,8.8,15,10.4512583333333,1,0
"Ulm","Baden-Württemberg","Ulm, Baden-Württemberg",48.3984968,9.9912458,8.8,14.7,10.5239888888889,1,0
"Bielefeld","Nordrhein-Westfalen","Bielefeld, Nordrhein-Westfalen",52.0191005,8.531007,9,17.2,10.3840138888889,1,0
"Bad Neuenahr-Ahrweiler","Rheinland-Pfalz","Bad Neuenahr-Ahrweiler, Rheinland-Pfalz",50.5444551,7.1186671,8.4,17,10.4466444444444,0,0.5
"Schliersee","Bayern","Schliersee, Bayern",47.7345915,11.8620286,8.8,14.5,10.253875,1,0
"Essen","Nordrhein-Westfalen","Essen, Nordrhein-Westfalen",51.4582235,7.0158171,8.6,16,10.4250388888889,1,0
"Monschau","Nordrhein-Westfalen","Monschau, Nordrhein-Westfalen",50.5544687,6.2407954,8.2,13.7,10.4183111111111,0,0.2
"Fulda","Hessen","Fulda, Hessen",50.5542328,9.6770448,9,16.4,10.4370083333333,1,0
"Ostseebad Sellin","Mecklenburg-Vorpommern","Ostseebad Sellin, Mecklenburg-Vorpommern",54.3770567,13.6942765,8,4.7,9.68453611111111,1,0
"Osnabrück","Niedersachsen","Osnabrück, Niedersachsen",52.2770300033127,8.0448701283995,9,17,10.3869666666667,1,0
"Braunschweig","Niedersachsen","Braunschweig, Niedersachsen",52.2646577,10.5236066,8.8,14.8,10.3169333333333,1,0
"Mittenwald","Bayern","Mittenwald, Bayern",47.4429543,11.2655684,8.6,12,10.1965666666667,1,0
"Lübbenau","Brandenburg","Lübbenau, Brandenburg",51.8680114,13.9689477,8.8,15.7,9.86578611111111,1,0
"Marburg an der Lahn","Hessen","Marburg an der Lahn, Hessen",50.80904,8.77069,9,15.5,10.4688638888889,1,0
"Dierhagen","Mecklenburg-Vorpommern","Dierhagen, Mecklenburg-Vorpommern",54.2918991,12.351915,8.8,12,10.2437277777778,1,0
"Oberstaufen","Bayern","Oberstaufen, Bayern",47.5538255,10.0208307,8.6,15,10.5519194444444,0,0.3
"Bad Saarow","Brandenburg","Bad Saarow, Brandenburg",52.2922975,14.0552305,8.8,14.9,9.860675,1,0
"Burg (Spreewald)","Brandenburg","Burg (Spreewald), Brandenburg",51.8363445297827,14.1450314477017,8.8,15.7,9.85756111111111,1,0
"Oldenburg","Niedersachsen","Oldenburg, Niedersachsen",53.1389753,8.2146017,9.2,16,10.3319083333333,1,0
"Duisburg","Nordrhein-Westfalen","Duisburg, Nordrhein-Westfalen",51.434999,6.759562,8.6,16.1,10.4176555555556,1,0
"Sassnitz","Mecklenburg-Vorpommern","Sassnitz, Mecklenburg-Vorpommern",54.516728,13.644119,8.2,8.5,9.70132777777778,1,0
"Greifswald","Mecklenburg-Vorpommern","Greifswald, Mecklenburg-Vorpommern",54.095791,13.3815238,8.4,12.7,9.71425833333333,1,0
