"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Hamburg","Hamburg","Hamburg",53.550341,10.000654,8.2,10.2666666666667,12.1799802469136,7,0.8
"Berlin","Berlin","Berlin",52.510885,13.3989367,8.15555555555556,11.1777777777778,10.0321064814815,6,1.5
"Warnemünde","Mecklenburg-Vorpommern","Warnemünde, Mecklenburg-Vorpommern",54.1779039,12.0812875,8.37777777777778,8.53333333333333,12.2205913580247,9,0
"Sankt Peter-Ording","Schleswig-Holstein","Sankt Peter-Ording, Schleswig-Holstein",54.3146777135231,8.60410826459091,8.26666666666667,8.51111111111111,12.4855580246914,8,0.1
"Timmendorfer Strand","Schleswig-Holstein","Timmendorfer Strand, Schleswig-Holstein",53.9981853,10.7799016,8.37777777777778,8.8,12.3260641975309,9,0
"Norderney","Niedersachsen","Norderney, Niedersachsen",53.7056126,7.1438175,7.91111111111111,9,11.0822787037037,5,7.85
"Kühlungsborn","Mecklenburg-Vorpommern","Kühlungsborn, Mecklenburg-Vorpommern",54.1483764,11.7441876,8.28888888888889,8.11111111111111,12.3261108024691,8,0.1
"Dresden","Sachsen","Dresden, Sachsen",51.0493286,13.7381437,7.8,10.8777777777778,9.50620030864198,6,6.7
"München","Bayern","München, Bayern",48.1371079,11.5753822,7.74444444444444,12.1444444444444,10.7918910493827,6,2.6
"Köln","Nordrhein-Westfalen","Köln, Nordrhein-Westfalen",50.938361,6.959974,7.83333333333333,14.1111111111111,10.3134234567901,4,9.2
"Binz (Rügen)","Mecklenburg-Vorpommern","Binz (Rügen), Mecklenburg-Vorpommern",54.4010291,13.6076477,8.4,7.94444444444444,11.974474691358,8,0.2
"Cuxhaven","Niedersachsen","Cuxhaven, Niedersachsen",53.86878,8.698286,8.24444444444444,9.36666666666667,12.0997947530864,8,0.3
"Leipzig","Sachsen","Leipzig, Sachsen",51.3406321,12.3747329,8,10.7222222222222,9.89656851851852,6,3.7
"Frankfurt am Main","Hessen","Frankfurt am Main, Hessen",50.1106444,8.6820917,8.51111111111111,14.6222222222222,10.7451851851852,8,0.1
"Grömitz","Schleswig-Holstein","Grömitz, Schleswig-Holstein",54.1441095,10.9588499,8.26666666666667,8.23333333333333,12.2080108024691,7,0.6
"Büsum","Schleswig-Holstein","Büsum, Schleswig-Holstein",54.1298489,8.8586989,8.28888888888889,8.64444444444444,12.3682595679012,8,0.3
"Borkum","Niedersachsen","Borkum, Niedersachsen",53.5862669,6.6917449,7.95555555555556,9.32222222222222,10.6972774691358,5,8.02
"Konstanz","Baden-Württemberg","Konstanz, Baden-Württemberg",47.659216,9.1750718,8.05555555555556,14.4222222222222,11.0707787037037,6,1.8
"Boltenhagen","Mecklenburg-Vorpommern","Boltenhagen, Mecklenburg-Vorpommern",53.9864246,11.205923,8.37777777777778,8.6,12.4370487654321,9,0
"Garmisch-Partenkirchen","Bayern","Garmisch-Partenkirchen, Bayern",47.4923741,11.0962815,6.38888888888889,12.1,10.1143228395062,3,2.5
"Lübeck","Schleswig-Holstein","Lübeck, Schleswig-Holstein",53.866444,10.684738,8.31111111111111,9.5,12.5515324074074,8,0
"Waren (Müritz)","Mecklenburg-Vorpommern","Waren (Müritz), Mecklenburg-Vorpommern",53.5156249,12.6850606,8.33333333333333,9.83333333333333,11.5765706790123,8,0.4
"Berchtesgaden","Bayern","Berchtesgaden, Bayern",47.6330221,13.0020051,6.11111111111111,10.5555555555556,9.43035185185185,4,9.14
"Heringsdorf (Usedom)","Mecklenburg-Vorpommern","Heringsdorf (Usedom), Mecklenburg-Vorpommern",53.9583117845254,14.1556338711397,8.31111111111111,8.16666666666667,11.466387962963,8,0.2
"Düsseldorf","Nordrhein-Westfalen","Düsseldorf, Nordrhein-Westfalen",51.2254018,6.7763137,7.84444444444444,14,9.7976462962963,4,4.78
"Rostock","Mecklenburg-Vorpommern","Rostock, Mecklenburg-Vorpommern",54.0886707,12.1400211,8.37777777777778,9.02222222222222,12.1646783950617,8,0.1
"Lüneburg","Niedersachsen","Lüneburg, Niedersachsen",53.248706,10.407855,8.2,10.7,11.8585385802469,7,1.3
"Scharbeutz","Schleswig-Holstein","Scharbeutz, Schleswig-Holstein",54.026634,10.7559481,8.37777777777778,8.75555555555556,12.3260641975309,9,0
"Travemünde","Schleswig-Holstein","Travemünde, Schleswig-Holstein",53.9563395480557,10.8660828563105,8.4,9.12222222222222,12.5413231481481,9,0
"Hannover","Niedersachsen","Hannover, Niedersachsen",52.3744779,9.7385532,7.86666666666667,10.9888888888889,10.1803981481481,6,2.7
"Oberstdorf","Bayern","Oberstdorf, Bayern",47.4104347,10.2774409,6.35555555555556,11.2222222222222,10.7396391975309,3,3.8
"Stuttgart","Baden-Württemberg","Stuttgart, Baden-Württemberg",48.7784485,9.1800132,8.31111111111111,15.1888888888889,11.0964203703704,5,1.2
"Münster","Nordrhein-Westfalen","Münster, Nordrhein-Westfalen",51.9625101,7.6251879,7.84444444444444,12.7222222222222,9.39605864197531,4,6.58
"Potsdam","Brandenburg","Potsdam, Brandenburg",52.4009309,13.0591397,8.11111111111111,10.7111111111111,10.0567345679012,6,2.6
"Wismar","Mecklenburg-Vorpommern","Wismar, Mecklenburg-Vorpommern",53.8909832,11.4647932,8.37777777777778,9.38888888888889,12.2208277777778,8,0.6
"Norddeich","Niedersachsen","Norddeich, Niedersachsen",53.6209520645092,7.16051439568982,7.88888888888889,10.0888888888889,10.9981262345679,4,10.48
"Stralsund","Mecklenburg-Vorpommern","Stralsund, Mecklenburg-Vorpommern",54.3096314,13.0820846,8.37777777777778,8.32222222222222,12.1400182098765,8,0.1
"Koblenz","Rheinland-Pfalz","Koblenz, Rheinland-Pfalz",50.3533278,7.5943951,8.2,14.4,9.6559737654321,5,2.5
"Lindau","Bayern","Lindau, Bayern",47.550753,9.6926624,7.18888888888889,14.2555555555556,10.3862561728395,4,2.1
"Heidelberg","Baden-Württemberg","Heidelberg, Baden-Württemberg",49.4093582,8.694724,8.51111111111111,15.4,10.9954552469136,7,0.7
"Zingst","Mecklenburg-Vorpommern","Zingst, Mecklenburg-Vorpommern",54.4387302,12.6821366,8.31111111111111,7.58888888888889,12.260512345679,8,0.6
"Erfurt","Thüringen","Erfurt, Thüringen",50.9777974,11.0287364,7.97777777777778,10.7888888888889,10.0702385802469,5,3
"Juist","Niedersachsen","Juist, Niedersachsen",53.6784483,6.9956079,7.97777777777778,9.92222222222222,11.0999972222222,4,10.72
"Greetsiel","Niedersachsen","Greetsiel, Niedersachsen",53.4999753,7.0906967,7.84444444444444,10.4444444444444,9.96490586419753,5,9.98
"Heiligenhafen","Schleswig-Holstein","Heiligenhafen, Schleswig-Holstein",54.3717445,10.9809235,8.31111111111111,7.58888888888889,12.3411672839506,7,0.6
"Füssen","Bayern","Füssen, Bayern",47.5675998,10.6993217,6.32222222222222,10.9888888888889,10.1059166666667,3,4.8
"Bremen","Bremen","Bremen",53.0758196,8.8071646,8.06666666666667,10.7888888888889,11.1778225308642,6,1.4
"Kiel","Schleswig-Holstein","Kiel, Schleswig-Holstein",54.3227085,10.135555,8.17777777777778,8.63333333333333,12.4807478395062,7,0.9
"Bamberg","Bayern","Bamberg, Bayern",49.8916044,10.8868478,8.31111111111111,13.2333333333333,10.7157530864198,8,0.1
"Freiburg im Breisgau","Baden-Württemberg","Freiburg im Breisgau, Baden-Württemberg",47.9960901,7.8494005,8.46666666666667,16.1333333333333,11.1148095679012,7,1.9
"Cochem (Mosel)","Rheinland-Pfalz","Cochem (Mosel), Rheinland-Pfalz",50.1483916,7.1663195,8.42222222222222,15.1111111111111,11.0909543209877,4,2.18
"Trier","Rheinland-Pfalz","Trier, Rheinland-Pfalz",49.7596208,6.6441878,8.31111111111111,15.4888888888889,10.5679172839506,5,2.1
"Ahrenshoop","Mecklenburg-Vorpommern","Ahrenshoop, Mecklenburg-Vorpommern",54.3789509,12.419192,8.24444444444444,6.73333333333333,12.1841700617284,8,0.5
"Nürnberg","Bayern","Nürnberg, Bayern",49.453872,11.077298,8.2,13.2777777777778,10.5589731481481,7,0.4
"Wernigerode (Harz)","Sachsen-Anhalt","Wernigerode (Harz), Sachsen-Anhalt",51.8344172,10.7862526,7.73333333333333,9.46666666666667,9.67573827160494,6,6.1
"Bremerhaven","Bremen","Bremerhaven",53.5505392,8.5851945,8.24444444444444,10.0222222222222,12.043012345679,7,0.5
"Görlitz","Sachsen","Görlitz, Sachsen",51.1532076746077,14.9869867830968,7.8,10.0222222222222,9.24089814814815,5,3.2
"Zinnowitz","Mecklenburg-Vorpommern","Zinnowitz, Mecklenburg-Vorpommern",54.076647,13.9089471,8.2,7.61111111111111,11.4353320987654,7,0.7
"Meersburg","Baden-Württemberg","Meersburg, Baden-Württemberg",47.6955538,9.2719656,8.01111111111111,14.6444444444444,11.2718228395062,6,1.9
"Weimar","Thüringen","Weimar, Thüringen",50.9793301,11.3297921,7.95555555555556,10.4555555555556,10.0961046296296,5,3.7
"Würzburg","Bayern","Würzburg, Bayern",49.7933506809822,9.93146899481068,8.46666666666667,13.4222222222222,10.9365561728395,9,0
"Schwerin","Mecklenburg-Vorpommern","Schwerin, Mecklenburg-Vorpommern",53.6288297,11.4148038,8.37777777777778,9.76666666666667,11.9085966049383,8,0.5
"Westerland (Sylt)","Schleswig-Holstein","Westerland (Sylt), Schleswig-Holstein",54.9064856,8.3071734,7.77777777777778,7.31111111111111,11.0976790123457,5,6.3
"Carolinensiel","Niedersachsen","Carolinensiel, Niedersachsen",53.6916344,7.8028095,8.22222222222222,9.78888888888889,11.6993277777778,8,0.3
"Graal-Müritz","Mecklenburg-Vorpommern","Graal-Müritz, Mecklenburg-Vorpommern",54.2552653,12.2517155,8.28888888888889,7.78888888888889,12.3380987654321,8,0.1
"Ahlbeck","Mecklenburg-Vorpommern","Ahlbeck, Mecklenburg-Vorpommern",53.940567335526,14.1870203187083,8.33333333333333,8.01111111111111,11.4736367283951,8,0.2
"Schönau am Königssee","Bayern","Schönau am Königssee, Bayern",47.6054955,12.9846526,6.13333333333333,10.7111111111111,9.44716234567901,4,9.39
"Bad Schandau","Sachsen","Bad Schandau, Sachsen",50.918091,14.1534018,7.84444444444444,10.5666666666667,9.41340524691358,6,5.9
"Bad Zwischenahn","Niedersachsen","Bad Zwischenahn, Niedersachsen",53.1801364574887,8.00840837233071,8.08888888888889,10.6888888888889,11.1313901234568,8,1.1
"Regensburg","Bayern","Regensburg, Bayern",49.0195333,12.0974869,8.15555555555556,12.4777777777778,10.2292212962963,7,0.5
"Titisee-Neustadt","Baden-Württemberg","Titisee-Neustadt, Baden-Württemberg",47.9001945340631,8.15217052598511,7.75555555555556,12.2,11.2373101851852,5,3.5
"Bernkastel-Kues","Rheinland-Pfalz","Bernkastel-Kues, Rheinland-Pfalz",49.9157398,7.0708181,8.44444444444444,15.1777777777778,10.9500219135802,4,1.9
"Wilhelmshaven","Niedersachsen","Wilhelmshaven, Niedersachsen",53.5278793,8.106301,8.17777777777778,10.1333333333333,11.5159382716049,7,0.9
"Husum","Schleswig-Holstein","Husum, Schleswig-Holstein",54.4854137,9.0537941,8.26666666666667,8.77777777777778,12.5539771604938,8,0.2
"Dortmund","Nordrhein-Westfalen","Dortmund, Nordrhein-Westfalen",51.5142273,7.4652789,7.68888888888889,13.1111111111111,9.06926388888889,4,8.2
"Neuharlingersiel","Niedersachsen","Neuharlingersiel, Niedersachsen",53.6992698,7.7035695,8.2,9.7,11.7007040123457,7,0.5
"Kassel","Hessen","Kassel, Hessen",51.3157833,9.4978479,7.76666666666667,11.4444444444444,9.99871203703704,6,1.4
"Friedrichshafen","Baden-Württemberg","Friedrichshafen, Baden-Württemberg",47.6500279,9.4800858,8,14.7111111111111,11.1976354938272,6,1.6
"Mainz","Rheinland-Pfalz","Mainz, Rheinland-Pfalz",49.9995205,8.2736253,8.55555555555556,14.8333333333333,11.264524691358,8,0.1
"Helgoland","Schleswig-Holstein","Helgoland, Schleswig-Holstein",54.1820608,7.8876314,8.24444444444444,7.5,12.2420614197531,8,0.1
"Mannheim","Baden-Württemberg","Mannheim, Baden-Württemberg",49.4892913,8.4673098,8.68888888888889,15.5666666666667,10.9843978395062,8,0.3
"Überlingen","Baden-Württemberg","Überlingen, Baden-Württemberg",47.7664456,9.1605106,8.12222222222222,14.6222222222222,11.435912037037,6,2
"Bansin","Mecklenburg-Vorpommern","Bansin, Mecklenburg-Vorpommern",53.9690358,14.1391435,8.31111111111111,8.06666666666667,11.5139302469136,8,0.2
"Bensersiel","Niedersachsen","Bensersiel, Niedersachsen",53.6742688,7.574467,7.91111111111111,9.94444444444444,11.0573521604938,4,10.33
"Bonn","Nordrhein-Westfalen","Bonn, Nordrhein-Westfalen",50.7352621,7.1024635,8.24444444444445,14.1333333333333,10.4850561728395,4,3.55
