"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"17.11.2025",9.4,21.2,8.27726111111111,0,0
"18.11.2025",9.2,21.9,6.10266388888889,0,0
"19.11.2025",8.8,21.4,4.5457,0,0
"20.11.2025",9.4,22.2,8.68998611111111,0,0
"21.11.2025",9.4,22.2,8.60328611111111,0,0
"22.11.2025",8.6,21.7,5.45588055555555,0.3,0
"23.11.2025",7.4,21.6,6.05769722222222,9.8,0
"24.11.2025",8.6,17.6,8.80091944444444,0.4,0
"25.11.2025",8.2,15.7,8.72071388888889,0,0
"26.11.2025",8.4,15.1,8.71155277777778,0,0
"27.11.2025",8.4,16.9,8.70258888888889,0,0
