"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"02.01.2026",7.4,0.9,7.54265277777778,0,0
"03.01.2026",8,0.5,7.56286666666667,0,0
"04.01.2026",5.4,-8.2,7.58678888888889,0,0
"05.01.2026",5.4,-6.9,7.34908611111111,0,0
"06.01.2026",5.2,-8.6,7.43427222222222,0,0
"07.01.2026",5.4,-7.6,7.658475,0,0
"08.01.2026",4.6,-9.1,7.41781111111111,0.4,0
"09.01.2026",4.6,-0.2,4.26458055555556,6.2,0
"10.01.2026",6.2,-0.5,7.73607777777778,0.4,0
"11.01.2026",4.4,-6.8,7.77646666666667,0.1,0
"12.01.2026",5,-1.9,7.279125,1.4,0
