"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Hameln","Niedersachsen","Hameln, Niedersachsen",52.1039941,9.3561569,8.2,14.0333333333333,6.87212592592593,3,0
"Möhnesee","Nordrhein-Westfalen","Möhnesee, Nordrhein-Westfalen",51.4972173527814,8.12935256996022,8.4,15.5333333333333,7.49636296296296,3,0
"Schillig","Niedersachsen","Schillig, Niedersachsen",53.7033668,8.0235529,7.26666666666667,12.3333333333333,3.18499351851852,2,1.2
"Rathen","Sachsen","Rathen, Sachsen",50.958235,14.0824651,8.26666666666667,12.7666666666667,7.67763055555556,3,0
"Meißen","Sachsen","Meißen, Sachsen",51.1630871,13.4704939,8.4,15.0666666666667,7.69762592592593,3,0
"Rottach-Egern","Bayern","Rottach-Egern, Bayern",47.6909599,11.7707109,8.66666666666667,16.1,7.44573796296296,3,0
"Eltville am Rhein","Hessen","Eltville am Rhein, Hessen",50.0275441,8.1189741,8.4,14,7.53154166666667,3,0
"Bad Muskau","Sachsen","Bad Muskau, Sachsen",51.5470046,14.7215146,8.2,11.8333333333333,7.61682222222222,3,0
"Boppard","Rheinland-Pfalz","Boppard, Rheinland-Pfalz",50.2312823,7.5885884,8.4,18.2333333333333,7.80726851851852,3,0
"Bad Tölz","Bayern","Bad Tölz, Bayern",47.7610013,11.559607,8.8,16.8,7.33699074074074,3,0
"Xanten","Nordrhein-Westfalen","Xanten, Nordrhein-Westfalen",51.661519,6.4543203,8.2,16.5333333333333,7.31673055555556,3,0
"Dahme","Schleswig-Holstein","Dahme, Schleswig-Holstein",54.2241115621384,11.0833423613602,7.46666666666667,12.2333333333333,3.42993796296296,2,0.3
"Ruhpolding","Bayern","Ruhpolding, Bayern",47.7620099,12.6459934,8.73333333333333,15.4,8.15323148148148,3,0
"Stade","Niedersachsen","Stade, Niedersachsen",53.599794,9.475438,7.46666666666667,12.4666666666667,4.084825,2,0.8
"Dangast","Niedersachsen","Dangast, Niedersachsen",53.446,8.11942,7.46666666666667,12.7333333333333,4.35972777777778,2,1
"Oberhausen","Nordrhein-Westfalen","Oberhausen, Nordrhein-Westfalen",51.4696137,6.8514435,8.2,16.5666666666667,7.61580648148148,3,0
"Gießen","Hessen","Gießen, Hessen",50.5862066,8.6742306,8.2,12.2333333333333,7.736825,3,0
"Siegen","Nordrhein-Westfalen","Siegen, Nordrhein-Westfalen",50.872468858478,8.01724006147392,8.46666666666667,14.8,7.6868787037037,3,0
"Hüde (Dümmer)","Niedersachsen","Hüde (Dümmer), Niedersachsen",52.4957057182991,8.35702257955932,7.93333333333333,15.4666666666667,4.70346296296296,3,0
"Tübingen","Baden-Württemberg","Tübingen, Baden-Württemberg",48.521979326383,9.05314167762481,8.53333333333333,14.9666666666667,7.44065,3,0
"Schneverdingen (Lüneburger Heide)","Niedersachsen","Schneverdingen (Lüneburger Heide), Niedersachsen",53.1176969304136,9.79886928393745,7.73333333333333,13.1333333333333,4.81540925925926,2,0.1
"Landshut","Bayern","Landshut, Bayern",48.5422055020111,12.1340525008621,8.33333333333333,11.5,7.98010092592593,3,0
"Beilngries (Altmühltal)","Bayern","Beilngries (Altmühltal), Bayern",49.0351626271635,11.4697158093024,8.13333333333333,9.63333333333333,6.45580092592593,3,0
"Oberwiesenthal","Sachsen","Oberwiesenthal, Sachsen",50.4187418658363,12.967370358626,8.26666666666667,10,7.82253796296296,3,0
"Baltrum","Niedersachsen","Baltrum, Niedersachsen",53.7281738001376,7.37036440393553,7.33333333333333,12.9666666666667,5.65993425925926,2,0.7
"Langeoog","Niedersachsen","Langeoog, Niedersachsen",53.7467330992247,7.48134306203962,7.33333333333333,12.9666666666667,5.65993425925926,2,0.7
"Spiekeroog","Niedersachsen","Spiekeroog, Niedersachsen",53.7702849677092,7.69316704137735,7.2,12.2666666666667,2.87669722222222,2,1.6
"Amrum","Schleswig-Holstein","Amrum, Schleswig-Holstein",54.6578086445194,8.34173455299789,6.8,11.6333333333333,2.60060462962963,1,3
"Pellworm","Schleswig-Holstein","Pellworm, Schleswig-Holstein",54.5303839848622,8.65633156877291,7,11.4,2.69634166666667,2,1.9
"Tangermünde","Sachsen-Anhalt","Tangermünde, Sachsen-Anhalt",52.5495571740673,11.9672024763568,8.26666666666667,13.8333333333333,6.70061666666667,3,0
"Kaiserslautern","Rheinland-Pfalz","Kaiserslautern, Rheinland-Pfalz",49.4391520171103,7.74128080371198,8.46666666666667,15.7333333333333,7.95107685185185,3,0
"Neustadt an der Weinstraße","Rheinland-Pfalz","Neustadt an der Weinstraße, Rheinland-Pfalz",49.3527633909622,8.13483094557629,8.6,16,7.98744166666667,3,0
"Meppen","Niedersachsen","Meppen, Niedersachsen",52.6908749099231,7.29166504274259,7.6,16.0333333333333,5.15725833333333,2,0.6
"Wittenberge","Brandenburg","Wittenberge, Brandenburg",52.9945813766268,11.7557975013472,8,13.0666666666667,5.96494444444444,3,0
"Frankfurt (Oder)","Brandenburg","Frankfurt (Oder), Brandenburg",52.3433973213344,14.5533251747465,8.2,12.7333333333333,7.34502777777778,3,0
"Daun (Eifel)","Rheinland-Pfalz","Daun (Eifel), Rheinland-Pfalz",50.1960103370026,6.83378445768663,8.2,14.9333333333333,7.80077777777778,2,0.1
"Fehmarn","Schleswig-Holstein","Fehmarn, Schleswig-Holstein",54.4372,11.1973,7.46666666666667,11.5,3.8747462962963,2,0.4
"Hooksiel","Niedersachsen","Hooksiel, Niedersachsen",53.6277573442887,8.02759247020507,7.33333333333333,12.2666666666667,3.45873703703704,2,1.2
"Tossens","Niedersachsen","Tossens, Niedersachsen",53.5756207138559,8.25178008721835,7.4,12.7333333333333,4.35972777777778,2,1
"Dorum-Neufeld","Niedersachsen","Dorum-Neufeld, Niedersachsen",53.7370373987849,8.51644528263841,7.33333333333333,12.1,4.35799166666667,2,1
"Nordstrand","Schleswig-Holstein","Nordstrand, Schleswig-Holstein",54.4919,8.8467,6.86666666666667,11.3333333333333,2.45066666666667,2,2.2
"Glowe","Mecklenburg-Vorpommern","Glowe, Mecklenburg-Vorpommern",54.5677,13.4514,7.4,10.9,3.46928888888889,2,0.1
"Baabe","Mecklenburg-Vorpommern","Baabe, Mecklenburg-Vorpommern",54.3631031374363,13.706955244393,7.46666666666667,10.8,3.73648703703704,2,0.4
"Thiessow","Mecklenburg-Vorpommern","Thiessow, Mecklenburg-Vorpommern",54.2783849535508,13.7157015102308,7.46666666666667,10.8666666666667,4.3065287037037,2,0.9
"Lubmin","Mecklenburg-Vorpommern","Lubmin, Mecklenburg-Vorpommern",54.1354,13.6146,7.33333333333333,11.3333333333333,3.999675,2,1.2
"Reit im Winkl","Bayern","Reit im Winkl, Bayern",47.6773489563139,12.4699061352574,8.6,14.6666666666667,7.87884074074074,3,0
"Oberammergau","Bayern","Oberammergau, Bayern",47.5987,11.0634,8.66666666666667,15.6,7.74261574074074,3,0
"Bad Wiessee","Bayern","Bad Wiessee, Bayern",47.7115,11.7254,8.66666666666667,16.1,7.44573796296296,3,0
"Lenggries","Bayern","Lenggries, Bayern",47.6836,11.5679,8.8,16.7,7.32580185185185,3,0
"Dinkelsbühl","Bayern","Dinkelsbühl, Bayern",49.0687,10.3214,8.53333333333333,12.3333333333333,7.95826018518518,3,0
"Schwäbisch Hall","Baden-Württemberg","Schwäbisch Hall, Baden-Württemberg",49.1124,9.7392,8.66666666666667,15.1,7.86063148148148,3,0
"Plön","Schleswig-Holstein","Plön, Schleswig-Holstein",54.1626,10.4215,7.4,12.0666666666667,4.06306944444444,2,1
"Malchow","Mecklenburg-Vorpommern","Malchow, Mecklenburg-Vorpommern",53.474410357379,12.4261094776683,7.73333333333333,12.3333333333333,4.68594444444444,3,0
"Mirow","Mecklenburg-Vorpommern","Mirow, Mecklenburg-Vorpommern",53.2765361365924,12.8106031893074,7.86666666666667,12.3666666666667,5.45908055555556,3,0
"Neustrelitz","Mecklenburg-Vorpommern","Neustrelitz, Mecklenburg-Vorpommern",53.3605,13.0734,7.8,12.3,5.14170925925926,3,0
"Neubrandenburg","Mecklenburg-Vorpommern","Neubrandenburg, Mecklenburg-Vorpommern",53.5566,13.2612,7.8,12.5666666666667,5.02886296296296,3,0
"Bad Mergentheim","Baden-Württemberg","Bad Mergentheim, Baden-Württemberg",49.4925,9.7736,8.53333333333333,14,7.78051851851852,3,0
"Bad Wimpfen","Baden-Württemberg","Bad Wimpfen, Baden-Württemberg",49.2298,9.1571,8.46666666666667,13.5,8.00055555555556,3,0
"Saalfeld","Thüringen","Saalfeld, Thüringen",50.6481,11.3672,8.4,14.9333333333333,7.77085185185185,3,0
"Wandlitz","Brandenburg","Wandlitz, Brandenburg",52.7505,13.4523,8.13333333333333,12.9666666666667,6.57309166666667,3,0
"Ramsau","Bayern","Ramsau, Bayern",47.6072716372704,12.8976367115162,8.73333333333333,15.4,7.60728518518518,3,0
"Born a. Darß","Mecklenburg-Vorpommern","Born a. Darß, Mecklenburg-Vorpommern",54.3820440085908,12.5249920620039,7.53333333333333,11.6333333333333,4.31470833333333,2,0.4
"Putgarten","Mecklenburg-Vorpommern","Putgarten, Mecklenburg-Vorpommern",54.672676968303,13.4157515390357,7.4,10.9,3.30637592592593,2,0.2
