"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"11.01.2026",6.6,0.8,3.94424444444444,0,2
"12.01.2026",2.3,3.6,0,5.2,6
"13.01.2026",8,5.9,6.50358333333333,0,0
"14.01.2026",5.6,3.7,5.94600555555555,0,5
"15.01.2026",7.8,7.2,7.48665833333333,0,0
"16.01.2026",7.8,4.3,6.60095555555556,0,0
"17.01.2026",7.2,4.8,3.50396944444444,0,0
"18.01.2026",7.6,4.1,4.69815555555556,0,0
"19.01.2026",6.6,5.9,2.41741111111111,0.6,0
"20.01.2026",5.2,7.7,0,7.5,0
"21.01.2026",7,6.5,3.82833055555556,0.4,0
