"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"21.03.2026",8.8,10.7,10.0814555555556,0,0
"22.03.2026",8.6,13,7.31408888888889,0,0
"23.03.2026",8.2,11.6,7.03792777777778,0,0
"24.03.2026",6.8,14.8,3.102775,0,2
"25.03.2026",6,9.3,9.940225,0.9,4
"26.03.2026",8.2,9.9,11.489875,0,0
"27.03.2026",5.2,8.7,0,2.1,0
"28.03.2026",7.6,9.9,10.2959333333333,0.6,0
"29.03.2026",6.4,7.8,4.06518888888889,1.8,0
"30.03.2026",7.2,7.7,9.97071111111111,0.6,0
"31.03.2026",8,9.4,9.16220277777778,0,0
